index,prediction
15372,4.5 inch
15373,400.0 volt
15374,400.0 watt
15375,0.0 fluid ounce
15376,89.92 centimetre
15377,277.0 gram
15378,5.0 volt
15379,320.0 gram
15380,198.0 gram
15381,2.5 centimetre
15382,80.0 centimetre
15383,100.0 centimetre
15384,28.0 inch
15385,28.0 inch
15386,300 pound
15387,2.0 pound
15388,80.0 millimetre
15389,300.0 millimetre
15390,300.0 millimetre
15391,310.0 millimetre
15392,80.0 centimetre
15393,6.0 gram
15394,35.0 centimetre
15395,12.0 watt
15396,12.0 gram
15397,3.0 centimetre
15398,3.0 centimetre
15399,12.0 volt
15400,120.0 watt
15401,1200.0 gram
15402,10.7 centimetre
15403,54.5 centimetre
15404,28.0 gram
15405,40.0 gram
15406,5.0 fluid ounce
15407,286 pound
15408,900 kilogram
15409,3.0 pound
15410,3.5 centimetre
15411,200.0 millimetre
15412,20.0 millimetre
15413,5.5 centimetre
15414,5.5 centimetre
15415,5.5 centimetre
15416,350.0 volt
15417,23.0 centimetre
15418,23.0 centimetre
15419,20.0 gram
15420,5.1 inch
15421,5.1 inch
15422,280.0 gram
15423,13.0 centimetre
15424,12.0 centimetre
15425,13.0 centimetre
15426,100 gram
15427,28.5 centimetre
15428,6.0 centimetre
15429,180.0 millimetre
15430,3.15 inch
15431,3.15 inch
15432,1.97 inch
15433,50.0 millimetre
15434,50.0 millimetre
15435,180.0 centimetre
15436,180.0 centimetre
15437,9.0 centimetre
15438,130 kilogram
15439,16.0 ounce
15440,32.0 inch
15441,32.0 inch
15442,12.0 fluid ounce
15443,84.0 gram
15444,453.6 kilogram
15445,8.5 kilogram
15446,454.0 gram
15447,142.0 centimetre
15448,3.7 volt
15449,36.0 pound
15450,36.0 inch
15451,12.0 inch
15452,80.0 watt
15453,12.0 volt
15454,8800.0 milligram
15455,380.0 gram
15456,5.0 volt
15457,380.0 watt
15458,5.0 volt
15459,80.0 kilowatt
15460,250.0 pound
15461,125.0 gram
15462,17.0 pound
15463,77.0 centimetre
15464,6.0 kilowatt
15465,5.0 volt
15466,280.0 centimetre
15467,300.0 centimetre
15468,800.0 watt
15469,8.2 inch
15470,6.0 centimetre
15471,3.7 volt
15472,9.5 centimetre
15473,600.0 pound
15474,260 pound
15475,176.0 gram
15476,1250.0 milliwatt
15477,240.0 volt
15478,227.0 gram
15479,32.0 centimetre
15480,32.0 centimetre
15481,340.0 gram
15482,3.0 watt
15483,240.0 volt
15484,7.0 inch
15485,7.6 inch
15486,600.0 gram
15487,600.0 watt
15488,600.0 volt
15489,18.0 volt
15490,18.0 volt
15491,55 kilogram
15492,35.4 inch
15493,227.0 gram
15494,2.2 centimetre
15495,2.5 centimetre
15496,220.0 watt
15497,196.0 gram
15498,1250.0 watt
15499,1080.0 gram
15500,82.5 centimetre
15501,11.8 inch
15502,11.8 inch
15503,16.0 centimetre
15504,40.0 millimetre
15505,120.0 volt
15506,5261.0 gram
15507,5261.0 watt
15508,330.0 pound
15509,32.0 centimetre
15510,32.0 centimetre
15511,1080.0 volt
15512,1080.0 horsepower
15513,67.0 pound
15514,6.1 inch
15515,6.1 inch
15516,18.0 inch
15517,4.0 pound
15518,102.0 pound
15519,9.8 centimetre
15520,29.3 centimetre
15521,5.0 volt
15522,9.0 centimetre
15523,180.0 centimetre
15524,6.3 centimetre
15525,32.0 centimetre
15526,18.0 volt
15527,7.0 gram
15528,7.85 inch
15529,7.85 inch
15530,200.0 gram
15531,500.0 gram
15532,40.0 centimetre
15533,184.2 centimetre
15534,540.0 gram
15535,60.4 inch
15536,6.4 inch
15537,9.2 inch
15538,250.0 millimetre
15539,100 gram
15540,71.0 centimetre
15541,71.0 centimetre
15542,33.0 gram
15543,12.4 inch
15544,12.4 inch
15545,100 kilogram
15546,140.0 millimetre
15547,78.0 millimetre
15548,27.0 centimetre
15549,16.0 centimetre
15550,8.0 inch
15551,8.0 inch
15552,6.7 inch
15553,100.0 watt
15554,12.0 volt
15555,208.0 gram
15556,"[208.0, 240.0] volt"
15557,208.0 watt
15558,1300.0 watt
15559,120.0 volt
15560,1300.0 gram
15561,265 pound
15562,15.3 centimetre
15563,512.0 gram
15564,115.0 fluid ounce
15565,11.0 centimetre
15566,11.0 centimetre
15567,36.0 volt
15568,36.0 volt
15569,200.0 pound
15570,26.0 millimetre
15571,"[120.0, 145.0] watt"
15572,27.0 pound
15573,125 gram
15574,14.8 centimetre
15575,14.8 centimetre
15576,11.0 centimetre
15577,11.0 centimetre
15578,12.0 volt
15579,12.0 volt
15580,1.8 inch
15581,2.2 inch
15582,2.2 inch
15583,5.0 pound
15584,8.0 ounce
15585,24.0 volt
15586,3.6 watt
15587,5.9 litre
15588,5.5 inch
15589,5.0 gram
15590,12.25 inch
15591,12.25 inch
15592,30.0 centimetre
15593,10.0 volt
15594,2.0 kilowatt hour
15595,265 pound
15596,5.9 inch
15597,1500.0 volt
15598,10.5 cubic inch
15599,128.0 milligram
15600,200.0 pound
15601,40.0 centimetre
15602,40.0 centimetre
15603,61.0 centimetre
15604,12.0 ton
15605,400.0 millimetre
15606,5.0 inch
15607,33.0 centimetre
15608,9.6 centimetre
15609,3.3 centimetre
15610,36.0 centimetre
15611,4.3 centimetre
15612,4.3 centimetre
15613,24.8 centimetre
15614,50.0 millimetre
15615,120.0 pound
15616,3.7 volt
15617,1.5 volt
15618,2.45 inch
15619,49.0 inch
15620,43.0 gram
15621,165 pound
15622,5.5 centimetre
15623,5.5 centimetre
15624,8.0 kilogram
15625,12.0 volt
15626,12.0 watt
15627,28 kilogram
15628,6.0 gram
15629,48.0 millimetre
15630,18.0 volt
15631,2.2 pound
15632,12.0 volt
15633,30.0 watt
15634,24.0 millimetre
15635,7.07 inch
15636,7.07 inch
15637,30.0 pound
15638,122.0 centimetre
15639,122.0 centimetre
15640,122.0 centimetre
15641,35.5 inch
15642,49.0 millimetre
15643,49.0 millimetre
15644,49.0 millimetre
15645,50.0 watt
15646,7.4 volt
15647,240.0 volt
15648,510.0 gram
15649,1500.0 watt
15650,450.0 volt
15651,11.0 pound
15652,121.0 centimetre
15653,30.0 centimetre
15654,12.0 inch
15655,5.0 volt
15656,95.0 watt
15657,120.0 volt
15658,2.0 watt
15659,2.0 ton
15660,375.0 gram
15661,4.0 inch
15662,20.5 pound
15663,1000.0 millimetre
15664,880.0 pound
15665,310.0 millimetre
15666,310.0 millimetre
15667,28.0 kilogram
15668,50.0 centimetre
15669,3.3 centimetre
15670,11.0 inch
15671,11.0 inch
15672,4.0 inch
15673,350 gram
15674,115.0 millimetre
15675,59.5 inch
15676,2.7 inch
15677,6.7 inch
15678,3.0 inch
15679,10.25 inch
15680,30.0 volt
15681,25.0 foot
15682,155 pound
15683,8.2 centimetre
15684,9.75 inch
15685,9.75 inch
15686,15.0 centimetre
15687,4.5 centimetre
15688,7.0 centimetre
15689,7.0 centimetre
15690,250 pound
15691,42.0 centimetre
15692,40.0 centimetre
15693,24.8 inch
15694,2.2 inch
15695,76.0 centimetre
15696,98.0 centimetre
15697,16.5 millimetre
15698,133.0 centimetre
15699,2.6 inch
15700,2.6 inch
15701,43.5 inch
15702,21.0 centimetre
15703,200.0 pound
15704,200.0 pound
15705,900.0 watt
15706,120.0 volt
15707,330.0 pound
15708,24.0 centimetre
15709,24.0 centimetre
15710,46.0 inch
15711,22.0 inch
15712,5.9 inch
15713,5.9 inch
15714,5.9 inch
15715,115.0 centimetre
15716,7.0 inch
15717,14.0 inch
15718,15.0 centimetre
15719,15.0 centimetre
15720,6.0 centimetre
15721,6.7 inch
15722,1.5 centimetre
15723,24.0 litre
15724,14.5 volt
15725,100.0 watt
15726,5.0 volt
15727,1.0 gram
15728,50.39 inch
15729,12.99 inch
15730,9.5 centimetre
15731,3.7 volt
15732,6.0 centimetre
15733,12.0 centimetre
15734,13.0 pound
15735,25.0 gram
15736,75.0 centimetre
15737,160.0 centimetre
15738,5.0 inch
15739,20.0 gram
15740,1.6 ounce
15741,1.68 kilogram
15742,500 gram
15743,40.0 millimetre
15744,40.0 millimetre
15745,50.0 millilitre
15746,38.0 gram
15747,209.0 millimetre
15748,49.0 millimetre
15749,209.0 millimetre
15750,0.86 metre
15751,3.5 inch
15752,9.7 centimetre
15753,1.0 gram
15754,150.0 centimetre
15755,200.0 centimetre
15756,33.0 centimetre
15757,27.0 centimetre
15758,12.0 fluid ounce
15759,200.0 gram
15760,33.8 fluid ounce
15761,15.6 inch
15762,5.0 volt
15763,4.92 inch
15764,185.0 gram
15765,23.0 centimetre
15766,21.5 centimetre
15767,35.0 inch
15768,35.0 inch
15769,110.0 centimetre
15770,4.9 inch
15771,19.7 inch
15772,24.0 kilogram
15773,124.6 pound
15774,15.0 centimetre
15775,11.0 centimetre
15776,200.0 gram
15777,20.0 fluid ounce
15778,21.0 gram
15779,9.0 millimetre
15780,21.0 millimetre
15781,13.0 centimetre
15782,4.0 centimetre
15783,9.8 centimetre
15784,60.0 centimetre
15785,15.0 kilogram
15786,150 kilogram
15787,1600.0 watt
15788,120.0 volt
15789,60.0 centimetre
15790,100.0 gram
15791,4.7 inch
15792,80 kilogram
15793,3.0 volt
15794,10.0 gram
15795,120.0 millimetre
15796,40.0 gram
15797,5.0 ton
15798,3.5 inch
15799,6.3 inch
15800,6.3 inch
15801,69.5 centimetre
15802,143.0 millimetre
15803,95.0 millimetre
15804,143.0 millimetre
15805,9.6 inch
15806,9.6 inch
15807,2.5 inch
15808,72.0 gram
15809,140.0 centimetre
15810,5.7 millimetre
15811,5.7 millimetre
15812,40.0 centimetre
15813,60.0 centimetre
15814,9.2 inch
15815,25.9 inch
15816,120.0 volt
15817,1800.0 watt
15818,30.0 centimetre
15819,30.0 centimetre
15820,330.0 pound
15821,100 gram
15822,3.15 pound
15823,9.0 inch
15824,10.0 centimetre
15825,1.0 gram
15826,3.7 volt
15827,17.6 pound
15828,50.0 centimetre
15829,50.0 centimetre
15830,60.0 watt
15831,59.0 gram
15832,48.0 millimetre
15833,35.0 millimetre
15834,2.6 kilogram
15835,12.0 fluid ounce
15836,4.0 centimetre
15837,10.3 pound
15838,240.0 gram
15839,200.0 centimetre
15840,10.0 centimetre
15841,4.7 inch
15842,24.0 ounce
15843,15.0 kilogram
15844,12.0 ton
15845,5.0 volt
15846,4700.0 gram
15847,60.0 watt
15848,110.0 volt
15849,12.0 fluid ounce
15850,6.25 pound
15851,16.5 centimetre
15852,20.0 volt
15853,10.0 centimetre
15854,14.0 millimetre
15855,10.0 millimetre
15856,7.0 millimetre
15857,7.0 ounce
15858,65.0 millimetre
15859,11.0 gram
15860,2.9 pound
15861,5.1 inch
15862,5.1 inch
15863,7.5 centimetre
15864,24.0 volt
15865,24.0 volt
15866,188.0 centimetre
15867,127.0 centimetre
15868,10.0 gram
15869,3.7 volt
15870,7.0 centimetre
15871,7.0 centimetre
15872,3.34 inch
15873,2.16 inch
15874,4.52 inch
15875,4.52 inch
15876,57.0 pound
15877,92.0 millimetre
15878,92.0 millimetre
15879,20.0 millimetre
15880,20.0 millimetre
15881,5.0 volt
15882,1536.0 millimetre
15883,7.0 centimetre
15884,7.0 centimetre
15885,12.0 millimetre
15886,32.5 centimetre
15887,32.5 centimetre
15888,16.0 centimetre
15889,16.0 centimetre
15890,18.5 fluid ounce
15891,4.32 gram
15892,220.0 volt
15893,27.0 watt
15894,16.0 centimetre
15895,10.0 centimetre
15896,4.0 centimetre
15897,128.0 gram
15898,43.0 gram
15899,22.0 pound
15900,3.7 volt
15901,18.0 centimetre
15902,18.0 centimetre
15903,18.0 centimetre
15904,10.0 volt
15905,10.0 horsepower
15906,9.5 centimetre
15907,9.5 centimetre
15908,24.0 millimetre
15909,85.0 millimetre
15910,94.0 volt
15911,20.0 centimetre
15912,20.0 centimetre
15913,20.0 centimetre
15914,5.0 volt
15915,68.5 centimetre
15916,3.0 pound
15917,10.8 centimetre
15918,5.0 volt
15919,80.0 watt
15920,5.5 kilogram
15921,220.0 volt
15922,233.8 millimetre
15923,28.0 centimetre
15924,10.0 centimetre
15925,15.0 centimetre
15926,9.42 millimetre
15927,9.42 millimetre
15928,400.0 volt
15929,400.0 watt
15930,340.0 gram
15931,120.0 volt
15932,3.0 ounce
15933,30.0 volt
15934,1.0 watt
15935,1.0 ton
15936,25.0 centimetre
15937,2700.0 volt
15938,4.0 watt
15939,3.8 volt
15940,78.5 centimetre
15941,240.0 volt
15942,170.0 millimetre
15943,113.0 millimetre
15944,14.0 gram
15945,500.0 millilitre
15946,0.75 pound
15947,4.5 inch
15948,9.5 inch
15949,4.5 inch
15950,4.5 inch
15951,4.8 centimetre
15952,5.0 gram
15953,14.5 centimetre
15954,14.5 centimetre
15955,141.7 gram
15956,14.5 centimetre
15957,5.0 centimetre
15958,1.75 gram
15959,1.0 ton
15960,2.2 pound
15961,5.0 volt
15962,41.3 inch
15963,80.0 millimetre
15964,50.0 millimetre
15965,90.0 centimetre
15966,110.0 volt
15967,600.0 watt
15968,1.44 pound
15969,604.0 watt
15970,604.0 milligram
15971,76.0 gram
15972,2.7 fluid ounce
15973,120.0 centimetre
15974,450.0 volt
15975,450.0 watt
15976,120.0 volt
15977,120.0 volt
15978,10.23 inch
15979,50.0 ton
15980,340.0 gram
15981,20.0 volt
15982,9.65 centimetre
15983,29.5 centimetre
15984,100.0 gram
15985,110.0 watt
15986,"[220.0, 240.0] volt"
15987,150 kilogram
15988,10.7 inch
15989,7.8 inch
15990,14.0 centimetre
15991,8.0 centimetre
15992,3.5 inch
15993,80.7 inch
15994,80.7 inch
15995,90.0 centimetre
15996,50.0 ton
15997,29.0 inch
15998,14.5 inch
15999,19.0 inch
16000,10.3 centimetre
16001,250 gram
16002,12.5 centimetre
16003,8.5 centimetre
16004,16.0 inch
16005,5.5 centimetre
16006,2.1 inch
16007,18.0 centimetre
16008,30.0 centimetre
16009,9.0 inch
16010,100.0 centimetre
16011,4.6 centimetre
16012,4.6 centimetre
16013,4.0 centimetre
16014,30.0 inch
16015,76.0 centimetre
16016,26.0 centimetre
16017,26.0 centimetre
16018,80.0 centimetre
16019,4.3 inch
16020,265.0 pound
16021,13.7 centimetre
16022,69.5 centimetre
16023,48.0 centimetre
16024,10.0 inch
16025,10.0 inch
16026,6.0 inch
16027,60.0 horsepower
16028,110.0 volt
16029,2.5 kilogram
16030,4.15 pound
16031,144.0 centimetre
16032,6.56 inch
16033,8.25 inch
16034,8.25 inch
16035,14.0 centimetre
16036,"[16.0, 28.0] pound"
16037,1.57 inch
16038,1.57 inch
16039,207.0 millimetre
16040,332.0 millimetre
16041,85.0 gram
16042,40.0 pound
16043,5.0 volt
16044,75.0 centimetre
16045,69.0 centimetre
16046,14.0 centimetre
16047,15.75 inch
16048,95.6 centimetre
16049,7.1 inch
16050,7.1 inch
16051,22.8 centimetre
16052,5.0 gram
16053,136.0 centimetre
16054,10.0 pound
16055,1.0 millimetre
16056,800.0 watt
16057,95.0 gram
16058,48.0 centimetre
16059,10.5 centimetre
16060,6.0 gram
16061,5.0 volt
16062,300 kilogram
16063,270.0 pound
16064,146.0 millimetre
16065,146.0 millimetre
16066,146.0 millimetre
16067,1280.0 gram
16068,1.7 gram
16069,77.0 centimetre
16070,50.0 centimetre
16071,50.0 centimetre
16072,460.0 gram
16073,16.0 volt
16074,16.0 inch
16075,10.0 centimetre
16076,10.0 centimetre
16077,10.0 centimetre
16078,18.0 volt
16079,132.0 centimetre
16080,132.0 centimetre
16081,16.0 centimetre
16082,18.0 centimetre
16083,2.0 gram
16084,4.0 fluid ounce
16085,13.0 inch
16086,33.0 centimetre
16087,2.0 inch
16088,220.0 gram
16089,28.0 ton
16090,75.0 millimetre
16091,312.0 gram
16092,12.0 volt
16093,0.0 watt
16094,300 pound
16095,22.4 ounce
16096,807.0 gram
16097,110.0 volt
16098,60.0 centimetre
16099,36.0 millimetre
16100,47.0 millimetre
16101,147.0 millimetre
16102,95.0 millimetre
16103,95.0 millimetre
16104,330 pound
16105,18.0 gram
16106,85.0 centimetre
16107,20.0 gram
16108,3.4 inch
16109,2.1 inch
16110,3.0 watt
16111,3.0 gram
16112,120.0 volt
16113,1200.0 gram
16114,1000.0 watt
16115,18.0 centimetre
16116,120.0 volt
16117,"[300.0, 300.0] watt"
16118,42.0 centimetre
16119,42.0 centimetre
16120,42.0 centimetre
16121,160.0 centimetre
16122,100 gram
16123,100.0 volt
16124,40.0 milliwatt
16125,74.4 centimetre
16126,250.0 pound
16127,1080.0 gram
16128,90 gram
16129,280.0 gram
16130,1200.0 pound
16131,432.7 gram
16132,22.6 centimetre
16133,13.4 centimetre
16134,4.0 gram
16135,1.0 gram
16136,550.0 millilitre
16137,12.2 pound
16138,21.0 volt
16139,12.0 volt
16140,24.0 centimetre
16141,24.0 centimetre
16142,24.0 centimetre
16143,340.0 gram
16144,9.5 centimetre
16145,16.9 centimetre
16146,2.5 inch
16147,3.3 inch
16148,100.0 watt
16149,100.0 gram
16150,5.0 volt
16151,125 gram
16152,49.5 centimetre
16153,65.0 centimetre
16154,65.0 centimetre
16155,1.0 gram
16156,1.0 watt
16157,1.0 volt
16158,189.0 centimetre
16159,1.2 inch
16160,1.2 inch
16161,800.0 volt
16162,800.0 watt
16163,3.0 gram
16164,760.0 millimetre
16165,185.0 millimetre
16166,69.0 millimetre
16167,45.0 millimetre
16168,100.0 centimetre
16169,100.0 centimetre
16170,26.0 inch
16171,6.6 inch
16172,7.0 inch
16173,280 pound
16174,176 pound
16175,95.0 millimetre
16176,95.0 millimetre
16177,95.0 millimetre
16178,22.0 gram
16179,11.7 inch
16180,11.7 inch
16181,11.7 inch
16182,27.5 inch
16183,27.5 inch
16184,265 pound
16185,350.0 volt
16186,5.0 pound
16187,12.0 centimetre
16188,11.0 centimetre
16189,0.3 kilogram
16190,5200.0 volt
16191,11.0 watt
16192,7.0 ton
16193,18.0 volt
16194,180.0 watt
16195,80.0 centimetre
16196,152.0 centimetre
16197,330 pound
16198,32.0 fluid ounce
16199,"[110.0, 240.0] volt"
16200,29.0 inch
16201,84.0 inch
16202,66.04 centimetre
16203,9.0 centimetre
16204,3.0 centimetre
16205,550.0 pound
16206,19.0 inch
16207,2.8 centimetre
16208,24.0 inch
16209,24.0 inch
16210,5.0 volt
16211,1.0 ton
16212,22.0 centimetre
16213,10.0 centimetre
16214,18.5 inch
16215,200 gram
16216,5.5 centimetre
16217,6.8 centimetre
16218,100 kilogram
16219,3.0 centimetre
16220,150.0 centimetre
16221,1800.0 watt
16222,220.0 volt
16223,"[2.0, 25.0] pound"
16224,200.0 centimetre
16225,25.0 watt
16226,25.0 ton
16227,30.0 volt
16228,3.9 inch
16229,6.49 inch
16230,220.0 volt
16231,230.0 watt
16232,11.61 inch
16233,3.54 inch
16234,22.0 centimetre
16235,10.0 millimetre
16236,900.0 millimetre
16237,12.0 inch
16238,12.0 inch
16239,18.0 centimetre
16240,9.0 centimetre
16241,12.0 volt
16242,65.0 millimetre
16243,155.0 millimetre
16244,300.0 pound
16245,150.0 centimetre
16246,40.0 inch
16247,7.0 centimetre
16248,0.7 gram
16249,63.0 millimetre
16250,8.0 centimetre
16251,240.0 volt
16252,1.0 gram
16253,220.0 pound
16254,220.0 pound
16255,7.0 centimetre
16256,24.0 centimetre
16257,150.0 volt
16258,5.0 volt
16259,47.0 centimetre
16260,25.0 centimetre
16261,32.0 pound
16262,3.0 gram
16263,6.81 inch
16264,4.17 inch
16265,12.0 volt
16266,5.0 volt
16267,65.0 watt
16268,16.0 watt
16269,16.0 volt
16270,15.0 centimetre
16271,18.4 centimetre
16272,31.5 inch
16273,33.4 inch
16274,84.0 centimetre
16275,200.0 gram
16276,75.0 watt
16277,120.0 volt
16278,33.0 centimetre
16279,550.0 millimetre
16280,47.25 inch
16281,42.0 gram
16282,5.5 pound
16283,7.87 inch
16284,220.0 pound
16285,0.17 pound
16286,100.0 gram
16287,13.5 centimetre
16288,13.5 centimetre
16289,36 kilogram
16290,45.5 centimetre
16291,900.0 pound
16292,9.0 gram
16293,114.0 centimetre
16294,52.0 centimetre
16295,102.0 milliwatt
16296,"[110.0, 120.0] volt"
16297,34.0 centimetre
16298,34.0 centimetre
16299,454.0 gram
16300,500.0 watt
16301,5926.0 gram
16302,120.0 volt
16303,146.0 centimetre
16304,16.2 ounce
16305,10.1 centimetre
16306,10.1 centimetre
16307,750.0 pound
16308,94.0 millimetre
16309,185.0 millimetre
16310,2.0 horsepower
16311,5.0 volt
16312,120.0 volt
16313,120.0 volt
16314,4.5 centimetre
16315,16.0 watt
16316,27.0 volt
16317,76.0 centimetre
16318,85.5 millimetre
16319,706.0 millilitre
16320,50.0 ton
16321,3.85 volt
16322,43.87 inch
16323,17.63 inch
16324,18.88 inch
16325,200.0 gram
16326,20.75 inch
16327,35.0 watt
16328,35.0 pound
16329,10.0 centimetre
16330,10.0 centimetre
16331,210.0 gram
16332,11.0 centimetre
16333,8.0 centimetre
16334,1500.0 watt
16335,150.0 volt
16336,27.0 centimetre
16337,20.0 pound
16338,380.0 millimetre
16339,5.9 inch
16340,5.9 inch
16341,5.0 centimetre
16342,22.0 centimetre
16343,6.3 centimetre
16344,9.0 centimetre
16345,5.11 inch
16346,13.0 centimetre
16347,1.4 inch
16348,34.0 centimetre
16349,2.1 centimetre
16350,4.6 centimetre
16351,20.0 centimetre
16352,200.0 centimetre
16353,31.0 centimetre
16354,59.0 centimetre
16355,59.0 centimetre
16356,1.0 fluid ounce
16357,120.0 millimetre
16358,420.0 millimetre
16359,11.0 inch
16360,11.0 centimetre
16361,11.0 centimetre
16362,6.09 inch
16363,6.33 inch
16364,27.0 millimetre
16365,33.0 millimetre
16366,2.44 inch
16367,2.44 inch
16368,120.0 volt
16369,750.0 watt
16370,750.0 gram
16371,29.2 centimetre
16372,29.2 centimetre
16373,34.0 centimetre
16374,1000.0 watt
16375,16.9 ounce
16376,8.6 centimetre
16377,12.5 centimetre
16378,8.6 centimetre
16379,14.0 centimetre
16380,14.0 centimetre
16381,150 pound
16382,2.0 fluid ounce
16383,150.0 centimetre
16384,25.0 inch
16385,1600.0 watt
16386,14.0 centimetre
16387,11.9 foot
16388,5.0 gram
16389,150 pound
16390,100.0 gram
16391,14.5 pound
16392,90.0 centimetre
16393,90.0 centimetre
16394,78 gram
16395,"[6.0, 9.0] volt"
16396,100.0 millimetre
16397,110.0 millimetre
16398,55.0 centimetre
16399,32.0 centimetre
16400,11.0 pound
16401,12.0 fluid ounce
16402,70.0 ton
16403,70.0 cfm
16404,70.0 volt
16405,200.0 volt
16406,200.0 watt
16407,20.0 volt
16408,20.0 volt
16409,150 gram
16410,102.0 millimetre
16411,65.0 millimetre
16412,0.9 kilogram
16413,56.0 gram
16414,41.0 pound
16415,150.0 gram
16416,40.0 centimetre
16417,132.0 gram
16418,35.5 pound
16419,13.8 inch
16420,5.9 inch
16421,10.0 volt
16422,"[180.0, 400.0] volt"
16423,370.0 watt
16424,10.0 kilowatt hour
16425,110.0 volt
16426,110.0 volt
16427,1.6 pound
16428,600.0 watt
