index,prediction
40771,12.0 centimetre
40772,60.0 inch
40773,60.0 inch
40774,60.0 inch
40775,19.1 centimetre
40776,60.0 gram
40777,30.0 centimetre
40778,33.0 pound
40779,85.0 gram
40780,135.0 centimetre
40781,276 pound
40782,30.0 centimetre
40783,50.0 centimetre
40784,66.0 centimetre
40785,29.0 centimetre
40786,158.0 millimetre
40787,74.0 millimetre
40788,12.0 pound
40789,40.0 centimetre
40790,28.75 inch
40791,28.75 inch
40792,120.0 volt
40793,8.0 centimetre
40794,8.0 centimetre
40795,600.0 watt
40796,600.0 gram
40797,23.0 centimetre
40798,17.0 centimetre
40799,38.5 centimetre
40800,15.0 centimetre
40801,22.0 centimetre
40802,17.7 inch
40803,17.7 inch
40804,10.0 gram
40805,12.6 inch
40806,6.0 centimetre
40807,2.8 centimetre
40808,15.6 centimetre
40809,100.0 centimetre
40810,3.7 volt
40811,7.2 inch
40812,220.2 pound
40813,22.0 centimetre
40814,36.0 centimetre
40815,16.0 inch
40816,16.0 inch
40817,10.0 inch
40818,82.0 centimetre
40819,120.0 millimetre
40820,19.7 inch
40821,19.7 inch
40822,14.0 centimetre
40823,14.0 centimetre
40824,14.0 centimetre
40825,24.0 gram
40826,26.0 centimetre
40827,26.0 centimetre
40828,15.5 inch
40829,12.0 inch
40830,10.0 centimetre
40831,7.0 centimetre
40832,150 gram
40833,38.0 centimetre
40834,30.0 inch
40835,18.0 centimetre
40836,175.0 centimetre
40837,5.12 inch
40838,24.0 ton
40839,10.0 centimetre
40840,4.8 inch
40841,3.9 inch
40842,8.5 inch
40843,180.0 centimetre
40844,80.0 centimetre
40845,18.5 centimetre
40846,14.0 inch
40847,14.0 inch
40848,30.0 millimetre
40849,45.0 millimetre
40850,177.0 centimetre
40851,1800.0 watt
40852,1800.0 volt
40853,1.3 inch
40854,220.0 millimetre
40855,220.0 millimetre
40856,10.0 centimetre
40857,5.0 centimetre
40858,6.0 millimetre
40859,6.0 millimetre
40860,91.0 metre
40861,190.0 millimetre
40862,6.3 inch
40863,10.0 centimetre
40864,4.6 centimetre
40865,20.0 centimetre
40866,2.0 centimetre
40867,36.0 gram
40868,15.9 inch
40869,35.67 inch
40870,30.5 inch
40871,4.1 centimetre
40872,4.1 centimetre
40873,4.1 centimetre
40874,5.0 millimetre
40875,5.0 millimetre
40876,87.0 millimetre
40877,20.0 gram
40878,42.5 inch
40879,70.0 centimetre
40880,45.0 centimetre
40881,11.41 inch
40882,7.0 centimetre
40883,32.4 centimetre
40884,8.0 centimetre
40885,6.0 centimetre
40886,7.5 centimetre
40887,5.5 inch
40888,2.8 inch
40889,35.0 centimetre
40890,35.0 centimetre
40891,0.75 pound
40892,79.8 pound
40893,9.0 centimetre
40894,12.5 centimetre
40895,4.3 inch
40896,20.5 centimetre
40897,20.5 centimetre
40898,20.5 centimetre
40899,88.0 millimetre
40900,254.0 millimetre
40901,6.0 volt
40902,24.0 volt
40903,19.1 centimetre
40904,6.4 centimetre
40905,24.8 centimetre
40906,34.0 centimetre
40907,21.0 centimetre
40908,13.0 centimetre
40909,13.0 centimetre
40910,110.0 centimetre
40911,5.0 volt
40912,15.0 centimetre
40913,5.6 centimetre
40914,8.2 centimetre
40915,8.2 centimetre
40916,37.0 millimetre
40917,110.0 volt
40918,500.0 watt
40919,22.0 inch
40920,40.0 centimetre
40921,42.0 inch
40922,9.84 inch
40923,5.12 inch
40924,0.0 gram
40925,31.5 inch
40926,30.0 centimetre
40927,30.0 centimetre
40928,11.8 inch
40929,30.0 gram
40930,6.0 inch
40931,18.8 inch
40932,102.0 millimetre
40933,70.0 millimetre
40934,16.0 centimetre
40935,4.1 centimetre
40936,5.2 centimetre
40937,6.0 centimetre
40938,105.0 centimetre
40939,19.3 centimetre
40940,50.0 centimetre
40941,5.0 centimetre
40942,4.9 inch
40943,4.9 inch
40944,70.0 inch
40945,34.0 centimetre
40946,3.3 inch
40947,3.14 inch
40948,3.93 inch
40949,30.0 centimetre
40950,23.0 centimetre
40951,40.0 centimetre
40952,1.5 pound
40953,180.0 centimetre
40954,180.0 centimetre
40955,2.7 centimetre
40956,16.0 centimetre
40957,16.0 centimetre
40958,32.0 centimetre
40959,4.5 centimetre
40960,4.5 centimetre
40961,13.0 centimetre
40962,5.1 inch
40963,2.4 inch
40964,0.9 inch
40965,16.0 centimetre
40966,33.0 millimetre
40967,40.0 centimetre
40968,10.5 inch
40969,10.5 inch
40970,1.2 inch
40971,50.0 centimetre
40972,23.0 centimetre
40973,20.0 centimetre
40974,26.4 centimetre
40975,70.0 centimetre
40976,4.5 inch
40977,220.0 pound
40978,37.0 gram
40979,14.5 centimetre
40980,1.5 centimetre
40981,65 gram
40982,13.7 inch
40983,1.1 inch
40984,80.0 gram
40985,18.0 inch
40986,8.0 centimetre
40987,5.7 inch
40988,7.72 pound
40989,23.0 centimetre
40990,6.5 centimetre
40991,59.0 pound
40992,130.0 millimetre
40993,220.0 millimetre
40994,0.99 pound
40995,5.0 centimetre
40996,3.1 ounce
40997,60.0 millimetre
40998,60.0 millimetre
40999,1000.0 pound
41000,1000.0 pound
41001,20.5 centimetre
41002,40.0 centimetre
41003,40.0 centimetre
41004,0.0 gram
41005,40.0 centimetre
41006,30.0 centimetre
41007,114.0 millimetre
41008,9.6 centimetre
41009,53.0 millimetre
41010,4.0 inch
41011,55.0 millimetre
41012,32.6 millimetre
41013,30.0 millimetre
41014,21.0 centimetre
41015,14.0 centimetre
41016,4.8 inch
41017,11.8 inch
41018,42.0 centimetre
41019,58.0 inch
41020,58.0 inch
41021,9.0 centimetre
41022,11.0 centimetre
41023,12.5 centimetre
41024,17.0 centimetre
41025,17.0 inch
41026,12.0 centimetre
41027,12.0 centimetre
41028,9.6 inch
41029,9.6 inch
41030,3.3 inch
41031,45.25 inch
41032,3.6 inch
41033,3.6 inch
41034,60.0 centimetre
41035,8.4 centimetre
41036,8.4 centimetre
41037,94.5 centimetre
41038,16.0 centimetre
41039,16.0 centimetre
41040,16.0 centimetre
41041,16.5 centimetre
41042,82.0 millimetre
41043,40.0 millimetre
41044,84.0 centimetre
41045,48.0 inch
41046,83.3 inch
41047,83.3 inch
41048,18.5 centimetre
41049,14.0 centimetre
41050,74.0 inch
41051,38.0 inch
41052,45.0 centimetre
41053,90.0 centimetre
41054,750.0 watt
41055,750.0 gram
41056,100.0 volt
41057,237.0 millilitre
41058,4.69 inch
41059,2.05 inch
41060,5.7 inch
41061,9.2 centimetre
41062,15.0 centimetre
41063,10.0 inch
41064,10.0 inch
41065,20.0 pound
41066,24.0 inch
41067,8.0 centimetre
41068,8.0 centimetre
41069,43.0 centimetre
41070,7.0 inch
41071,9.0 inch
41072,206.0 gram
41073,4.0 gram
41074,2.5 inch
41075,4.9 inch
41076,4.9 inch
41077,30.0 centimetre
41078,28.0 centimetre
41079,119.0 gram
41080,60.0 inch
41081,5.12 inch
41082,5.12 inch
41083,5.12 inch
41084,20.0 millimetre
41085,10.0 centimetre
41086,10.0 centimetre
41087,10.0 centimetre
41088,28.0 centimetre
41089,36.0 inch
41090,42.0 centimetre
41091,42.0 centimetre
41092,42.0 centimetre
41093,2.0 inch
41094,5.0 centimetre
41095,5.0 centimetre
41096,5.0 centimetre
41097,7.0 inch
41098,1.6 inch
41099,4.2 inch
41100,6.25 inch
41101,5.6 centimetre
41102,5.6 centimetre
41103,600.0 gram
41104,20.0 centimetre
41105,20.0 centimetre
41106,15.0 centimetre
41107,15.0 centimetre
41108,10.0 watt
41109,566.0 gram
41110,20.0 centimetre
41111,120.0 volt
41112,1350.0 watt
41113,7.0 centimetre
41114,21.0 centimetre
41115,40.0 pound
41116,100.0 kilogram
41117,15.0 centimetre
41118,10.0 centimetre
41119,10.0 centimetre
41120,12.0 inch
41121,25.0 centimetre
41122,3.0 centimetre
41123,6.0 inch
41124,7.0 inch
41125,3.3 centimetre
41126,3.3 centimetre
41127,57.0 millimetre
41128,57.0 millimetre
41129,57.0 millimetre
41130,8.7 centimetre
41131,7.5 centimetre
41132,100 kilogram
41133,6.9 inch
41134,3.7 volt
41135,12.0 volt
41136,1.3 watt
41137,1070.0 millimetre
41138,69.5 millimetre
41139,86.0 millimetre
41140,90.0 centimetre
41141,18.0 volt
41142,350.0 gram
41143,36.0 gram
41144,2.7 centimetre
41145,50.0 millimetre
41146,1.7 inch
41147,1.7 inch
41148,65.0 centimetre
41149,100 kilogram
41150,120.0 centimetre
41151,50.0 centimetre
41152,12.5 centimetre
41153,12.5 centimetre
41154,12.5 centimetre
41155,120.0 centimetre
41156,120.0 centimetre
41157,21.8 centimetre
41158,12.5 centimetre
41159,2.0 inch
41160,15.2 centimetre
41161,5.24 inch
41162,220.0 pound
41163,130.0 watt
41164,130.0 gram
41165,80.0 centimetre
41166,408.0 gram
41167,7.5 centimetre
41168,3.1 centimetre
41169,2.17 inch
41170,74.5 millimetre
41171,74.5 millimetre
41172,3.8 centimetre
41173,10.0 centimetre
41174,10.0 centimetre
41175,10.0 centimetre
41176,136.0 centimetre
41177,25.5 centimetre
41178,635.0 millimetre
41179,176.0 gram
41180,70.0 centimetre
41181,70.0 centimetre
41182,1760.0 gram
41183,21.0 pound
41184,2.0 ton
41185,177.8 inch
41186,5.0 centimetre
41187,100.0 centimetre
41188,40.0 centimetre
41189,40.0 centimetre
41190,65.0 inch
41191,65.0 inch
41192,40.0 centimetre
41193,100.0 centimetre
41194,100.0 centimetre
41195,31.5 inch
41196,8.0 inch
41197,12.0 inch
41198,13.0 inch
41199,55.8 millimetre
41200,200.0 millimetre
41201,18.0 centimetre
41202,6.7 inch
41203,60.0 millimetre
41204,110.0 millimetre
41205,220.0 pound
41206,75.0 millimetre
41207,120.0 millimetre
41208,25.0 gram
41209,106.0 centimetre
41210,0.47 inch
41211,0.47 inch
41212,0.47 inch
41213,72.0 centimetre
41214,7.5 centimetre
41215,7.5 centimetre
41216,2.5 centimetre
41217,15.2 centimetre
41218,200.0 millimetre
41219,200.0 millimetre
41220,30.0 centimetre
41221,30.0 centimetre
41222,30.0 centimetre
41223,3.7 volt
41224,1700.0 millimetre
41225,24.0 pound
41226,4.8 inch
41227,20.3 inch
41228,13.5 centimetre
41229,13.0 centimetre
41230,30.0 centimetre
41231,11.8 inch
41232,120.0 gram
41233,120.0 volt
41234,11.5 centimetre
41235,11.5 centimetre
41236,10.5 inch
41237,12.0 inch
41238,9.8 centimetre
41239,113.4 gram
41240,3.0 inch
41241,3.0 inch
41242,3.0 inch
41243,2.6 inch
41244,2.6 inch
41245,3.1 inch
41246,11.0 centimetre
41247,20.0 centimetre
41248,8.7 inch
41249,14.9 inch
41250,12.0 ounce
41251,24.0 volt
41252,"[6.0, 8.0] watt"
41253,24.4 inch
41254,8.0 inch
41255,8.0 inch
41256,8.0 inch
41257,1.5 centimetre
41258,2.5 centimetre
41259,140.0 millimetre
41260,105.0 millimetre
41261,55.0 millimetre
41262,50.0 centimetre
41263,50.0 centimetre
41264,125.0 gram
41265,18.0 inch
41266,30.0 inch
41267,30.0 inch
41268,80.0 millimetre
41269,200.0 millimetre
41270,80.0 millimetre
41271,41.0 centimetre
41272,75.0 centimetre
41273,4.0 inch
41274,4.0 inch
41275,4.0 inch
41276,120.0 millimetre
41277,3.0 gram
41278,23.0 centimetre
41279,20.0 inch
41280,27.0 inch
41281,5.5 foot
41282,3.94 inch
41283,30.0 centimetre
41284,30.0 centimetre
41285,78.0 inch
41286,11.0 centimetre
41287,11.0 centimetre
41288,56.0 volt
41289,2.4 watt
41290,132.0 pound
41291,77.0 millimetre
41292,130.0 millimetre
41293,4.2 volt
41294,42.3 pound
41295,120.0 volt
41296,42.3 pound
41297,95.0 millimetre
41298,95.0 millimetre
41299,8.0 inch
41300,8.4 inch
41301,110.0 millimetre
41302,420.0 millimetre
41303,33.0 centimetre
41304,33.0 centimetre
41305,20.0 volt
41306,100.0 ton
41307,23.0 centimetre
41308,28.0 centimetre
41309,28.0 centimetre
41310,100.0 watt
41311,3.7 volt
41312,100.0 gram
41313,1.0 fluid ounce
41314,1.3 inch
41315,6.1 inch
41316,1.35 volt
41317,2.0 inch
41318,1.0 gram
41319,1000.0 gram
41320,17.5 millimetre
41321,130.0 gram
41322,14.0 centimetre
41323,14.0 centimetre
41324,4.0 inch
41325,90.0 centimetre
41326,17.5 centimetre
41327,12.0 centimetre
41328,225.0 pound
41329,6.0 inch
41330,325.0 pound
41331,350.0 millilitre
41332,150 gram
41333,40.5 centimetre
41334,40.5 centimetre
41335,89.0 millimetre
41336,24.0 millimetre
41337,2.71 inch
41338,1.87 inch
41339,12.7 centimetre
41340,80.0 centimetre
41341,14.0 centimetre
41342,18.0 centimetre
41343,12.0 centimetre
41344,57.0 centimetre
41345,11.8 inch
41346,30.0 centimetre
41347,68.0 centimetre
41348,40.0 centimetre
41349,80.0 centimetre
41350,215.0 millimetre
41351,1800.0 millimetre
41352,1800.0 millimetre
41353,285.0 gram
41354,1.3 centimetre
41355,30.0 centimetre
41356,16.0 centimetre
41357,16.0 centimetre
41358,4.91 inch
41359,137.0 centimetre
41360,274.0 centimetre
41361,108.0 inch
41362,11.81 inch
41363,152.0 centimetre
41364,90.0 centimetre
41365,11.5 kilogram
41366,2.34 pound
41367,5.0 inch
41368,4.0 inch
41369,12.2 inch
41370,12.2 inch
41371,5.0 centimetre
41372,58.0 centimetre
41373,58.0 centimetre
41374,58.0 centimetre
41375,2.2 inch
41376,3.9 inch
41377,250 kilogram
41378,12.0 ounce
41379,22.0 centimetre
41380,340.0 gram
41381,6.5 centimetre
41382,176.0 pound
41383,40.0 centimetre
41384,40.0 centimetre
41385,8.5 inch
41386,8.5 inch
41387,16.0 fluid ounce
41388,400.0 gram
41389,100.0 watt
41390,1.0 gram
41391,5.0 volt
41392,38.0 centimetre
41393,38.0 centimetre
41394,340.0 gram
41395,12.0 fluid ounce
41396,20.0 centimetre
41397,16.0 centimetre
41398,240.0 millimetre
41399,55.0 inch
41400,9.1 inch
41401,6.5 ounce
41402,120.0 millimetre
41403,71.0 millimetre
41404,85.0 millimetre
41405,31.0 centimetre
41406,130.0 millimetre
41407,130.0 millimetre
41408,130.0 millimetre
41409,10.0 ounce
41410,98.0 millimetre
41411,98.0 millimetre
41412,44.0 centimetre
41413,30.0 centimetre
41414,30.0 centimetre
41415,10.61 inch
41416,30.5 centimetre
41417,17.0 inch
41418,11.0 inch
41419,22.0 pound
41420,80.0 inch
41421,180 gram
41422,60.0 millimetre
41423,195.0 centimetre
41424,90.0 centimetre
41425,195.0 centimetre
41426,13.0 centimetre
41427,21.0 centimetre
41428,21.0 centimetre
41429,11.8 fluid ounce
41430,250.0 millimetre
41431,5.5 centimetre
41432,11.0 ounce
41433,18.0 centimetre
41434,13.0 centimetre
41435,5.5 centimetre
41436,5.5 centimetre
41437,7.5 centimetre
41438,7.5 centimetre
41439,12.0 volt
41440,20.0 inch
41441,5.5 inch
41442,1.85 inch
41443,4.7 inch
41444,6.5 centimetre
41445,10.0 centimetre
41446,1200.0 kilogram
41447,220.0 pound
41448,7.0 millimetre
41449,29.5 inch
41450,17.0 centimetre
41451,50.0 millimetre
41452,14.0 centimetre
41453,25.0 centimetre
41454,113.0 gram
41455,7.0 centimetre
41456,7.0 centimetre
41457,7.0 centimetre
41458,52.0 centimetre
41459,33.0 inch
41460,300.0 millimetre
41461,180.0 millimetre
41462,20.0 centimetre
41463,57.0 centimetre
41464,43.0 centimetre
41465,41.5 centimetre
41466,16.3 inch
41467,18.5 inch
41468,9.6 inch
41469,9.6 inch
41470,1.1 inch
41471,31.5 inch
41472,60.0 centimetre
41473,165.0 centimetre
41474,16.0 centimetre
41475,"[180.0, 240.0] volt"
41476,1.0 gram
41477,1.0 watt
41478,48.0 centimetre
41479,48.0 centimetre
41480,48.0 centimetre
41481,22.0 centimetre
41482,8.75 inch
41483,8.75 inch
41484,8.75 inch
41485,150.5 millimetre
41486,150.5 millimetre
41487,127.0 millimetre
41488,98.0 millimetre
41489,8.4 centimetre
41490,9.8 centimetre
41491,15.8 centimetre
41492,6.2 inch
41493,19.0 centimetre
41494,60.0 centimetre
41495,5.5 inch
41496,5.5 inch
41497,4.25 inch
41498,4.25 inch
41499,2.56 inch
41500,11.0 millimetre
41501,15.75 inch
41502,3.4 centimetre
41503,360.0 volt
41504,1800.0 watt
41505,32.0 centimetre
41506,32.0 centimetre
41507,32.0 centimetre
41508,8.0 ounce
41509,72.0 millimetre
41510,34.5 centimetre
41511,34.5 centimetre
41512,5.4 gram
41513,4.2 centimetre
41514,3.7 volt
41515,4.0 inch
41516,3.15 inch
41517,330.0 gram
41518,17.5 centimetre
41519,17.5 centimetre
41520,5055.0 gram
41521,8.7 centimetre
41522,24.0 centimetre
41523,18.0 volt
41524,100.0 watt
41525,61.5 inch
41526,61.5 inch
41527,60.0 inch
41528,2.11 inch
41529,2.1 inch
41530,2.11 inch
41531,330.0 pound
41532,24.0 centimetre
41533,20.0 volt
41534,20.0 volt
41535,100 gram
41536,90.0 millimetre
41537,90.0 millimetre
41538,90.0 millimetre
41539,27.0 centimetre
41540,20.0 gram
41541,14.0 millilitre
41542,183.0 centimetre
41543,183.0 centimetre
41544,7.0 centimetre
41545,8.0 centimetre
41546,12.0 inch
41547,5.0 inch
41548,10.5 inch
41549,10.5 inch
41550,10.5 inch
41551,120.0 millimetre
41552,36.0 millimetre
41553,5.2 centimetre
41554,5.5 centimetre
41555,78.0 centimetre
41556,50.0 centimetre
41557,39.3 inch
41558,39.3 inch
41559,30.0 pound
41560,70.0 millimetre
41561,63.0 centimetre
41562,4.5 inch
41563,5.0 inch
41564,19.0 centimetre
41565,53.0 centimetre
41566,23.0 inch
41567,240.0 watt
41568,240.0 gram
41569,9.5 inch
41570,8.0 centimetre
41571,15.0 centimetre
41572,8.1 inch
41573,24.0 pound
41574,1800.0 watt
41575,50.0 volt
41576,12.0 fluid ounce
41577,12.5 centimetre
41578,15.0 centimetre
41579,100 gram
41580,6.5 centimetre
41581,4.5 centimetre
41582,210.0 volt
41583,9.0 foot
41584,9.0 foot
41585,63.0 millimetre
41586,91.0 millimetre
41587,5.5 inch
41588,5.5 inch
41589,13.0 centimetre
41590,3.7 inch
41591,4.8 inch
41592,5.31 inch
41593,4.13 inch
41594,8.0 fluid ounce
41595,5.9 inch
41596,1160.0 millimetre
41597,72.0 inch
41598,120.0 volt
41599,137.0 watt
41600,4.0 gram
41601,8.4 inch
41602,21.5 centimetre
41603,1000.0 watt
41604,1000.0 volt
41605,10.0 centimetre
41606,10.0 centimetre
41607,10.0 centimetre
41608,7.3 pound
41609,8.0 inch
41610,35.0 millimetre
41611,130.0 millimetre
41612,70.9 inch
41613,425.0 gram
41614,1.8 inch
41615,1.8 inch
41616,5.8 centimetre
41617,5.8 centimetre
41618,150.0 gram
41619,750.0 millimetre
41620,29.5 inch
41621,92.0 millimetre
41622,92.0 millimetre
41623,14.0 centimetre
41624,20.0 centimetre
41625,140.0 centimetre
41626,140.0 centimetre
41627,11.0 centimetre
41628,100.0 centimetre
41629,55.0 centimetre
41630,1.8 inch
41631,7.4 inch
41632,7.1 centimetre
41633,30.0 centimetre
41634,30.0 centimetre
41635,61.8 inch
41636,45.0 centimetre
41637,45.0 centimetre
41638,215.0 centimetre
41639,22.0 gram
41640,22.0 watt
41641,220.0 volt
41642,39.18 inch
41643,54.0 centimetre
41644,54.0 centimetre
41645,11.5 centimetre
41646,18.5 inch
41647,185.0 inch
41648,5.5 centimetre
41649,5.5 centimetre
41650,186 gram
41651,25.0 centimetre
41652,25.0 centimetre
41653,90.0 centimetre
41654,90.0 centimetre
