index,prediction
106312,"[100.0, 240.0] watt"
106313,36.5 centimetre
106314,36.5 centimetre
106315,1.57 inch
106316,1.57 inch
106317,1.57 inch
106318,202.0 centimetre
106319,140.0 centimetre
106320,100.0 centimetre
106321,1.93 inch
106322,59.0 inch
106323,59.0 inch
106324,10.0 inch
106325,100.0 gram
106326,10.0 ton
106327,150.0 centimetre
106328,4.0 gram
106329,22.0 centimetre
106330,22.0 centimetre
106331,12.0 centimetre
106332,11.0 centimetre
106333,4.0 centimetre
106334,109.0 gram
106335,11.8 inch
106336,39.9 centimetre
106337,76.0 millimetre
106338,76.0 millimetre
106339,13.5 centimetre
106340,13.0 centimetre
106341,10.2 centimetre
106342,27.5 inch
106343,27.5 inch
106344,27.5 inch
106345,2.5 inch
106346,115.0 millimetre
106347,66.0 centimetre
106348,40.0 centimetre
106349,40.0 centimetre
106350,40.0 centimetre
106351,3.2 inch
106352,3.7 inch
106353,8.5 fluid ounce
106354,70.0 centimetre
106355,12.0 inch
106356,12.0 inch
106357,15.75 inch
106358,17.25 inch
106359,65.0 centimetre
106360,65.0 centimetre
106361,65.0 centimetre
106362,25.0 centimetre
106363,25.0 centimetre
106364,9.0 centimetre
106365,4.13 inch
106366,4.13 inch
106367,2.0 inch
106368,20.6 gram
106369,11.79 inch
106370,11.79 inch
106371,8.4 foot
106372,4.3 inch
106373,4.0 centimetre
106374,24.8 inch
106375,24.8 inch
106376,57.0 millimetre
106377,1.5 inch
106378,1.5 inch
106379,48.5 millimetre
106380,18.0 millimetre
106381,48.5 millimetre
106382,6.6 inch
106383,3.9 inch
106384,220.0 centimetre
106385,60.0 gram
106386,60.0 watt
106387,42.0 centimetre
106388,65.0 centimetre
106389,4.0 foot
106390,34.5 inch
106391,14.0 inch
106392,2.87 inch
106393,9.2 inch
106394,17.37 inch
106395,26.0 centimetre
106396,26.0 centimetre
106397,5.3 centimetre
106398,24.0 inch
106399,36.0 inch
106400,60.0 inch
106401,16.0 centimetre
106402,15.5 inch
106403,10.5 inch
106404,6.0 inch
106405,6.0 inch
106406,6.0 inch
106407,60.0 millimetre
106408,104.0 millimetre
106409,5.0 centimetre
106410,5.0 centimetre
106411,6.5 centimetre
106412,150.0 centimetre
106413,21.0 centimetre
106414,11.0 centimetre
106415,3.15 inch
106416,6.25 inch
106417,75.0 centimetre
106418,26.0 centimetre
106419,26.0 centimetre
106420,26.0 centimetre
106421,13.7 inch
106422,55.0 centimetre
106423,94.0 centimetre
106424,38.5 centimetre
106425,17.0 centimetre
106426,11.9 inch
106427,20.0 centimetre
106428,30.0 centimetre
106429,230.0 centimetre
106430,8.2 inch
106431,163.0 millimetre
106432,107.0 centimetre
106433,12.5 inch
106434,40.0 centimetre
106435,19.7 inch
106436,1.38 inch
106437,2.0 foot
106438,4.5 centimetre
106439,45.0 centimetre
106440,7.5 centimetre
106441,2.5 metre
106442,11.0 centimetre
106443,15.0 centimetre
106444,15.0 centimetre
106445,5.1 inch
106446,4.8 inch
106447,9.0 inch
106448,9.0 inch
106449,50.0 centimetre
106450,83.0 inch
106451,38.0 inch
106452,9.5 centimetre
106453,26.0 centimetre
106454,37.0 centimetre
106455,44.0 centimetre
106456,60.0 centimetre
106457,33.0 centimetre
106458,31.5 inch
106459,7.9 inch
106460,92.0 centimetre
106461,120.0 millimetre
106462,45.0 centimetre
106463,21.0 centimetre
106464,37.0 centimetre
106465,45.0 centimetre
106466,43.8 centimetre
106467,12.0 centimetre
106468,20.0 inch
106469,20.0 inch
106470,84.0 centimetre
106471,105.0 centimetre
106472,105.0 centimetre
106473,110.0 inch
106474,110.0 inch
106475,60.0 inch
106476,2.0 kilogram
106477,2.0 kilowatt
106478,171.0 millimetre
106479,48.5 centimetre
106480,4.5 centimetre
106481,50.0 inch
106482,60.0 inch
106483,60.0 inch
106484,20.0 inch
106485,18.0 inch
106486,10.0 inch
106487,73.0 millimetre
106488,73.0 millimetre
106489,73.0 millimetre
106490,64.0 millimetre
106491,64.0 millimetre
106492,64.0 millimetre
106493,3.5 centimetre
106494,23.0 centimetre
106495,18.5 centimetre
106496,18.5 centimetre
106497,16.38 inch
106498,9.2 inch
106499,16.38 inch
106500,8.7 inch
106501,10.2 inch
106502,123.0 centimetre
106503,56.7 gram
106504,40.0 centimetre
106505,30.0 centimetre
106506,120.0 inch
106507,123.0 centimetre
106508,82.0 inch
106509,52.0 millimetre
106510,57.0 millimetre
106511,7.2 inch
106512,230.0 millimetre
106513,49.0 millimetre
106514,7.8 inch
106515,10.0 inch
106516,7.5 inch
106517,128.0 gram
106518,18.0 centimetre
106519,10.0 inch
106520,3.15 inch
106521,3.1 inch
106522,3.15 inch
106523,5.0 millilitre
106524,440.0 pound
106525,440.0 pound
106526,18.5 centimetre
106527,20.0 centimetre
106528,10.0 centimetre
106529,20.0 centimetre
106530,6.0 inch
106531,6.0 inch
106532,5.0 centimetre
106533,17.7 inch
106534,10.0 inch
106535,180.0 centimetre
106536,180.0 centimetre
106537,18.0 centimetre
106538,18.0 centimetre
106539,2.0 fluid ounce
106540,34.5 centimetre
106541,5.5 inch
106542,14.0 inch
106543,5.5 inch
106544,19.5 inch
106545,19.5 inch
106546,16.0 fluid ounce
106547,20.5 centimetre
106548,75.0 centimetre
106549,87.0 centimetre
106550,1.89 inch
106551,7.87 inch
106552,150.0 inch
106553,87.0 inch
106554,30.0 inch
106555,10.5 centimetre
106556,10.5 centimetre
106557,10.5 centimetre
106558,7.0 centimetre
106559,34.0 centimetre
106560,20.6 inch
106561,47.2 inch
106562,3.1 inch
106563,16.0 fluid ounce
106564,5.8 centimetre
106565,6.5 centimetre
106566,70.0 millimetre
106567,195.0 millimetre
106568,28.0 inch
106569,45.0 centimetre
106570,45.0 centimetre
106571,2.0 fluid ounce
106572,30.0 gram
106573,30.0 watt
106574,40.0 centimetre
106575,30.0 centimetre
106576,8.5 centimetre
106577,3.0 gram
106578,90.0 inch
106579,11.0 inch
106580,70.0 centimetre
106581,1.0 inch
106582,1.0 inch
106583,9.0 inch
106584,22.0 inch
106585,12.0 inch
106586,80.0 millimetre
106587,128.0 millimetre
106588,31.0 inch
106589,15.0 centimetre
106590,10.8 centimetre
106591,18.0 centimetre
106592,33.8 inch
106593,30.0 inch
106594,18.0 inch
106595,18.0 inch
106596,18.0 inch
106597,17.0 centimetre
106598,17.0 centimetre
106599,31.5 inch
106600,17.0 inch
106601,8.0 inch
106602,17.0 inch
106603,36.0 centimetre
106604,4.9 inch
106605,4.9 inch
106606,10.0 centimetre
106607,102.0 centimetre
106608,102.0 centimetre
106609,38.0 centimetre
106610,85.5 millimetre
106611,54.0 millimetre
106612,130.0 gram
106613,48.0 volt
106614,9.5 centimetre
106615,9.5 centimetre
106616,83.0 inch
106617,30.0 inch
106618,70.0 inch
106619,30.5 centimetre
106620,40.0 millimetre
106621,152.0 millimetre
106622,7 kilogram
106623,7.0 kilogram
106624,198.0 gram
106625,9.0 centimetre
106626,113.7 inch
106627,2.0 inch
106628,2.0 inch
106629,13.0 centimetre
106630,7.0 inch
106631,13.0 centimetre
106632,100.0 kilogram
106633,100 kilogram
106634,12.0 centimetre
106635,15.0 centimetre
106636,98.0 millimetre
106637,2.43 inch
106638,4.8 inch
106639,3.5 centimetre
106640,3.5 centimetre
106641,43.0 centimetre
106642,183.0 centimetre
106643,183.0 centimetre
106644,214.0 centimetre
106645,53.03 inch
106646,8.0 inch
106647,8.0 inch
106648,70.1 inch
106649,14.6 inch
106650,53.0 centimetre
106651,38.0 centimetre
106652,20.5 inch
106653,42.0 centimetre
106654,6.0 centimetre
106655,6.0 centimetre
106656,14.8 centimetre
106657,38.01 inch
106658,58.0 inch
106659,58.0 inch
106660,58.0 inch
106661,42.0 centimetre
106662,15.0 centimetre
106663,45.0 centimetre
106664,9.5 inch
106665,13.0 centimetre
106666,30.0 centimetre
106667,7.0 inch
106668,4.3 inch
106669,36.0 foot
106670,107.0 centimetre
106671,100.0 centimetre
106672,5.5 inch
106673,6.2 inch
106674,44.5 inch
106675,44.5 inch
106676,5.12 inch
106677,79.25 inch
106678,31.0 centimetre
106679,31.0 centimetre
106680,11.5 centimetre
106681,9.6 centimetre
106682,49.5 millimetre
106683,7.5 centimetre
106684,7.5 centimetre
106685,14.8 centimetre
106686,9.0 centimetre
106687,5.8 centimetre
106688,12.6 inch
106689,30.0 centimetre
106690,180.0 centimetre
106691,30.0 centimetre
106692,8.0 inch
106693,8.0 inch
106694,173.0 millimetre
106695,40.0 centimetre
106696,21.7 inch
106697,7.3 centimetre
106698,10.7 centimetre
106699,80.0 centimetre
106700,2.6 foot
106701,10.6 centimetre
106702,10.6 centimetre
106703,188.0 millimetre
106704,20.0 inch
106705,50.0 centimetre
106706,4.5 inch
106707,2.3 inch
106708,21.0 centimetre
106709,5.1 inch
106710,6.0 inch
106711,4.0 inch
106712,1.87 pound
106713,40.35 inch
106714,10.0 inch
106715,47.0 millimetre
106716,80.0 millimetre
106717,1.5 inch
106718,72.0 inch
106719,72.0 inch
106720,3.4 inch
106721,3.7 inch
106722,80.0 centimetre
106723,69.0 centimetre
106724,4.0 inch
106725,30.5 inch
106726,53.0 centimetre
106727,5.5 centimetre
106728,3.0 centimetre
106729,"[110.0, 120.0] volt"
106730,37.0 watt
106731,85.0 centimetre
106732,34.0 inch
106733,8.0 inch
106734,23.87 centimetre
106735,38.0 inch
106736,20.0 centimetre
106737,13.0 centimetre
106738,3.5 centimetre
106739,12.0 volt
106740,4.1 pound
106741,5.0 centimetre
106742,19.0 centimetre
106743,19.0 centimetre
106744,19.0 centimetre
106745,0.7 inch
106746,55.0 millimetre
106747,60.0 gram
106748,3.0 inch
106749,20.5 centimetre
106750,45.0 millimetre
106751,23.0 centimetre
106752,23.0 centimetre
106753,14.0 centimetre
106754,8.0 kilogram
106755,5.5 inch
106756,4.5 inch
106757,2.28 centimetre
106758,3.0 inch
106759,2.5 inch
106760,2.5 centimetre
106761,65.5 inch
106762,19.5 inch
106763,2.27 kilogram
106764,8.5 centimetre
106765,40.0 pound
106766,100.0 pound
106767,6.5 centimetre
106768,6.5 centimetre
106769,11.9 centimetre
106770,7.8 inch
106771,7.8 inch
106772,14.0 inch
106773,14.0 inch
106774,9.0 inch
106775,4.0 foot
106776,14.3 inch
106777,8.12 inch
106778,1.18 inch
106779,3.94 inch
106780,100.0 gram
106781,5.0 ton
106782,15.2 inch
106783,8.0 centimetre
106784,25.0 centimetre
106785,25.0 centimetre
106786,65.0 centimetre
106787,5.0 centimetre
106788,5.0 centimetre
106789,1.97 inch
106790,10.0 centimetre
106791,15.0 centimetre
106792,0.0 gram
106793,230.0 gram
106794,230.0 gram
106795,5.3 inch
106796,8.0 inch
106797,8.0 inch
106798,10.5 centimetre
106799,10.5 centimetre
106800,7.3 inch
106801,2.0 inch
106802,10.6 inch
106803,10.6 inch
106804,44.5 inch
106805,126.0 millimetre
106806,7.0 inch
106807,5.0 inch
106808,50.0 centimetre
106809,20.0 centimetre
106810,6.2 inch
106811,6.2 inch
106812,9.5 centimetre
106813,19.3 centimetre
106814,6.4 centimetre
106815,8.0 inch
106816,8.0 inch
106817,4.5 inch
106818,2.42 kilogram
106819,2.42 kilogram
106820,90.0 centimetre
106821,17.7 centimetre
106822,8.0 centimetre
106823,17.7 centimetre
106824,70.0 inch
106825,70.0 inch
106826,19.0 centimetre
106827,45.25 inch
106828,12.3 centimetre
106829,25.4 centimetre
106830,25.4 centimetre
106831,5.2 inch
106832,5.2 inch
106833,41.0 centimetre
106834,72.0 inch
106835,72.0 inch
106836,43.0 centimetre
106837,43.0 centimetre
106838,43.0 centimetre
106839,80.0 centimetre
106840,2.5 milligram
106841,152.0 centimetre
106842,87.0 centimetre
106843,11.0 centimetre
106844,27.0 centimetre
106845,10.62 inch
106846,5.51 inch
106847,51.0 inch
106848,10.25 inch
106849,6.5 inch
106850,18.0 centimetre
106851,44.0 centimetre
106852,44.0 centimetre
106853,45.0 centimetre
106854,16.06 inch
106855,10.0 inch
106856,5.5 centimetre
106857,5.5 centimetre
106858,5.5 centimetre
106859,10.5 centimetre
106860,160.0 centimetre
106861,150.0 centimetre
106862,150.0 centimetre
106863,15.0 centimetre
106864,13.0 centimetre
106865,18.0 centimetre
106866,7.0 centimetre
106867,47.0 centimetre
106868,9.6 inch
106869,5.3 inch
106870,5.3 inch
106871,12.5 centimetre
106872,12.5 centimetre
106873,7.0 foot
106874,2.55 pound
106875,1.0 fluid ounce
106876,9.8 centimetre
106877,9.8 centimetre
106878,2.5 pound
106879,40.0 centimetre
106880,40.0 centimetre
106881,59.0 millimetre
106882,59.0 millimetre
106883,46.0 inch
106884,26.0 inch
106885,4.13 inch
106886,5.5 inch
106887,28.0 inch
106888,36.5 inch
106889,9.0 inch
106890,5.7 inch
106891,15.0 centimetre
106892,15.0 centimetre
106893,160.0 centimetre
106894,17.0 centimetre
106895,5.5 centimetre
106896,3.3 pound
106897,1.77 inch
106898,2.36 inch
106899,3.0 gram
106900,5.3 inch
106901,2.0 inch
106902,90.0 centimetre
106903,80.0 pound
106904,11.5 inch
106905,29.2 centimetre
106906,11.5 inch
106907,10.0 centimetre
106908,18.0 centimetre
106909,5.0 inch
106910,5.0 inch
106911,0.06 pound
106912,57.0 centimetre
106913,14.0 centimetre
106914,10.0 centimetre
106915,66.0 centimetre
106916,3.0 inch
106917,3.0 inch
106918,3.0 inch
106919,33.0 centimetre
106920,28.0 inch
106921,28.0 inch
106922,4.92 inch
106923,4.92 inch
106924,2.68 inch
106925,10.0 millimetre
106926,10.0 millimetre
106927,10.0 millimetre
106928,8.0 centimetre
106929,38.1 millimetre
106930,134.87 millimetre
106931,54.0 millimetre
106932,54.0 millimetre
106933,7.0 centimetre
106934,7.0 centimetre
106935,7.0 centimetre
106936,32.0 centimetre
106937,48.0 centimetre
106938,4.0 centimetre
106939,292.0 millimetre
106940,9.0 inch
106941,120.0 millimetre
106942,111.2 centimetre
106943,18.0 centimetre
106944,7.9 centimetre
106945,18.5 inch
106946,185.0 inch
106947,48.0 inch
106948,33.0 inch
106949,21.0 centimetre
106950,20.0 centimetre
106951,18.0 centimetre
106952,14.5 inch
106953,14.5 inch
106954,190.0 gram
106955,35.0 centimetre
106956,35.0 centimetre
106957,17.8 centimetre
106958,165.0 millimetre
106959,64.0 millimetre
106960,65.0 inch
106961,24.0 centimetre
106962,17.0 centimetre
106963,14.0 inch
106964,1.0 inch
106965,4.0 inch
106966,34.2 inch
106967,5.5 inch
106968,20.0 kilogram
106969,0.19 pound
106970,15.7 inch
106971,31.0 centimetre
106972,13.0 inch
106973,500.0 gram
106974,500.0 watt
106975,96.0 centimetre
106976,96.0 centimetre
106977,200.0 centimetre
106978,380.0 centimetre
106979,4.2 ounce
106980,62.5 centimetre
106981,188.0 millimetre
106982,188.0 millimetre
106983,192.0 millimetre
106984,192.0 millimetre
106985,140.0 centimetre
106986,140.0 centimetre
106987,140.0 centimetre
106988,18.0 ounce
106989,74.0 millimetre
106990,14.96 inch
106991,8.0 inch
106992,8.0 inch
106993,8.0 inch
106994,8.0 fluid ounce
106995,41.0 inch
106996,67.7 inch
106997,200.0 centimetre
106998,20.0 centimetre
106999,5.5 inch
107000,5.5 inch
107001,16.0 gram
107002,9.0 inch
107003,10.5 centimetre
107004,13.5 centimetre
107005,6.5 inch
107006,6.5 inch
107007,80.0 centimetre
107008,35.0 centimetre
107009,17.0 centimetre
107010,4.3 centimetre
107011,16.0 fluid ounce
107012,60.0 millimetre
107013,5.0 centimetre
107014,5.0 centimetre
107015,67.0 inch
107016,67.0 inch
107017,2.0 inch
107018,2.0 inch
107019,53.0 millimetre
107020,100.0 centimetre
107021,13.4 inch
107022,115.0 millimetre
107023,67.0 inch
107024,148.0 millimetre
107025,14.2 centimetre
107026,14.2 centimetre
107027,63.0 inch
107028,42.0 centimetre
107029,30.0 centimetre
107030,370.0 centimetre
107031,370.0 centimetre
107032,70.86 inch
107033,31.5 centimetre
107034,31.5 centimetre
107035,31.5 centimetre
107036,170.0 millimetre
107037,13.7 gram
107038,8.4 inch
107039,136.5 centimetre
107040,1.0 gram
107041,1.5 pound
107042,100.0 centimetre
107043,120.0 centimetre
107044,49.0 centimetre
107045,49.0 centimetre
107046,3.4 gram
107047,7.9 centimetre
107048,7.9 centimetre
107049,15.0 centimetre
107050,42.0 centimetre
107051,204.0 millimetre
107052,3.0 centimetre
107053,12.0 centimetre
107054,32.0 inch
107055,37.2 centimetre
107056,37.8 centimetre
107057,57.8 centimetre
107058,57.8 centimetre
107059,110.0 millimetre
107060,3.5 centimetre
107061,3.5 centimetre
107062,76.0 centimetre
107063,3.14 inch
107064,3.14 inch
107065,15.0 centimetre
107066,10.5 gram
107067,7.5 millilitre
107068,4.8 inch
107069,50.0 centimetre
107070,13.5 centimetre
107071,5.1 inch
107072,64.0 millimetre
107073,41.0 millimetre
107074,64.0 millimetre
107075,31.2 centimetre
107076,22.0 millimetre
107077,44.0 millimetre
107078,100.0 centimetre
107079,95.0 centimetre
107080,20.5 inch
107081,20.5 inch
107082,114.5 centimetre
107083,2.5 metre
107084,106.0 centimetre
107085,7.0 centimetre
107086,7.0 centimetre
107087,7.0 centimetre
107088,17.0 centimetre
107089,128.0 centimetre
107090,12.0 inch
107091,67.0 millimetre
107092,190.0 millimetre
107093,6.0 centimetre
107094,9.8 centimetre
107095,9.8 centimetre
107096,50.0 centimetre
107097,13.0 inch
107098,9.0 inch
107099,9.0 inch
107100,9.0 inch
107101,21.0 inch
107102,42.0 centimetre
107103,21.0 centimetre
107104,17.3 inch
107105,9.0 inch
107106,34.0 centimetre
107107,42.0 centimetre
107108,13.0 centimetre
107109,94.0 inch
107110,24.0 inch
107111,18.0 inch
107112,40.0 inch
107113,6.6 centimetre
107114,5.83 inch
107115,45.0 centimetre
107116,12.0 gram
107117,11.0 centimetre
107118,11.0 centimetre
107119,7.5 centimetre
107120,106.0 millimetre
107121,15.0 millimetre
107122,15.0 millimetre
107123,22.0 centimetre
107124,15.0 centimetre
107125,22.0 centimetre
107126,17.0 inch
107127,20.6 gram
107128,11.79 inch
107129,20.0 centimetre
107130,92.0 centimetre
107131,36.2 inch
107132,13.0 centimetre
107133,13.0 centimetre
107134,8.0 centimetre
107135,32.0 inch
107136,29.92 inch
107137,7.0 centimetre
107138,28.0 centimetre
107139,110.0 centimetre
107140,11.8 inch
107141,14.0 inch
107142,4.0 centimetre
107143,40.0 inch
107144,60.0 inch
107145,60.0 millimetre
107146,60.0 millimetre
107147,27.8 inch
107148,48.0 inch
107149,48.0 inch
107150,15.0 centimetre
107151,40.0 centimetre
107152,0.62 pound
107153,195.0 millimetre
107154,2.2 inch
107155,12.0 inch
107156,5.5 inch
107157,10.24 inch
107158,8.0 inch
107159,12.0 inch
107160,14.7 centimetre
107161,127.0 millimetre
107162,10.0 gram
107163,100.0 centimetre
107164,55.0 centimetre
107165,16.0 centimetre
107166,14.0 kilogram
107167,14 kilogram
107168,31.0 inch
107169,12.0 centimetre
107170,25.0 centimetre
107171,20.0 centimetre
107172,15.7 inch
107173,40.0 centimetre
107174,8.0 centimetre
107175,12.0 inch
107176,47.2 inch
107177,14.0 centimetre
107178,14.0 centimetre
107179,14.0 centimetre
107180,32.6 centimetre
107181,37.7 inch
107182,20.0 inch
107183,2.17 inch
107184,180.0 centimetre
107185,180.0 centimetre
107186,5.0 inch
107187,7.0 inch
107188,1.5 inch
107189,10.0 inch
107190,10.0 inch
107191,30.5 centimetre
107192,26.0 centimetre
107193,12.0 millimetre
107194,12.0 millimetre
107195,12.0 millimetre
107196,7.0 centimetre
107197,5.2 centimetre
107198,7.4 inch
107199,5.5 inch
107200,7.0 inch
107201,150.0 centimetre
107202,85.0 centimetre
107203,10.5 inch
107204,19.0 centimetre
107205,19.0 centimetre
107206,15.0 centimetre
107207,40.0 centimetre
107208,40.0 centimetre
107209,40.0 centimetre
107210,215.0 millimetre
107211,215.0 millimetre
107212,215.0 millimetre
107213,19.0 inch
107214,6.9 inch
107215,30.0 centimetre
107216,39.0 centimetre
107217,18.0 millimetre
107218,15.0 centimetre
107219,135.0 centimetre
107220,135.0 centimetre
107221,5.31 inch
107222,47.2 inch
107223,47.2 inch
107224,80.0 gram
107225,1.38 inch
107226,1.38 inch
107227,83.0 centimetre
107228,15.0 centimetre
107229,15.0 centimetre
107230,42.0 millimetre
107231,70.0 millimetre
107232,70.0 millimetre
107233,32.0 inch
107234,12.5 centimetre
107235,8.5 centimetre
107236,2.6 fluid ounce
107237,75.0 centimetre
107238,160.5 centimetre
107239,10.0 centimetre
107240,10.0 centimetre
107241,10.0 centimetre
107242,19.4 pound
107243,19.4 pound
107244,13.0 centimetre
107245,19.0 centimetre
107246,18.5 centimetre
107247,65.3 inch
107248,102.0 centimetre
107249,12.0 centimetre
107250,47.2 inch
107251,7.0 inch
107252,5.5 inch
107253,4.0 fluid ounce
107254,28.0 inch
107255,5.98 inch
107256,3.2 inch
107257,3.2 inch
107258,11.0 centimetre
107259,9.0 centimetre
107260,35.0 centimetre
107261,7.5 foot
107262,7.5 foot
107263,7.5 foot
107264,9.0 centimetre
107265,23.0 centimetre
107266,80.0 centimetre
107267,130.0 centimetre
107268,60.0 centimetre
107269,43.5 centimetre
107270,40.0 millimetre
107271,220.0 centimetre
107272,7.6 inch
107273,40.0 centimetre
107274,30.0 centimetre
107275,6.5 inch
107276,20.0 centimetre
107277,14.5 centimetre
107278,20.0 centimetre
107279,19.0 centimetre
107280,300.0 millimetre
107281,520.0 millimetre
107282,0.98 inch
107283,12.9 inch
107284,12.9 inch
107285,3.75 inch
107286,2.0 pound
107287,1400.0 milligram
107288,22.0 centimetre
107289,22.0 centimetre
107290,9.5 centimetre
107291,15.74 inch
107292,5.5 inch
107293,15.74 inch
107294,6.3 inch
107295,2.76 inch
107296,20.0 centimetre
107297,13.78 inch
107298,13.78 inch
107299,80.0 centimetre
107300,45.0 centimetre
107301,4.0 inch
107302,4.0 inch
107303,1000.0 gram
107304,91.0 centimetre
107305,15.7 centimetre
