index,prediction
5169,6.5 centimetre
5170,3.5 centimetre
5171,51.0 gram
5172,240.0 watt
5173,240.0 volt
5174,350.0 gram
5175,23.0 centimetre
5176,300 kilogram
5177,40.0 centimetre
5178,40.0 centimetre
5179,45.0 centimetre
5180,60.0 centimetre
5181,46.0 centimetre
5182,36.25 inch
5183,174.0 centimetre
5184,7.0 centimetre
5185,174.0 centimetre
5186,1000.0 watt
5187,19.0 kilogram
5188,3000.0 watt
5189,110.0 volt
5190,1.2 centimetre
5191,5.6 centimetre
5192,121.9 centimetre
5193,5.0 volt
5194,367.0 gram
5195,1300.0 watt
5196,200.0 volt
5197,29.0 centimetre
5198,19.0 centimetre
5199,32.0 gram
5200,110 kilogram
5201,78.0 centimetre
5202,18.5 centimetre
5203,176.0 gram
5204,20.0 centimetre
5205,30.0 kilogram
5206,15.0 centimetre
5207,20.0 centimetre
5208,80.0 centimetre
5209,475.0 gram
5210,5.0 gram
5211,120.0 volt
5212,900.0 watt
5213,40.0 centimetre
5214,40.0 centimetre
5215,40.0 centimetre
5216,7.0 centimetre
5217,7.0 centimetre
5218,4.0 inch
5219,4.0 inch
5220,4.0 inch
5221,40.0 kilogram
5222,3.1 inch
5223,5.5 inch
5224,5.5 inch
5225,750.0 millilitre
5226,163.0 millimetre
5227,100 gram
5228,10.0 centimetre
5229,9.0 centimetre
5230,90.0 centimetre
5231,18.5 inch
5232,1.57 inch
5233,1.57 inch
5234,175.0 gram
5235,20.0 inch
5236,10.0 ton
5237,2.67 inch
5238,3.26 inch
5239,1.0 pound
5240,700.0 watt
5241,100.0 volt
5242,100.0 gram
5243,34.0 centimetre
5244,8.75 inch
5245,8.75 inch
5246,8.75 inch
5247,1.7 pound
5248,18.0 volt
5249,450.0 watt
5250,120.0 volt
5251,40.0 centimetre
5252,208.0 gram
5253,"[208.0, 240.0] volt"
5254,"[208.0, 240.0] volt"
5255,14.0 pound
5256,7.86 inch
5257,7.86 inch
5258,7.86 inch
5259,1.58 inch
5260,65.0 pound
5261,16.9 fluid ounce
5262,450.0 centimetre
5263,450.0 centimetre
5264,2.8 inch
5265,116.0 millimetre
5266,72.0 gram
5267,4.0 centimetre
5268,8.0 ton
5269,1 kilogram
5270,19.0 inch
5271,205.0 millimetre
5272,143.0 millimetre
5273,12.0 volt
5274,1500.0 gram
5275,5.0 volt
5276,1500.0 watt
5277,3.0 centimetre
5278,12.0 centimetre
5279,225.0 gram
5280,23.0 centimetre
5281,95.0 millimetre
5282,200.0 millimetre
5283,95.0 millimetre
5284,11.0 centimetre
5285,50.0 centimetre
5286,36.0 inch
5287,30.0 volt
5288,30.0 volt
5289,30.0 gram
5290,10.0 inch
5291,6.0 inch
5292,40.0 centimetre
5293,16.4 kilogram
5294,900.0 watt
5295,22404.0 gram
5296,65 gram
5297,1.7 inch
5298,17.0 inch
5299,17.0 inch
5300,6.7 ounce
5301,56.0 gram
5302,4.0 pound
5303,48.0 centimetre
5304,72.0 inch
5305,45.0 centimetre
5306,33.1 centimetre
5307,190.0 millimetre
5308,355 pound
5309,8.5 centimetre
5310,50.0 centimetre
5311,50.0 centimetre
5312,12.0 volt
5313,12.0 volt
5314,34.0 centimetre
5315,34.0 centimetre
5316,0.1 gram
5317,8.0 ton
5318,6.0 watt
5319,12.0 volt
5320,2.6 inch
5321,6.5 centimetre
5322,1.0 gram
5323,37.0 millimetre
5324,37.0 millimetre
5325,12.0 centimetre
5326,112.0 gram
5327,250 pound
5328,428.0 volt
5329,428.0 watt
5330,5.0 volt
5331,14.18 inch
5332,1418.0 gram
5333,6.7 inch
5334,25.0 centimetre
5335,25.0 centimetre
5336,13.7 centimetre
5337,12.0 volt
5338,1000.0 watt
5339,175 gram
5340,"[220.0, 240.0] volt"
5341,2.0 watt
5342,59.0 centimetre
5343,38.0 centimetre
5344,380.0 gram
5345,18.0 gram
5346,10.0 centimetre
5347,10.0 centimetre
5348,11.0 kilogram
5349,3.14 inch
5350,3.14 inch
5351,8.0 centimetre
5352,9.4 inch
5353,51.1 inch
5354,200.0 pound
5355,1.25 pound
5356,138.0 gram
5357,110.0 millimetre
5358,170.0 millimetre
5359,82.0 inch
5360,27.0 pound
5361,40.0 gram
5362,100.0 centimetre
5363,195.0 centimetre
5364,5.11 inch
5365,3.5 inch
5366,3.5 inch
5367,32.5 centimetre
5368,220.0 pound
5369,13.0 centimetre
5370,28.0 inch
5371,44.1 inch
5372,14.2 inch
5373,22.0 gram
5374,12.0 volt
5375,150.0 volt
5376,5.0 kilowatt
5377,45.0 centimetre
5378,45.0 centimetre
5379,1.97 inch
5380,1.97 inch
5381,22.0 centimetre
5382,8.25 inch
5383,3.0 pound
5384,5.0 volt
5385,84.0 centimetre
5386,17.0 millimetre
5387,6.6 gram
5388,6.6 volt
5389,6.6 foot
5390,56.0 centimetre
5391,220.0 pound
5392,540 gram
5393,50.0 gram
5394,50.0 gram
5395,32.0 gram
5396,42.0 centimetre
5397,120.0 volt
5398,42.0 inch
5399,6.0 centimetre
5400,12.0 centimetre
5401,26.5 millimetre
5402,62.0 millimetre
5403,17.5 centimetre
5404,10.0 volt
5405,10.0 watt
5406,10.0 gram
5407,24.0 inch
5408,81.0 millimetre
5409,81.0 millimetre
5410,300.0 gram
5411,100.0 gram
5412,12.59 inch
5413,12.59 inch
5414,4.3 inch
5415,60.0 millimetre
5416,11.0 fluid ounce
5417,63.96 watt
5418,63.96 watt
5419,38.0 volt
5420,300.0 gram
5421,120.0 centimetre
5422,8.7 kilogram
5423,44.0 centimetre
5424,60.0 centimetre
5425,60.0 centimetre
5426,48.0 gram
5427,72.0 centimetre
5428,2.25 pound
5429,25.0 centimetre
5430,48.0 centimetre
5431,7.0 inch
5432,3.9 inch
5433,330.0 pound
5434,21.0 inch
5435,30.0 millilitre
5436,"[110.0, 120.0] volt"
5437,110.0 watt
5438,120.0 volt
5439,7.35 pound
5440,9.5 inch
5441,4.7 inch
5442,3.32 kilogram
5443,18.0 volt
5444,1.0 watt
5445,32.0 inch
5446,14.0 ounce
5447,16.5 pound
5448,30.0 centimetre
5449,1300.0 watt
5450,200.0 volt
5451,10.5 centimetre
5452,6.0 inch
5453,50.0 volt
5454,12.76 volt
5455,45.0 watt
5456,22.0 pound
5457,3.7 volt
5458,1.0 kilogram
5459,3.8 volt
5460,9.5 centimetre
5461,22.0 centimetre
5462,78.74 inch
5463,78.74 inch
5464,26.0 volt
5465,150.0 kilogram
5466,2500.0 pound
5467,66.0 millimetre
5468,66.0 millimetre
5469,10.0 centimetre
5470,10.0 centimetre
5471,350.0 gram
5472,24.0 inch
5473,24.0 inch
5474,300.0 watt
5475,300.0 volt
5476,188.0 millimetre
5477,188.0 millimetre
5478,330.0 pound
5479,10.0 gram
5480,100.0 volt
5481,12.0 watt
5482,265 pound
5483,2.0 gram
5484,4.3 inch
5485,6.8 inch
5486,3.3 inch
5487,180.0 gram
5488,120.0 volt
5489,100.0 watt
5490,8.3 inch
5491,52.0 centimetre
5492,6.64 inch
5493,39.3 inch
5494,11.0 inch
5495,110.0 volt
5496,3500.0 watt
5497,1000.0 milligram
5498,4.0 gram
5499,17.5 inch
5500,5.1 inch
5501,9.6 inch
5502,120.0 pound
5503,3.75 inch
5504,6.0 centimetre
5505,25.0 centimetre
5506,25.0 centimetre
5507,25.0 centimetre
5508,5.0 volt
5509,30.0 centimetre
5510,30.0 centimetre
5511,30.0 centimetre
5512,1.7 ounce
5513,50.0 pound
5514,50.0 ton
5515,330.0 millimetre
5516,515.0 millimetre
5517,1.2 watt
5518,120.0 volt
5519,15.0 gram
5520,5.5 inch
5521,5.5 inch
5522,65.0 centimetre
5523,420.0 millimetre
5524,420.0 millimetre
5525,106.0 centimetre
5526,87.0 centimetre
5527,21.0 inch
5528,11.6 inch
5529,5.0 volt
5530,10.0 volt
5531,20.0 millimetre
5532,20.0 millimetre
5533,20.0 millimetre
5534,120.0 volt
5535,11.0 fluid ounce
5536,32.0 fluid ounce
5537,8.25 inch
5538,2.0 inch
5539,18.0 inch
5540,60.0 centimetre
5541,100.0 centimetre
5542,23.0 centimetre
5543,23.0 centimetre
5544,12.0 volt
5545,10.28 inch
5546,12.0 volt
5547,36.6 inch
5548,3.0 milligram
5549,24.0 inch
5550,32.0 gram
5551,3.7 volt
5552,30.0 centimetre
5553,30.0 centimetre
5554,30.0 centimetre
5555,9.0 centimetre
5556,15.0 centimetre
5557,10.0 centimetre
5558,12.0 volt
5559,12.0 gram
5560,5.9 foot
5561,40.5 centimetre
5562,10.0 centimetre
5563,10.0 centimetre
5564,150 kilogram
5565,14.0 inch
5566,12.0 inch
5567,30.0 centimetre
5568,5.0 centimetre
5569,52.0 centimetre
5570,220.0 centimetre
5571,136.0 millimetre
5572,274.0 pound
5573,12.5 inch
5574,1800.0 gram
5575,1800.0 watt
5576,1.5 centimetre
5577,19.0 centimetre
5578,13.0 centimetre
5579,330 pound
5580,180.0 volt
5581,100.0 watt
5582,50.0 pound
5583,55.0 inch
5584,28.0 inch
5585,150.0 pound
5586,220 pound
5587,15.0 centimetre
5588,150.0 centimetre
5589,120.0 millimetre
5590,2.0 gram
5591,12.0 volt
5592,120.0 watt
5593,7.28 inch
5594,120.0 volt
5595,100.0 watt
5596,12.0 centimetre
5597,12.0 centimetre
5598,12.0 centimetre
5599,8.1 inch
5600,8.1 inch
5601,3.3 inch
5602,12.0 fluid ounce
5603,5.0 volt
5604,20.0 ton
5605,33.0 inch
5606,35.0 inch
5607,17.8 centimetre
5608,17.8 centimetre
5609,17.8 centimetre
5610,520.0 gram
5611,65.0 centimetre
5612,89.0 centimetre
5613,5.0 volt
5614,5.0 volt
5615,5.3 centimetre
5616,5.3 centimetre
5617,80.0 centimetre
5618,110.0 centimetre
5619,24.0 centimetre
5620,5.7 inch
5621,5.7 inch
5622,30.0 centimetre
5623,30.0 centimetre
5624,30.0 centimetre
5625,4.9 inch
5626,3.1 inch
5627,3.1 inch
5628,50.0 gram
5629,3.5 inch
5630,3.5 inch
5631,3.5 inch
5632,15.7 inch
5633,8.7 inch
5634,20.0 centimetre
5635,150.0 gram
5636,105.6 centimetre
5637,15.0 inch
5638,17.0 centimetre
5639,9.0 centimetre
5640,500.0 millimetre
5641,116.0 millimetre
5642,250.0 gram
5643,52.0 centimetre
5644,52.0 gram
5645,260.0 pound
5646,220.0 volt
5647,8.0 watt
5648,4.25 inch
5649,16.5 centimetre
5650,33.0 ounce
5651,3.93 inch
5652,3.93 inch
5653,3.93 inch
5654,120.0 watt
5655,120.0 volt
5656,1450.0 volt
5657,1450.0 watt
5658,660 pound
5659,454.0 gram
5660,270.0 centimetre
5661,270.0 centimetre
5662,12.0 centimetre
5663,12.0 centimetre
5664,10.8 centimetre
5665,150.0 gram
5666,25.0 centimetre
5667,12.0 centimetre
5668,38.0 inch
5669,9.0 inch
5670,30.0 centimetre
5671,30.0 centimetre
5672,30.0 centimetre
5673,7.0 centimetre
5674,7.0 centimetre
5675,32.0 inch
5676,237.6 gram
5677,5.0 volt
5678,65.8 inch
5679,21.3 inch
5680,64.2 inch
5681,16.0 millimetre
5682,220.0 volt
5683,1400.0 watt
5684,22.0 pound
5685,15.0 fluid ounce
5686,4.5 inch
5687,69.0 centimetre
5688,162.0 millimetre
5689,162.0 millimetre
5690,9.0 centimetre
5691,8.65 inch
5692,8.65 inch
5693,23.5 centimetre
5694,23.5 centimetre
5695,14.1 volt
5696,24.0 volt
5697,1.6 gram
5698,120.0 centimetre
5699,15.7 inch
5700,120.0 millimetre
5701,200.0 millimetre
5702,200.0 pound
5703,2.0 gram
5704,2.0 watt
5705,"[115.0, 115.0] volt"
5706,256.0 gram
5707,16.0 fluid ounce
5708,20.0 volt
5709,100 kilogram
5710,180.0 gram
5711,7.0 centimetre
5712,20.0 centimetre
5713,20.0 centimetre
5714,300.0 pound
5715,12.0 centimetre
5716,21.2 gram
5717,1.0 fluid ounce
5718,23.0 centimetre
5719,150 kilogram
5720,500.0 watt
5721,"[9.0, 65.0] pound"
5722,165.0 gram
5723,5.0 volt
5724,2.0 watt
5725,7.0 centimetre
5726,16.5 centimetre
5727,189.0 centimetre
5728,4.95 volt
5729,50.0 pound
5730,900.0 watt
5731,115.0 volt
5732,12.0 volt
5733,21.0 volt
5734,120.0 volt
5735,48.0 millimetre
5736,66.14 centimetre
5737,70.0 centimetre
5738,4.6 pound
5739,40.0 inch
5740,40.0 inch
5741,14.5 centimetre
5742,9.5 centimetre
5743,52.0 gram
5744,11.4 centimetre
5745,30.0 centimetre
5746,70.6 inch
5747,60.0 centimetre
5748,60 pound
5749,6.0 fluid ounce
5750,48.7 centimetre
5751,5.0 volt
5752,14.0 inch
5753,14.0 inch
5754,1.5 inch
5755,150.0 centimetre
5756,100.0 ton
5757,11.0 centimetre
5758,150.0 millimetre
5759,5.42 inch
5760,80.0 pound
5761,32.6 centimetre
5762,45.0 centimetre
5763,3.3 inch
5764,7.7 inch
5765,7.7 inch
5766,8.0 centimetre
5767,8.0 centimetre
5768,2.6 inch
5769,8.5 inch
5770,3.7 volt
5771,2.0 volt
5772,50.0 millimetre
5773,57.0 millimetre
5774,110.0 volt
5775,3000.0 watt
5776,43.0 pound
5777,13.98 inch
5778,13.98 inch
5779,10.3 centimetre
5780,10.5 centimetre
5781,80.0 volt
5782,80.0 gram
5783,12.0 volt
5784,220.0 millimetre
5785,16 kilogram
5786,35.0 gram
5787,445.0 centimetre
5788,445.0 centimetre
5789,3.9 centimetre
5790,36.0 centimetre
5791,36.0 centimetre
5792,100.0 millilitre
5793,28.0 centimetre
5794,1.5 pound
5795,180.0 centimetre
5796,180.0 centimetre
5797,7.27 inch
5798,10.22 inch
5799,1.0 fluid ounce
5800,16.0 ounce
5801,7.1 inch
5802,7.1 inch
5803,10.0 volt
5804,10.0 watt
5805,8.0 ounce
5806,16.5 centimetre
5807,18.5 centimetre
5808,84.5 gram
5809,165.0 gram
5810,57.0 gram
5811,7.87 inch
5812,7.87 inch
5813,500.0 milligram
5814,95 pound
5815,200.0 millimetre
5816,2.0 volt
5817,600.0 pound
5818,200 pound
5819,20.0 volt
5820,745 pound
5821,28.0 centimetre
5822,28.0 centimetre
5823,20.0 centimetre
5824,18.5 centimetre
5825,20.0 centimetre
5826,1.0 gram
5827,7.0 ounce
5828,30.0 centimetre
5829,4.0 gram
5830,5.0 volt
5831,18.8 gram
5832,62.0 centimetre
5833,6.5 centimetre
5834,265 pound
5835,12.0 volt
5836,4.64 inch
5837,4.64 inch
5838,1.5 pound
5839,10.0 centimetre
5840,2.0 centimetre
5841,1060.0 gram
5842,10.6 inch
5843,8.2 inch
5844,110.0 centimetre
5845,52.0 centimetre
5846,100.0 gram
5847,120.0 volt
5848,700.0 millilitre
5849,60.0 centimetre
5850,60.0 centimetre
5851,60.0 centimetre
5852,24.0 inch
5853,0.4 kilogram
5854,360.0 gram
5855,27.0 centimetre
5856,20.0 centimetre
5857,27.0 centimetre
5858,2.3 kilogram
5859,10.0 kilogram
5860,30.1 inch
5861,25 kilogram
5862,180.0 centimetre
5863,180.0 centimetre
5864,180.0 centimetre
5865,285 pound
5866,20.0 centimetre
5867,11.0 ton
5868,10.0 centimetre
5869,70.0 centimetre
5870,5.3 centimetre
5871,7.5 metre
5872,6.2 centimetre
5873,100 kilogram
5874,100 kilogram
5875,3.7 volt
5876,35.1 centimetre
5877,302.0 millimetre
5878,39.0 inch
5879,108.0 millimetre
5880,165.0 millimetre
5881,120.0 volt
5882,1000.0 watt
5883,40.0 centimetre
5884,40.0 centimetre
5885,40.0 centimetre
5886,180.0 centimetre
5887,190.0 centimetre
5888,39.4 inch
5889,5.0 volt
5890,11.0 watt
5891,150.0 volt
5892,150.0 gram
5893,5.0 volt
5894,14.13 inch
5895,8.45 inch
5896,4.72 inch
5897,25.0 centimetre
5898,75.0 centimetre
5899,454.0 gram
5900,2.0 inch
5901,22.0 ton
5902,180.0 centimetre
5903,75.0 centimetre
5904,14.5 inch
5905,14.5 inch
5906,7.6 inch
5907,13.0 centimetre
5908,89.0 centimetre
5909,2500.0 gram
5910,150.0 kilogram
5911,113 gram
5912,9.0 centimetre
5913,50.0 pound
5914,30.5 inch
5915,43.75 inch
5916,230.0 volt
5917,1800.0 volt
5918,39.0 centimetre
5919,65.0 centimetre
5920,55.0 centimetre
5921,18.0 gram
5922,20.5 inch
5923,5.0 volt
5924,17.2 centimetre
5925,5.3 centimetre
5926,36.0 inch
5927,29.0 inch
5928,99.5 centimetre
5929,36.5 centimetre
5930,5.0 volt
5931,7.8 centimetre
5932,150 kilogram
5933,5.0 inch
5934,800 pound
5935,9.0 gram
5936,5.5 centimetre
5937,18.0 volt
5938,33.0 centimetre
5939,70.0 centimetre
5940,23.0 centimetre
5941,10.0 millimetre
5942,10.0 millimetre
5943,35.3 ounce
5944,11.7 centimetre
5945,80.0 watt
5946,80.0 volt
5947,250.0 pound
5948,12.0 kilogram
5949,500.0 gram
5950,75.0 centimetre
5951,21.0 volt
5952,26.0 ounce
5953,73.0 gram
5954,60.0 centimetre
5955,10.0 ton
5956,1200.0 volt
5957,1200.0 watt
5958,7.0 inch
5959,2.0 fluid ounce
5960,113.0 gram
5961,5.0 fluid ounce
5962,16.28 pound
5963,8.0 inch
5964,16.0 inch
5965,4.3 inch
5966,11.0 centimetre
5967,4.3 inch
5968,400.0 gram
5969,19.0 centimetre
5970,19.0 centimetre
5971,2.7 centimetre
5972,1.0 gram
5973,4.0 watt
5974,120.0 volt
5975,3.98888888888888 gram
5976,20.0 centimetre
5977,8.0 centimetre
5978,45.0 gram
5979,3.0 centimetre
5980,3.0 centimetre
5981,43.0 centimetre
5982,350.0 millilitre
5983,350.0 millilitre
5984,10.0 ton
5985,3.0 gram
5986,1.6 inch
5987,10.5 centimetre
5988,57.0 pound
5989,5.0 pound
5990,5.9 inch
5991,5.9 inch
5992,5.0 centimetre
5993,29.5 inch
5994,5.0 centimetre
5995,40.0 centimetre
5996,4.0 fluid ounce
5997,645.0 centimetre
5998,6.6 centimetre
5999,12.0 centimetre
6000,18.0 centimetre
6001,18.0 centimetre
6002,1.0 pound
6003,1.0 pound
6004,12.0 volt
6005,113.0 gram
6006,18.0 centimetre
6007,4.0 inch
6008,4.0 inch
6009,25.0 ton
6010,6.5 centimetre
6011,17.0 centimetre
6012,13.2 centimetre
6013,13.2 centimetre
6014,13.0 centimetre
6015,90.0 centimetre
6016,13.2 centimetre
6017,13.2 centimetre
6018,300.0 millimetre
6019,30.0 millimetre
6020,300.0 millimetre
6021,46.8 centimetre
6022,18.0 inch
6023,33.8 gram
6024,40.0 centimetre
6025,185.0 inch
6026,31.5 pound
6027,24.6 millilitre
6028,50.4 centimetre
6029,12.0 volt
6030,340.0 gram
6031,100.0 gram
6032,24.8 fluid ounce
6033,54.0 centimetre
6034,12.0 volt
6035,40.0 gram
6036,33.5 centimetre
6037,22.0 gram
6038,150.0 pound
6039,10.6 pound
6040,230.0 volt
6041,22.0 inch
6042,11.2 centimetre
6043,2.4 volt
6044,3.0 watt
6045,43.0 centimetre
6046,50.0 millimetre
6047,12.0 inch
6048,12.0 inch
6049,12.0 inch
6050,5.0 centimetre
6051,8.0 centimetre
6052,8.0 centimetre
6053,8.0 centimetre
6054,5.0 volt
6055,21.0 centimetre
6056,21.0 centimetre
6057,140.0 millimetre
6058,28.0 centimetre
6059,28.0 centimetre
6060,28.0 centimetre
6061,75 gram
6062,550.0 pound
6063,1.0 litre
6064,7.2 inch
6065,4.7 inch
6066,90.0 pound
6067,6.2 inch
6068,6.2 inch
6069,8.0 centimetre
6070,8.0 centimetre
6071,8.0 centimetre
6072,238.0 gram
6073,250.0 millilitre
6074,8.1 centimetre
6075,3.2 inch
6076,120.0 millimetre
6077,16.0 centimetre
6078,16.0 centimetre
6079,33.0 ounce
6080,14.0 centimetre
6081,40.0 gram
6082,86.0 millimetre
6083,4.72 inch
6084,4.72 inch
6085,150.0 centimetre
6086,90.0 gram
6087,120.0 volt
6088,18.0 centimetre
6089,300 gram
6090,7.0 gram
6091,10.0 pound
6092,500.0 millilitre
6093,55 pound
6094,65.4 gram
6095,500 pound
6096,125.0 gram
6097,4.9 inch
6098,4.9 inch
6099,95.0 millimetre
6100,1.8 kilogram
6101,5.0 volt
6102,1800.0 watt
6103,11.0 volt
6104,18.0 volt
6105,5.0 centimetre
6106,5.0 centimetre
6107,5.0 centimetre
6108,75.0 millimetre
6109,134.0 millimetre
6110,110.0 millimetre
6111,220.0 millimetre
6112,50.0 centimetre
6113,225.0 gram
6114,300.0 pound
6115,51.0 pound
6116,5.8 centimetre
6117,110.0 volt
6118,10.0 pound
6119,1.0 watt
6120,32.0 gram
6121,15.0 volt
6122,153.0 watt
6123,55.0 centimetre
6124,55.0 centimetre
6125,29.3 centimetre
6126,10.5 gram
6127,350.0 pound
6128,765.0 millimetre
6129,15.0 centimetre
6130,21.0 centimetre
6131,503.0 gram
6132,220.0 centimetre
6133,72.0 centimetre
6134,25.0 centimetre
6135,200.0 pound
6136,15.2 centimetre
6137,55.0 inch
6138,0.43 kilogram
6139,19.6 inch
6140,3.7 centimetre
6141,100.0 centimetre
6142,100.0 centimetre
6143,52.0 gram
6144,44.0 inch
6145,115.0 volt
6146,50.0 inch
6147,50.0 inch
6148,5.0 volt
6149,600.0 watt
6150,250 kilogram
6151,250.0 kilogram
6152,12.0 watt
6153,"[12.0, 24.0] volt"
6154,4.92 inch
6155,227.0 gram
6156,20.0 volt
6157,20.0 volt
6158,1.0 pound
6159,220.0 volt
6160,"[220.0, 240.0] volt"
6161,22.4 inch
6162,203.5 centimetre
6163,68.5 centimetre
6164,572.0 millimetre
6165,175.0 millimetre
6166,3.74 inch
6167,3.74 inch
6168,180 pound
6169,38.5 centimetre
6170,38.5 centimetre
6171,12.0 ton
6172,11.16 fluid ounce
6173,15.1 inch
6174,15.1 inch
6175,22.0 centimetre
6176,7.95 inch
6177,5.0 volt
6178,4.91 inch
6179,135.0 millimetre
6180,35.0 millimetre
6181,35.0 millimetre
6182,9.8 inch
6183,9.8 inch
6184,75.0 centimetre
6185,100 gram
6186,3.0 pound
6187,18.0 kilogram
6188,18.0 kilowatt
6189,18.0 volt
6190,330.0 pound
6191,9.5 centimetre
6192,8.2 centimetre
6193,100.0 watt
6194,230.0 volt
6195,10.5 inch
6196,180.0 millimetre
6197,65.0 millimetre
6198,5.5 inch
6199,2.6 inch
6200,2.6 inch
6201,100.0 centimetre
6202,100.0 centimetre
6203,17.5 centimetre
6204,10.0 centimetre
6205,3.9 inch
6206,100.0 millimetre
6207,5.5 pound
6208,22.0 centimetre
6209,0.5 centimetre
6210,15.0 kilogram
6211,10.0 pound
6212,3.0 inch
6213,5.1 inch
6214,5.1 inch
6215,2.7 fluid ounce
6216,128.0 gram
6217,180.0 gram
6218,12.0 centimetre
6219,33.0 centimetre
6220,15.0 centimetre
6221,10.0 inch
6222,5.0 inch
6223,4.82 inch
6224,4.25 inch
6225,4.82 inch
6226,10.0 foot
6227,10.0 foot
6228,10.0 gram
6229,10.0 watt
6230,180.0 gram
6231,12.0 volt
6232,180.0 watt
6233,21.0 centimetre
6234,21.0 centimetre
6235,150.0 centimetre
6236,150.0 centimetre
6237,150.0 centimetre
6238,3.38 fluid ounce
6239,5.0 gram
6240,3.3 inch
6241,115.0 gram
6242,6.22 centimetre
6243,5.0 volt
6244,12.0 fluid ounce
6245,33.0 inch
6246,185.0 millimetre
6247,100.0 gram
6248,100.0 watt
6249,100.0 volt
6250,35.0 centimetre
6251,18.0 centimetre
6252,62.9 inch
6253,320 pound
6254,3.5 centimetre
6255,10.1 watt
6256,5.0 volt
6257,1 kilogram
6258,75.0 ton
6259,30.0 pound
6260,6.5 pound
6261,1.0 pound
6262,24.3 pound
6263,11.0 inch
6264,4.0 gram
6265,4.0 watt
6266,"[4.0, 4.0] volt"
6267,12.0 centimetre
6268,43.0 centimetre
6269,100.0 pound
6270,1.0 litre
6271,99.0 millimetre
6272,189.0 millimetre
6273,14.75 centimetre
6274,10.0 centimetre
6275,10.0 centimetre
6276,31.5 centimetre
6277,10.6 centimetre
6278,"[6.8, 9.9] kilogram"
6279,8.84 inch
6280,11.0 inch
6281,225.0 gram
6282,4.0 inch
6283,6.0 inch
6284,64.0 inch
6285,21.0 inch
6286,60.0 centimetre
6287,4.0 gram
6288,13.0 centimetre
6289,1.4 ounce
6290,15.0 centimetre
6291,1200.0 volt
6292,1.28 pound
6293,17.0 gram
6294,17.0 volt
6295,17.0 watt
6296,13.5 centimetre
6297,11.4 kilogram
6298,8.9 inch
6299,5.8 millimetre
6300,80.0 centimetre
6301,18.0 gram
6302,1300.0 watt
6303,110.0 volt
6304,2.0 fluid ounce
6305,10.0 inch
6306,10.0 inch
6307,10.0 inch
6308,7.48 inch
6309,7.48 inch
6310,31.0 pound
6311,13.7 centimetre
6312,13.7 centimetre
6313,14.5 inch
6314,513.0 gram
6315,32.0 fluid ounce
6316,255.0 gram
6317,3.1 inch
6318,7.0 inch
6319,3.1 inch
6320,4.0 centimetre
6321,295.5 gram
6322,30.75 inch
6323,8.0 gram
6324,220.0 volt
6325,12.0 volt
6326,20.5 inch
6327,20.5 inch
6328,20.5 inch
