index,prediction
10497,58.0 centimetre
10498,58.0 centimetre
10499,30.0 centimetre
10500,30.0 centimetre
10501,1.25 inch
10502,27.0 centimetre
10503,27.0 centimetre
10504,27.0 centimetre
10505,473.0 millilitre
10506,142.0 gram
10507,100.0 gram
10508,5.0 volt
10509,23.0 centimetre
10510,20.0 centimetre
10511,23.0 centimetre
10512,100.0 volt
10513,213.0 gram
10514,70.0 centimetre
10515,120.0 volt
10516,16.5 centimetre
10517,200.0 millilitre
10518,30.0 kilogram
10519,120.0 volt
10520,14.0 watt
10521,12.0 ton
10522,23.0 centimetre
10523,4.0 gram
10524,8.0 milliwatt
10525,5.0 volt
10526,7.42 inch
10527,26.0 centimetre
10528,150.0 centimetre
10529,150.0 centimetre
10530,100 gram
10531,3.7 volt
10532,110.0 pound
10533,3.3 inch
10534,6.6 inch
10535,6.6 inch
10536,23.5 inch
10537,18.5 centimetre
10538,17.0 centimetre
10539,17.0 centimetre
10540,2.5 milliwatt
10541,5.0 volt
10542,15.3 centimetre
10543,1.0 pound
10544,3.0 watt
10545,265 pound
10546,29.5 inch
10547,51.5 inch
10548,220.0 centimetre
10549,5.0 volt
10550,13.0 inch
10551,7.8 inch
10552,96.0 gram
10553,76.0 centimetre
10554,12.0 centimetre
10555,22.5 centimetre
10556,210.0 centimetre
10557,120.0 centimetre
10558,140.0 volt
10559,140.0 watt
10560,105.0 gram
10561,5.0 gram
10562,5050.0 watt
10563,5.0 volt
10564,100.0 gram
10565,300.0 pound
10566,6.2 inch
10567,6.2 inch
10568,120.0 volt
10569,1000.0 watt
10570,30.0 pound
10571,48.0 centimetre
10572,15.0 centimetre
10573,12.0 fluid ounce
10574,23.0 gram
10575,1000.0 gram
10576,60.0 gram
10577,60.0 watt
10578,60.0 volt
10579,100.0 volt
10580,100.0 gram
10581,100.0 watt
10582,87.8 centimetre
10583,40.0 centimetre
10584,3.9 inch
10585,3.9 inch
10586,58.6 inch
10587,100 kilogram
10588,15.0 centimetre
10589,31.9 inch
10590,150 pound
10591,100.0 ton
10592,3000.0 watt
10593,"[220.0, 240.0] volt"
10594,1.4 inch
10595,1.9 inch
10596,71.0 centimetre
10597,300.0 pound
10598,1200.0 watt
10599,1200.0 volt
10600,400 pound
10601,96.0 centimetre
10602,860.0 gram
10603,660.0 pound
10604,28.0 ounce
10605,17.0 millimetre
10606,1.2 inch
10607,1.2 inch
10608,150.0 volt
10609,100.0 gram
10610,6.0 watt
10611,6.0 gram
10612,53.0 centimetre
10613,10.0 metre
10614,7.8 inch
10615,5.0 volt
10616,5.3 kilogram
10617,5.0 volt
10618,2.12 ounce
10619,75.0 millimetre
10620,75.0 millimetre
10621,18.0 centimetre
10622,2.8 inch
10623,12.0 volt
10624,330 pound
10625,3000.0 pound
10626,72.0 inch
10627,183.0 centimetre
10628,1200.0 watt
10629,24.0 inch
10630,17.5 inch
10631,17.5 inch
10632,110.0 millimetre
10633,110.0 millimetre
10634,124.0 gram
10635,13.38 inch
10636,149.96 ton
10637,120.0 volt
10638,5.1 centimetre
10639,191.0 millimetre
10640,191.0 millimetre
10641,16.0 millimetre
10642,16.0 millimetre
10643,1.1 inch
10644,6.68 inch
10645,1.2 inch
10646,1.2 inch
10647,18.25 inch
10648,37.5 inch
10649,340.0 gram
10650,12.0 volt
10651,500.0 gram
10652,29.4 inch
10653,6.2 inch
10654,3.1 inch
10655,6.2 inch
10656,300.0 pound
10657,18.0 fluid ounce
10658,2000.0 milligram
10659,1.1 inch
10660,16.13 inch
10661,16.0 centimetre
10662,340.0 gram
10663,443.9 gram
10664,150.0 millimetre
10665,10.0 millimetre
10666,4.7 inch
10667,1.0 gram
10668,3.07 inch
10669,11.02 inch
10670,90.2 centimetre
10671,77.0 centimetre
10672,52.0 centimetre
10673,2.0 gram
10674,330.0 millilitre
10675,20.0 volt
10676,10.14 ounce
10677,147.3 centimetre
10678,30.0 inch
10679,52.0 inch
10680,7.9 inch
10681,4.7 inch
10682,7.9 inch
10683,6.5 centimetre
10684,6.5 centimetre
10685,300.0 pound
10686,890.0 gram
10687,5.0 volt
10688,30.0 ton
10689,74.0 inch
10690,12.0 volt
10691,8.3 inch
10692,21.0 centimetre
10693,100.0 gram
10694,226.0 gram
10695,10.0 centimetre
10696,14.0 centimetre
10697,15.4 inch
10698,140.0 centimetre
10699,140.0 centimetre
10700,140.0 centimetre
10701,6.3 centimetre
10702,150.0 millimetre
10703,150.0 millimetre
10704,100.0 millimetre
10705,26.0 inch
10706,38.0 inch
10707,12.0 volt
10708,200 gram
10709,5.0 volt
10710,9.6 volt
10711,9.6 volt
10712,9.6 volt
10713,6.5 inch
10714,5.5 inch
10715,2.27 kilogram
10716,27.0 volt
10717,9.5 centimetre
10718,20.0 centimetre
10719,50.0 ton
10720,110.0 volt
10721,400.0 watt
10722,100 gram
10723,3.7 volt
10724,5 kilogram
10725,26.0 gram
10726,7.4 inch
10727,5.1 centimetre
10728,5.1 centimetre
10729,620.0 gram
10730,500.0 gram
10731,150.0 millimetre
10732,150.0 millimetre
10733,8.5 centimetre
10734,8.5 centimetre
10735,5.5 pound
10736,9.0 centimetre
10737,11.6 centimetre
10738,15.6 centimetre
10739,10.0 centimetre
10740,11.5 centimetre
10741,3.6 metre
10742,3.6 metre
10743,108.5 volt
10744,12.0 ounce
10745,330.0 pound
10746,9.3 centimetre
10747,9.3 centimetre
10748,42.0 gram
10749,100.0 millimetre
10750,32.0 gram
10751,12.0 volt
10752,100.0 watt
10753,1250.0 gram
10754,5.0 centimetre
10755,20.0 inch
10756,59.0 inch
10757,26.0 gram
10758,7.8 inch
10759,3.2 inch
10760,7.8 inch
10761,2.0 fluid ounce
10762,9.0 inch
10763,9.0 inch
10764,9.0 inch
10765,9.4 inch
10766,9.4 inch
10767,120.0 centimetre
10768,74.0 centimetre
10769,200.0 kilogram
10770,227.0 gram
10771,55.0 millimetre
10772,55.0 millimetre
10773,10.5 centimetre
10774,20.3 centimetre
10775,212.0 gram
10776,20.0 volt
10777,33.0 gram
10778,1.38 kilogram
10779,2.0 fluid ounce
10780,15.0 centimetre
10781,10.0 centimetre
10782,15.0 centimetre
10783,38.0 centimetre
10784,130.0 gram
10785,77.0 centimetre
10786,82.0 centimetre
10787,5.0 pound
10788,18.0 inch
10789,25.0 pound
10790,15.0 millilitre
10791,120.0 volt
10792,12.0 volt
10793,12.0 gram
10794,12.0 volt
10795,20.0 milligram
10796,4.7 inch
10797,45.3 inch
10798,20 gram
10799,453.0 gram
10800,100.0 millimetre
10801,100.0 millimetre
10802,25.0 millimetre
10803,660.0 pound
10804,660.0 pound
10805,2000.0 watt
10806,600.0 pound
10807,170 kilogram
10808,6.0 watt
10809,"[270.0, 300.0] volt"
10810,220.0 volt
10811,220.0 volt
10812,12.0 inch
10813,12.0 inch
10814,30.0 inch
10815,210.0 centimetre
10816,210.0 centimetre
10817,26.0 volt
10818,29.5 inch
10819,3.1 inch
10820,3.1 inch
10821,7.4 volt
10822,150.0 watt
10823,45.0 centimetre
10824,7.0 inch
10825,2.4 inch
10826,1.4 inch
10827,6.9 centimetre
10828,13.0 millimetre
10829,128.0 millimetre
10830,4.3 centimetre
10831,4.3 centimetre
10832,35.3 pound
10833,11.0 centimetre
10834,11.0 centimetre
10835,11.0 centimetre
10836,89.0 millimetre
10837,1080.0 volt
10838,8.0 ounce
10839,175.0 millimetre
10840,175.0 millimetre
10841,100.0 gram
10842,10.0 watt
10843,12.0 volt
10844,520.0 watt
10845,5.0 volt
10846,33.0 centimetre
10847,5.0 volt
10848,70.0 millimetre
10849,64.8 centimetre
10850,12.0 fluid ounce
10851,7.0 centimetre
10852,10.5 centimetre
10853,150 kilogram
10854,30.4 centimetre
10855,30.4 centimetre
10856,300 pound
10857,3.15 inch
10858,12.0 volt
10859,15.0 centimetre
10860,15.0 centimetre
10861,230.0 gram
10862,120.0 volt
10863,10.38 gram
10864,7.4 volt
10865,7.4 volt
10866,160.0 centimetre
10867,27.0 gram
10868,86.0 centimetre
10869,20.0 centimetre
10870,20.0 centimetre
10871,23.0 centimetre
10872,226 gram
10873,4.37 inch
10874,57.4 inch
10875,2.2 pound
10876,3.15 inch
10877,38.0 centimetre
10878,38.0 centimetre
10879,16.0 millimetre
10880,16.0 millimetre
10881,30.0 inch
10882,2.0 gram
10883,10.0 pound
10884,70.0 ton
10885,400.0 millimetre
10886,5.1 inch
10887,18.0 centimetre
10888,22.0 pound
10889,42.5 inch
10890,120.0 volt
10891,5.6 ounce
10892,7.5 centimetre
10893,7.5 centimetre
10894,240.0 millimetre
10895,180.0 millimetre
10896,100.0 centimetre
10897,120.0 centimetre
10898,1.5 volt
10899,220.0 pound
10900,3.0 kilogram
10901,12.2 inch
10902,200.0 pound
10903,62.2 centimetre
10904,35.0 centimetre
10905,236.0 gram
10906,18.0 volt
10907,18.0 volt
10908,4.4 inch
10909,4.4 inch
10910,18.0 gram
10911,10 ounce
10912,190.0 gram
10913,35.0 pound
10914,98.0 millimetre
10915,98.0 millimetre
10916,37.0 millimetre
10917,418.0 gram
10918,24.0 gram
10919,6.0 volt
10920,5.0 volt
10921,36.5 inch
10922,7.8 centimetre
10923,600.0 millimetre
10924,188.0 gram
10925,57.3 pound
10926,800.0 gram
10927,22.0 centimetre
10928,22.0 centimetre
10929,75.0 gram
10930,1920.0 gram
10931,112.0 gram
10932,120.0 volt
10933,0.6 watt
10934,335.0 gram
10935,40.0 millimetre
10936,30.0 millimetre
10937,30.0 millimetre
10938,86.0 millimetre
10939,54.0 millimetre
10940,60.0 volt
10941,6.0 watt
10942,18.0 centimetre
10943,600 pound
10944,150 kilogram
10945,96.0 millimetre
10946,96.0 millimetre
10947,22.5 gram
10948,350.0 gram
10949,28.3 gram
10950,220.0 volt
10951,1200.0 watt
10952,35.0 centimetre
10953,10.0 centimetre
10954,9.7 centimetre
10955,57.0 gram
10956,20.0 centimetre
10957,32.0 fluid ounce
10958,20.0 fluid ounce
10959,220.0 volt
10960,120.0 volt
10961,5.0 volt
10962,7.0 centimetre
10963,16.5 centimetre
10964,30.0 gram
10965,7.6 pound
10966,7.6 pound
10967,90.0 centimetre
10968,136.0 centimetre
10969,3.1 inch
10970,6.1 inch
10971,3.0 centimetre
10972,7.72 pound
10973,30.0 centimetre
10974,300.0 pound
10975,18.0 centimetre
10976,330.0 pound
10977,1.25 inch
10978,24.78 inch
10979,24.78 inch
10980,11.0 ounce
10981,3.35 inch
10982,3.35 inch
10983,100 gram
10984,12.0 volt
10985,10.6 volt
10986,48.0 inch
10987,48.0 inch
10988,90.0 gram
10989,0.95 kilogram
10990,200.0 millimetre
10991,236.0 gram
10992,450 pound
10993,7.6 inch
10994,13.0 centimetre
10995,12.0 volt
10996,65 pound
10997,1.25 metre
10998,1.25 metre
10999,86.0 gram
11000,10.0 centimetre
11001,3.1 inch
11002,38.5 pound
11003,12.0 volt
11004,81.0 gram
11005,1.0 gram
11006,200 pound
11007,12.0 ounce
11008,12.0 ounce
11009,31.0 inch
11010,300.0 pound
11011,9.4 inch
11012,70.0 millimetre
11013,14.0 inch
11014,28.0 inch
11015,105.0 millimetre
11016,50.0 millimetre
11017,22.7 kilogram
11018,12.1 centimetre
11019,11.4 centimetre
11020,4.0 inch
11021,8.84 inch
11022,8.84 inch
11023,20.4 inch
11024,20.4 inch
11025,3 kilogram
11026,1.6 inch
11027,2.0 inch
11028,"[110.0, 27.0] volt"
11029,75.0 watt
11030,3.14 inch
11031,3.14 inch
11032,3.14 inch
11033,35.5 centimetre
11034,35.5 centimetre
11035,229.27 pound
11036,79.25 inch
11037,800 pound
11038,4.0 ounce
11039,120.0 centimetre
11040,35.7 centimetre
11041,53.5 centimetre
11042,53.5 centimetre
11043,205.0 centimetre
11044,205.0 centimetre
11045,3.0 metre
11046,3.0 metre
11047,9.8 foot
11048,5.0 volt
11049,350 pound
11050,3.0 gram
11051,9.6 volt
11052,9.6 volt
11053,33.0 pound
11054,22.5 centimetre
11055,20.0 centimetre
11056,20.0 centimetre
11057,7.9 inch
11058,20.0 millimetre
11059,11.4 inch
11060,0.7 inch
11061,25.0 watt
11062,250.0 volt
11063,7.0 inch
11064,150.0 centimetre
11065,10.6 inch
11066,10.6 inch
11067,50 gram
11068,101.0 pound
11069,330.0 pound
11070,100.0 gram
11071,12.0 volt
11072,1000.0 watt
11073,12.0 volt
11074,0.85 gram
11075,210.0 millimetre
11076,297.0 millimetre
11077,41.7 inch
11078,120.0 volt
11079,100.0 watt
11080,4.5 pound
11081,90.0 millimetre
11082,90.0 millimetre
11083,2.0 kilogram
11084,3.1 inch
11085,3.1 inch
11086,185.0 gram
11087,18.0 inch
11088,42.0 inch
11089,1409.0 gram
11090,13.0 centimetre
11091,18.0 centimetre
11092,46.0 millimetre
11093,46.0 millimetre
11094,46.0 millimetre
11095,9.1 inch
11096,9.1 inch
11097,1000.0 milligram
11098,11.0 centimetre
11099,11.0 centimetre
11100,11.0 centimetre
11101,10.61 inch
11102,4.72 inch
11103,10.61 inch
11104,7.5 centimetre
11105,7.5 centimetre
11106,7.5 centimetre
11107,6.2 inch
11108,3.3 inch
11109,18.5 inch
11110,18.5 inch
11111,14.0 centimetre
11112,120.0 centimetre
11113,1.0 watt
11114,100.0 gram
11115,25.0 centimetre
11116,25.0 centimetre
11117,650.0 millimetre
11118,400 gram
11119,8.3 centimetre
11120,12.3 kilogram
11121,21.5 centimetre
11122,10.5 centimetre
11123,7.9 inch
11124,7.9 inch
11125,12.0 centimetre
11126,7.0 centimetre
11127,2.0 inch
11128,5.0 gram
11129,11.0 kilogram
11130,30.0 centimetre
11131,5.1 inch
11132,5.5 inch
11133,330.0 pound
11134,14.0 volt
11135,16.0 watt
11136,14.56 pound
11137,14.56 watt
11138,110.0 volt
11139,14.0 centimetre
11140,17.5 centimetre
11141,88.0 centimetre
11142,60.0 centimetre
11143,18.0 volt
11144,88.0 ton
11145,20.0 ton
11146,2.0 ton
11147,178.0 centimetre
11148,9.05 inch
11149,6.22 centimetre
11150,100 gram
11151,100.0 centimetre
11152,38.0 centimetre
11153,8.6 centimetre
11154,38.0 centimetre
11155,10.96 inch
11156,2200.0 millimetre
11157,2200.0 millimetre
11158,120.0 centimetre
11159,11.0 inch
11160,9.5 inch
11161,120.0 volt
11162,16.0 centimetre
11163,400 gram
11164,200 gram
11165,8.0 centimetre
11166,8.0 centimetre
11167,60.0 centimetre
11168,23.0 centimetre
11169,18.5 centimetre
11170,16.0 inch
11171,71.0 inch
11172,169.0 gram
11173,3.9 inch
11174,9.8 inch
11175,22.0 centimetre
11176,45.0 pound
11177,200.0 gram
11178,300.0 pound
11179,365.0 gram
11180,2.5 centimetre
11181,2.0 volt
11182,32.0 gram
11183,60.0 millimetre
11184,113.0 gram
11185,2.0 pound
11186,16.9 inch
11187,16.9 inch
11188,10.0 centimetre
11189,10.0 centimetre
11190,10.0 centimetre
11191,118.0 millimetre
11192,139.0 centimetre
11193,284.0 gram
11194,330 pound
11195,5.0 volt
11196,15.7 inch
11197,12.0 volt
11198,1280.0 horsepower
11199,180.0 millimetre
11200,120.0 volt
11201,7.0 centimetre
11202,150.0 pound
11203,170.0 gram
11204,10.5 centimetre
11205,"[110.0, 120.0] volt"
11206,3520.0 watt
11207,14.18 gram
11208,3.64 pound
11209,7.8 centimetre
11210,12.6 centimetre
11211,12.6 centimetre
11212,32.0 fluid ounce
11213,8.0 gram
11214,5.0 volt
11215,40.0 centimetre
11216,164.5 centimetre
11217,33.5 centimetre
11218,15.5 centimetre
11219,1200.0 watt
11220,12.0 volt
11221,303.0 pound
11222,30.5 centimetre
11223,24.0 centimetre
11224,3.0 gram
11225,3.0 watt
11226,3.0 volt
11227,27.0 centimetre
11228,7.47 inch
11229,9.63 inch
11230,25.0 centimetre
11231,17.0 centimetre
11232,1 kilogram
11233,80.0 millimetre
11234,7.5 centimetre
11235,7.5 centimetre
11236,1300.0 watt
11237,1300.0 volt
11238,11.69 inch
11239,196.0 millimetre
11240,2.4 inch
11241,196.0 millimetre
11242,20.0 centimetre
11243,30.0 centimetre
11244,12.0 fluid ounce
11245,100.0 gram
11246,25.0 volt
11247,8.0 kilowatt hour
11248,3.0 inch
11249,7.5 centimetre
11250,14.0 centimetre
11251,2.5 centimetre
11252,9.0 centimetre
11253,18.0 centimetre
11254,11.4 volt
11255,1.61 pound
11256,54.0 inch
11257,108.0 inch
11258,0.5 kilogram
11259,60.0 centimetre
11260,4.7 inch
11261,1.18 inch
11262,4.7 inch
11263,10.0 inch
11264,10.0 inch
11265,2.0 kilogram
11266,60.0 centimetre
11267,100.0 centimetre
11268,14.5 centimetre
11269,145.0 centimetre
11270,145.0 centimetre
11271,9.0 centimetre
11272,9.4 inch
11273,8.7 inch
11274,8.7 inch
11275,5.0 volt
11276,1080.0 gram
11277,9.8 inch
11278,9.8 inch
11279,23.0 gram
11280,10.6 pound
11281,10.6 pound
11282,10.0 centimetre
11283,179.0 gram
11284,0.6 pound
11285,257.0 millimetre
11286,3.3 ounce
11287,40.0 inch
11288,14.0 inch
11289,45.0 gram
11290,192.5 centimetre
11291,10.2 centimetre
11292,9.84 inch
11293,5.0 inch
11294,2.5 inch
11295,0.0 gram
11296,9.45 inch
11297,80.0 centimetre
11298,45.0 centimetre
11299,105.0 gram
11300,7.0 centimetre
11301,4.5 centimetre
11302,0.8 ounce
11303,1700.0 watt
11304,1700.0 volt
11305,21.0 gram
11306,45.0 centimetre
11307,110.0 pound
11308,30.6 centimetre
11309,7.4 volt
11310,0.4 kilogram
11311,7.4 volt
11312,5.0 inch
11313,13.8 inch
11314,101.0 centimetre
11315,7.2 centimetre
11316,7.2 centimetre
11317,14.17 inch
11318,3.4 inch
11319,2.1 inch
11320,18.8 inch
11321,90.0 inch
11322,120.0 volt
11323,65.0 watt
11324,66.5 millimetre
11325,134.0 millimetre
11326,134.0 millimetre
11327,15.0 centimetre
11328,150.0 centimetre
11329,25.0 gram
11330,25.0 centimetre
11331,10.5 centimetre
11332,1700.0 watt
11333,"[180.0, 400.0] volt"
11334,17.25 inch
11335,21.0 kilogram
11336,4.0 kilogram
11337,10.9 inch
11338,109.0 inch
11339,330 pound
11340,21.0 centimetre
11341,21.0 centimetre
11342,5.0 gram
11343,5.0 watt
11344,110.0 volt
11345,860.0 gram
11346,7.0 gram
11347,1360.0 watt
11348,250.0 volt
11349,19.0 centimetre
11350,19.0 centimetre
11351,60.0 gram
11352,10.0 centimetre
11353,22.0 centimetre
11354,14.0 centimetre
11355,18.0 centimetre
11356,18.0 centimetre
11357,50.0 gram
11358,5.0 volt
11359,80.0 centimetre
11360,80.0 centimetre
11361,18.0 volt
11362,392.0 watt
11363,392.0 volt
11364,12.0 volt
11365,78.74 centimetre
11366,50.0 volt
11367,80.0 gram
11368,80.0 watt
11369,2.0 inch
11370,2.0 inch
11371,2.0 inch
11372,50 gram
11373,12.0 volt
11374,6.0 ton
11375,200.0 millimetre
11376,280.0 pound
11377,2.0 gram
11378,2.0 inch
11379,240.0 volt
11380,230.0 watt
11381,100.0 gram
11382,4.33 inch
11383,4.84 inch
