index,prediction
96503,20.0 centimetre
96504,102.0 millimetre
96505,32.7 millimetre
96506,22.8 inch
96507,17.5 inch
96508,22.4 inch
96509,23.0 centimetre
96510,20.0 inch
96511,10.0 centimetre
96512,8.0 centimetre
96513,10.0 centimetre
96514,33.0 centimetre
96515,33.0 centimetre
96516,9.1 inch
96517,63.0 millimetre
96518,80.0 millimetre
96519,45.0 millimetre
96520,45.0 millimetre
96521,7.5 centimetre
96522,4.9 inch
96523,50.0 centimetre
96524,50.0 centimetre
96525,8.3 centimetre
96526,88.0 centimetre
96527,13.78 inch
96528,390.0 millimetre
96529,139.0 millimetre
96530,139.0 millimetre
96531,139.0 millimetre
96532,18.0 inch
96533,7.87 inch
96534,55.0 millimetre
96535,55.0 millimetre
96536,68.0 centimetre
96537,100.0 centimetre
96538,5.0 foot
96539,1.16 ounce
96540,1.2 inch
96541,3.1 inch
96542,27.5 centimetre
96543,27.5 centimetre
96544,27.5 centimetre
96545,5.8 centimetre
96546,33.0 centimetre
96547,10.0 inch
96548,32.0 fluid ounce
96549,7.8 inch
96550,75.0 centimetre
96551,75.0 centimetre
96552,140.0 centimetre
96553,3.9 inch
96554,8.5 centimetre
96555,25.5 inch
96556,11.8 inch
96557,10.0 gram
96558,41.3 inch
96559,6.0 inch
96560,6.0 inch
96561,10.0 centimetre
96562,7.3 centimetre
96563,7.3 centimetre
96564,1.58 pound
96565,0.72 kilogram
96566,10.0 millimetre
96567,9.0 centimetre
96568,10.0 centimetre
96569,10.0 centimetre
96570,21.75 inch
96571,5.0 inch
96572,5.0 inch
96573,42.0 inch
96574,340.0 millimetre
96575,10.0 inch
96576,10.0 inch
96577,2.5 inch
96578,18.0 inch
96579,7.0 inch
96580,2.5 centimetre
96581,4.5 centimetre
96582,22.0 millimetre
96583,8.3 inch
96584,5.3 inch
96585,8.3 inch
96586,170.0 millimetre
96587,75.0 millimetre
96588,183.0 millimetre
96589,30.0 centimetre
96590,24.0 centimetre
96591,13.0 centimetre
96592,255.0 millimetre
96593,9.45 inch
96594,9.0 gram
96595,105.0 millimetre
96596,105.0 millimetre
96597,38.0 centimetre
96598,180.0 centimetre
96599,200.0 centimetre
96600,15.5 centimetre
96601,11.6 inch
96602,10.0 centimetre
96603,7.0 centimetre
96604,10.0 centimetre
96605,75.0 millimetre
96606,75.0 millimetre
96607,35.5 centimetre
96608,50.8 centimetre
96609,4.5 centimetre
96610,4.5 centimetre
96611,164.0 centimetre
96612,80.5 centimetre
96613,53.0 centimetre
96614,13.0 centimetre
96615,12.3 centimetre
96616,13.0 centimetre
96617,40.0 inch
96618,15.0 inch
96619,15.0 inch
96620,10.45 inch
96621,7.5 inch
96622,115.0 centimetre
96623,155.0 centimetre
96624,9.0 inch
96625,4.3 inch
96626,12.5 inch
96627,12.5 inch
96628,12.5 inch
96629,25.0 centimetre
96630,2.5 inch
96631,21.0 centimetre
96632,6.0 centimetre
96633,70.5 millimetre
96634,70.5 millimetre
96635,35.4 inch
96636,14.1 inch
96637,14.1 inch
96638,1.2 inch
96639,300.0 pound
96640,300.0 pound
96641,21.2 inch
96642,36.0 inch
96643,16.0 centimetre
96644,7.5 centimetre
96645,28.0 centimetre
96646,59.0 inch
96647,4.3 centimetre
96648,3.5 centimetre
96649,16.0 inch
96650,3.4 inch
96651,3.4 inch
96652,139.0 millimetre
96653,2500.0 pound
96654,76.0 centimetre
96655,42.0 centimetre
96656,80.0 centimetre
96657,80.0 centimetre
96658,1.4 inch
96659,12.0 centimetre
96660,24.0 centimetre
96661,10.5 inch
96662,16.0 inch
96663,12.6 inch
96664,10.6 inch
96665,7.0 inch
96666,4.7 foot
96667,2.25 inch
96668,0.87 inch
96669,19.0 centimetre
96670,150.0 centimetre
96671,9.0 centimetre
96672,19.1 inch
96673,11.0 inch
96674,38.0 inch
96675,38.0 inch
96676,91.0 centimetre
96677,10.0 pound
96678,104.0 centimetre
96679,5.5 centimetre
96680,5.5 centimetre
96681,18.0 centimetre
96682,23.0 inch
96683,56.0 inch
96684,19.0 centimetre
96685,80.0 millimetre
96686,80.0 millimetre
96687,11.02 inch
96688,31.0 inch
96689,5.0 inch
96690,5.0 inch
96691,175.0 centimetre
96692,182.0 centimetre
96693,15.6 inch
96694,6.0 inch
96695,6.0 inch
96696,159.0 centimetre
96697,101.0 centimetre
96698,159.0 centimetre
96699,23.5 centimetre
96700,51.0 centimetre
96701,12.0 centimetre
96702,75.0 centimetre
96703,48.0 inch
96704,30.0 inch
96705,30.0 centimetre
96706,30.0 centimetre
96707,25.0 centimetre
96708,170.0 millimetre
96709,1538.0 millimetre
96710,17.7 inch
96711,3.0 centimetre
96712,5.12 inch
96713,50.0 centimetre
96714,50.0 centimetre
96715,50.0 centimetre
96716,30.0 millimetre
96717,143.0 centimetre
96718,143.0 centimetre
96719,143.0 centimetre
96720,32.0 inch
96721,5.0 inch
96722,12.8 centimetre
96723,12.8 centimetre
96724,247.0 millimetre
96725,12.0 centimetre
96726,12.0 centimetre
96727,1.87 metre
96728,63.5 centimetre
96729,5.0 foot
96730,7.0 centimetre
96731,4.0 centimetre
96732,18.1 inch
96733,22.0 pound
96734,22.0 pound
96735,10.0 centimetre
96736,17.0 centimetre
96737,17.0 centimetre
96738,50.0 gram
96739,30.0 centimetre
96740,39.0 centimetre
96741,6.5 inch
96742,23.0 millimetre
96743,5.9 inch
96744,5.7 inch
96745,5.7 inch
96746,55.0 centimetre
96747,3.97 ounce
96748,31.0 centimetre
96749,303.0 gram
96750,30.0 inch
96751,40.0 inch
96752,11.0 centimetre
96753,9.0 centimetre
96754,30.0 millimetre
96755,30.0 millimetre
96756,2.75 inch
96757,2.4 inch
96758,2.4 inch
96759,14.5 centimetre
96760,95.0 millimetre
96761,23.0 centimetre
96762,27.0 centimetre
96763,13.2 inch
96764,72.0 pound
96765,6.25 inch
96766,6.25 inch
96767,142.0 millimetre
96768,95.0 millimetre
96769,5.0 centimetre
96770,11.5 centimetre
96771,21.0 centimetre
96772,21.0 centimetre
96773,10.0 gram
96774,3.5 inch
96775,22.2 millimetre
96776,22.2 millimetre
96777,22.2 millimetre
96778,5.5 centimetre
96779,2.1 inch
96780,10.9 inch
96781,15.0 millimetre
96782,24.0 inch
96783,13.2 centimetre
96784,9.5 centimetre
96785,35.0 centimetre
96786,35.0 centimetre
96787,3.5 centimetre
96788,22.4 inch
96789,15.0 inch
96790,6.5 inch
96791,6.5 inch
96792,68.0 millimetre
96793,19.5 centimetre
96794,48.5 centimetre
96795,7.0 inch
96796,7.0 inch
96797,19.7 inch
96798,15.0 centimetre
96799,10.0 centimetre
96800,16.9 inch
96801,46.75 inch
96802,21.0 inch
96803,12.0 centimetre
96804,62.2 centimetre
96805,196.0 centimetre
96806,100.0 millimetre
96807,34.3 inch
96808,100 kilogram
96809,100.0 kilogram
96810,40.0 inch
96811,10.0 inch
96812,5.0 inch
96813,68.0 centimetre
96814,5.1 inch
96815,42.5 inch
96816,10.0 centimetre
96817,28.0 centimetre
96818,28.0 centimetre
96819,60.0 fluid ounce
96820,59.0 inch
96821,46.5 centimetre
96822,29.7 inch
96823,125.0 millimetre
96824,210.0 millimetre
96825,210.0 millimetre
96826,10.6 inch
96827,3.0 gram
96828,5 kilogram
96829,5.0 kilogram
96830,9.7 centimetre
96831,28.5 inch
96832,38.3 inch
96833,150.0 centimetre
96834,150.0 centimetre
96835,13.0 inch
96836,10.0 inch
96837,12.9 inch
96838,180.0 centimetre
96839,120.0 millimetre
96840,72.0 centimetre
96841,7.3 centimetre
96842,7.3 centimetre
96843,25.0 inch
96844,7.8 inch
96845,3.0 gram
96846,60.0 watt
96847,16.5 inch
96848,5.5 inch
96849,5.5 inch
96850,44.0 millimetre
96851,5.0 inch
96852,9.4 inch
96853,6.7 centimetre
96854,152.4 centimetre
96855,152.4 centimetre
96856,18.0 centimetre
96857,9.0 centimetre
96858,13.0 centimetre
96859,23.0 centimetre
96860,1.77 inch
96861,40.0 millimetre
96862,40.0 millimetre
96863,12.0 inch
96864,12.0 inch
96865,10.9 centimetre
96866,4.0 inch
96867,4.0 inch
96868,4.0 inch
96869,6.0 inch
96870,15.0 inch
96871,10.5 inch
96872,12.5 inch
96873,4.9 inch
96874,8.5 inch
96875,35.03 inch
96876,36.0 gram
96877,30.0 watt
96878,16.5 inch
96879,5.9 inch
96880,25.0 inch
96881,150.0 centimetre
96882,6.1 inch
96883,8.6 inch
96884,250.0 millimetre
96885,250.0 millimetre
96886,155.0 millimetre
96887,200.0 gram
96888,40.0 centimetre
96889,30.0 centimetre
96890,150.0 centimetre
96891,150.0 centimetre
96892,30.0 centimetre
96893,80.0 millimetre
96894,297.0 gram
96895,65.0 centimetre
96896,25.0 centimetre
96897,86.36 centimetre
96898,28.0 inch
96899,265.0 millimetre
96900,84.0 inch
96901,30.25 inch
96902,10.6 inch
96903,23.0 centimetre
96904,23.0 centimetre
96905,75.0 millimetre
96906,75.0 millimetre
96907,127.0 millimetre
96908,38.0 millimetre
96909,10.0 centimetre
96910,20.89 inch
96911,66.14 inch
96912,1.4 pound
96913,1.4 pound
96914,8.7 centimetre
96915,10.5 centimetre
96916,28.0 inch
96917,17.7 inch
96918,12.0 centimetre
96919,30.0 centimetre
96920,60.0 inch
96921,80.0 inch
96922,30.2 centimetre
96923,30.2 centimetre
96924,21.2 inch
96925,3.0 inch
96926,21.2 inch
96927,70.0 inch
96928,23.0 inch
96929,2.55 inch
96930,25.4 gram
96931,8.2 inch
96932,21.0 centimetre
96933,13.0 centimetre
96934,3.9 inch
96935,84.0 centimetre
96936,70.0 centimetre
96937,85.0 millimetre
96938,50.0 millimetre
96939,135.0 millimetre
96940,135.0 millimetre
96941,110.0 millimetre
96942,4.3 centimetre
96943,4.3 centimetre
96944,106.0 centimetre
96945,75.0 centimetre
96946,11.8 inch
96947,6.3 centimetre
96948,10.5 centimetre
96949,9.8 inch
96950,4.9 inch
96951,3.65 inch
96952,38.1 millimetre
96953,73.0 millimetre
96954,200.0 centimetre
96955,3.54 inch
96956,9.0 centimetre
96957,15.0 centimetre
96958,26.0 centimetre
96959,100.0 watt
96960,13.0 centimetre
96961,13.0 centimetre
96962,285.0 millimetre
96963,165.0 millimetre
96964,285.0 millimetre
96965,24.6 centimetre
96966,24.6 centimetre
96967,5.0 inch
96968,105.0 millimetre
96969,105.0 millimetre
96970,8.5 inch
96971,5.12 inch
96972,33.0 centimetre
96973,4.6 inch
96974,40.0 centimetre
96975,40.0 centimetre
96976,40.0 centimetre
96977,26.0 inch
96978,40.0 centimetre
96979,127.0 millimetre
96980,152.0 millimetre
96981,20.0 centimetre
96982,30.0 centimetre
96983,40.0 centimetre
96984,354.33 inch
96985,9.0 inch
96986,16.0 centimetre
96987,21.0 centimetre
96988,27.0 centimetre
96989,21.0 centimetre
96990,81.5 inch
96991,37.5 inch
96992,8.0 fluid ounce
96993,17.0 inch
96994,23.0 inch
96995,8.25 inch
96996,8.25 inch
96997,8.25 inch
96998,5.0 inch
96999,3.0 inch
97000,60.0 centimetre
97001,6.0 inch
97002,6.0 inch
97003,41.0 inch
97004,119.0 gram
97005,112.0 centimetre
97006,112.0 centimetre
97007,65.0 centimetre
97008,85.0 centimetre
97009,18.5 centimetre
97010,9.35 pound
97011,10.6 inch
97012,10.0 centimetre
97013,55.0 millimetre
97014,300.0 millimetre
97015,18.0 inch
97016,10.5 centimetre
97017,19.5 centimetre
97018,57.5 centimetre
97019,8.0 centimetre
97020,8.0 centimetre
97021,14.0 centimetre
97022,5.1 inch
97023,180.0 centimetre
97024,5.3 inch
97025,8.0 inch
97026,6.15 inch
97027,25.0 centimetre
97028,11.7 centimetre
97029,11.7 centimetre
97030,74.8 inch
97031,30.0 centimetre
97032,30.0 centimetre
97033,30.0 centimetre
97034,95.0 centimetre
97035,15.0 centimetre
97036,8.45 inch
97037,9.0 centimetre
97038,10.0 inch
97039,10.0 inch
97040,136.0 centimetre
97041,9.4 inch
97042,5.19 inch
97043,38.0 centimetre
97044,100.0 centimetre
97045,40.0 centimetre
97046,45.0 millimetre
97047,77.0 millimetre
97048,77.0 millimetre
97049,12.0 inch
97050,42.1 inch
97051,120.0 centimetre
97052,34.5 inch
97053,21.0 centimetre
97054,12.0 centimetre
97055,12.0 centimetre
97056,160 pound
97057,3.7 inch
97058,17.1 inch
97059,10.0 fluid ounce
97060,18.4 centimetre
97061,26.0 centimetre
97062,71.0 centimetre
97063,6.2 inch
97064,6.5 inch
97065,16.0 centimetre
97066,32.0 centimetre
97067,12.0 centimetre
97068,13.0 centimetre
97069,3.9 inch
97070,49.0 centimetre
97071,11.0 inch
97072,28.0 centimetre
97073,10.0 centimetre
97074,25.0 centimetre
97075,4.5 inch
97076,38.0 centimetre
97077,35.6 inch
97078,90 gram
97079,13.0 centimetre
97080,11.8 centimetre
97081,70.5 inch
97082,6.0 centimetre
97083,9.8 inch
97084,41.0 centimetre
97085,41.0 centimetre
97086,41.0 centimetre
97087,15.0 centimetre
97088,9.0 centimetre
97089,57.0 centimetre
97090,13.0 centimetre
97091,18.0 inch
97092,0.0 gram
97093,4.0 gram
97094,40.0 gram
97095,18.0 inch
97096,18.0 inch
97097,18.0 inch
97098,2.6 inch
97099,1.78 inch
97100,14.6 inch
97101,10.0 centimetre
97102,10.0 centimetre
97103,100.0 centimetre
97104,10.5 centimetre
97105,26.0 watt
97106,26.0 volt
97107,16.51 centimetre
97108,6.5 inch
97109,14.6 inch
97110,14.6 inch
97111,14.0 centimetre
97112,18.0 centimetre
97113,60.0 centimetre
97114,170.0 centimetre
97115,22.8 inch
97116,15.7 inch
97117,7.0 centimetre
97118,10.0 centimetre
97119,16.0 centimetre
97120,80.0 centimetre
97121,80.0 centimetre
97122,80.0 centimetre
97123,110.0 gram
97124,4.0 inch
97125,4.9 inch
97126,7.5 centimetre
97127,19.0 centimetre
97128,37.5 centimetre
97129,37.0 centimetre
97130,17.0 centimetre
97131,5.5 inch
97132,5.5 inch
97133,78.0 centimetre
97134,14.0 centimetre
97135,78.0 centimetre
97136,150.0 centimetre
97137,150.0 centimetre
97138,17.0 millimetre
97139,17.0 millimetre
97140,17.0 millimetre
97141,4.0 inch
97142,4.0 inch
97143,5.0 centimetre
97144,2.7 centimetre
97145,8.0 centimetre
97146,5.0 centimetre
97147,17.5 centimetre
97148,6.7 inch
97149,8.25 inch
97150,13.39 inch
97151,13.39 inch
97152,3.0 metre
97153,3.0 metre
97154,210.0 centimetre
97155,17.5 centimetre
97156,100.0 centimetre
97157,7.0 millimetre
97158,7.0 millimetre
97159,7.0 millimetre
97160,40.0 inch
97161,18.0 inch
97162,100.0 millimetre
97163,7.0 centimetre
97164,85.0 centimetre
97165,5.0 centimetre
97166,5.0 centimetre
97167,15.0 centimetre
97168,18.0 inch
97169,18.0 inch
97170,3.4 fluid ounce
97171,8.45 fluid ounce
97172,210.0 gram
97173,120.0 centimetre
97174,35.7 inch
97175,37.0 inch
97176,50.0 centimetre
97177,49.2 inch
97178,3.7 inch
97179,23.22 inch
97180,14.0 centimetre
97181,12.0 centimetre
97182,20.0 centimetre
97183,26.0 centimetre
97184,20.0 centimetre
97185,58.8 centimetre
97186,5.1 inch
97187,4.3 inch
97188,18.5 inch
97189,21.8 centimetre
97190,90.0 centimetre
97191,19.49 inch
97192,19.49 inch
97193,50.0 centimetre
97194,50.0 centimetre
97195,50.0 centimetre
97196,31.0 inch
97197,11.0 inch
97198,11.0 inch
97199,17.7 centimetre
97200,52.0 centimetre
97201,15.6 inch
97202,440.0 pound
97203,33.8 inch
97204,800.0 millimetre
97205,800.0 millimetre
97206,68.4 inch
97207,69.0 inch
