index,prediction
65795,600.0 pound
65796,1.8 centimetre
65797,800.0 milligram
65798,45.0 millimetre
65799,1200.0 watt
65800,9650.0 gram
65801,5.0 centimetre
65802,5.0 volt
65803,1.45 pound
65804,7.0 centimetre
65805,7.0 centimetre
65806,65.0 millimetre
65807,300.0 watt
65808,220.0 volt
65809,32.0 centimetre
65810,30.0 centimetre
65811,12.0 volt
65812,12.0 volt
65813,5.0 centimetre
65814,4.72 inch
65815,18.0 centimetre
65816,22.0 centimetre
65817,16.0 centimetre
65818,6.3 inch
65819,6.3 inch
65820,195.0 millimetre
65821,170.0 pound
65822,24.0 centimetre
65823,9.43 inch
65824,5.31 inch
65825,5.31 inch
65826,40.0 centimetre
65827,11.0 inch
65828,9.0 inch
65829,120.0 ton
65830,34.0 centimetre
65831,40.0 centimetre
65832,241.0 millimetre
65833,28.0 centimetre
65834,28.0 centimetre
65835,93.0 inch
65836,9.3 inch
65837,108.0 inch
65838,108.0 inch
65839,108.0 inch
65840,17.0 centimetre
65841,14.0 centimetre
65842,14.0 centimetre
65843,14.0 centimetre
65844,28.0 centimetre
65845,1.96 inch
65846,132.0 pound
65847,2.1 inch
65848,10.2 inch
65849,7.0 inch
65850,34.0 centimetre
65851,1.0 volt
65852,12.2 ounce
65853,48.0 centimetre
65854,21.6 centimetre
65855,26560.0 gram
65856,8.2 centimetre
65857,170.0 gram
65858,37.0 centimetre
65859,8.4 inch
65860,176.0 pound
65861,12.0 ounce
65862,660 pound
65863,4.0 centimetre
65864,6.0 centimetre
65865,750.0 watt
65866,750.0 gram
65867,1.75 inch
65868,1.75 inch
65869,6.0 centimetre
65870,4.5 centimetre
65871,5.25 inch
65872,5.25 inch
65873,12.0 centimetre
65874,10.0 centimetre
65875,4.23 ounce
65876,50.0 centimetre
65877,8.0 millimetre
65878,41.0 centimetre
65879,8.3 inch
65880,8.7 inch
65881,108.0 millimetre
65882,108.0 millimetre
65883,125.0 gram
65884,120.0 volt
65885,1000.0 volt
65886,1000.0 gram
65887,1000.0 watt
65888,10.2 inch
65889,10.2 inch
65890,34.0 centimetre
65891,2.87 inch
65892,6.22 inch
65893,7.0 centimetre
65894,7.0 centimetre
65895,7.0 centimetre
65896,10.1 centimetre
65897,10.1 centimetre
65898,52.0 inch
65899,24.0 centimetre
65900,31.0 centimetre
65901,8.0 centimetre
65902,120.0 volt
65903,1350.0 watt
65904,28.0 centimetre
65905,11.5 centimetre
65906,11.5 centimetre
65907,0.1 fluid ounce
65908,18.5 inch
65909,18.5 inch
65910,16.3 inch
65911,42.0 centimetre
65912,42.0 centimetre
65913,42.0 centimetre
65914,20.0 centimetre
65915,31.4 inch
65916,200.0 millimetre
65917,20.0 inch
65918,36.0 inch
65919,40.0 millimetre
65920,40.0 millimetre
65921,40.0 millimetre
65922,4.3 gram
65923,40.6 centimetre
65924,40.6 centimetre
65925,40.6 centimetre
65926,25.0 centimetre
65927,30.0 centimetre
65928,227.0 gram
65929,60.0 gram
65930,274.0 centimetre
65931,11.5 centimetre
65932,0.9 metre
65933,18.0 inch
65934,13.5 centimetre
65935,5.5 centimetre
65936,1.1 inch
65937,1.1 inch
65938,304.0 inch
65939,7.5 centimetre
65940,21.5 centimetre
65941,7.5 centimetre
65942,20.0 centimetre
65943,34.0 centimetre
65944,3.14 inch
65945,3.14 inch
65946,51.0 millimetre
65947,500.0 gram
65948,25.0 centimetre
65949,35.0 centimetre
65950,25.0 centimetre
65951,76.0 millimetre
65952,12.0 centimetre
65953,160.0 centimetre
65954,16.0 centimetre
65955,2.2 centimetre
65956,1.5 centimetre
65957,7.0 centimetre
65958,7.0 centimetre
65959,80.0 millimetre
65960,14.0 centimetre
65961,20.0 millimetre
65962,20.0 millimetre
65963,20.0 millimetre
65964,9.5 centimetre
65965,9.5 centimetre
65966,5.9 inch
65967,5.9 inch
65968,21.5 inch
65969,6.0 millimetre
65970,21.5 inch
65971,2.76 inch
65972,2.76 inch
65973,19.0 centimetre
65974,19.0 centimetre
65975,11.0 kilogram
65976,3.3 centimetre
65977,5.0 centimetre
65978,18.0 centimetre
65979,5.0 centimetre
65980,"[95.0, 220.0] pound"
65981,7.9 inch
65982,20.0 centimetre
65983,30.0 pound
65984,20.0 centimetre
65985,12.0 centimetre
65986,80.0 centimetre
65987,80.0 centimetre
65988,12.0 ounce
65989,"[800.0, 900.0] volt"
65990,800.0 watt
65991,140.0 centimetre
65992,24.0 centimetre
65993,22.2 millimetre
65994,75.0 millimetre
65995,28.0 centimetre
65996,3.27 inch
65997,1.2 inch
65998,11.2 metre
65999,31.0 centimetre
66000,14.0 centimetre
66001,70.0 millimetre
66002,19.0 centimetre
66003,22.0 centimetre
66004,274.0 centimetre
66005,152.0 centimetre
66006,8.5 centimetre
66007,14.0 inch
66008,23.5 inch
66009,15.0 centimetre
66010,9.7 centimetre
66011,18.0 inch
66012,180.0 millimetre
66013,196.0 centimetre
66014,20.0 centimetre
66015,65.0 millimetre
66016,18.0 inch
66017,550.0 pound
66018,54.7 centimetre
66019,63.5 centimetre
66020,10.0 centimetre
66021,11.0 centimetre
66022,115.0 gram
66023,32.5 centimetre
66024,120.0 centimetre
66025,120.0 centimetre
66026,120.0 centimetre
66027,35.0 centimetre
66028,28.0 centimetre
66029,30.0 centimetre
66030,30.0 centimetre
66031,30.0 centimetre
66032,32.0 fluid ounce
66033,8.0 centimetre
66034,8.0 centimetre
66035,8.0 centimetre
66036,50.0 centimetre
66037,30.0 centimetre
66038,15.2 centimetre
66039,13.5 centimetre
66040,32.0 centimetre
66041,15.0 centimetre
66042,33.0 centimetre
66043,24.0 volt
66044,9.0 watt
66045,141.0 gram
66046,35.0 centimetre
66047,15.0 centimetre
66048,11.0 centimetre
66049,8.75 inch
66050,8.75 inch
66051,15.5 centimetre
66052,7.0 centimetre
66053,8.6 inch
66054,22.4 inch
66055,4.8 inch
66056,8.0 inch
66057,30.0 centimetre
66058,77.42 centimetre
66059,132.2 centimetre
66060,9.0 centimetre
66061,9.0 centimetre
66062,9.0 centimetre
66063,16.0 centimetre
66064,16.0 centimetre
66065,60.0 centimetre
66066,30.0 centimetre
66067,10.5 centimetre
66068,100.0 watt
66069,12.0 volt
66070,19.0 centimetre
66071,19.5 centimetre
66072,31.5 inch
66073,9.05 inch
66074,340.0 millimetre
66075,10.95 inch
66076,10.95 inch
66077,6.8 inch
66078,80.0 centimetre
66079,1.0 pound
66080,17.0 centimetre
66081,4.5 centimetre
66082,17.0 centimetre
66083,15.0 centimetre
66084,25.0 centimetre
66085,25.0 centimetre
66086,16.7 centimetre
66087,16.7 centimetre
66088,8.0 inch
66089,8.0 inch
66090,71.0 centimetre
66091,150 gram
66092,4.1 inch
66093,3.15 inch
66094,8.0 centimetre
66095,4.3 centimetre
66096,8.0 centimetre
66097,24.0 centimetre
66098,32.0 centimetre
66099,7.2 centimetre
66100,28.5 centimetre
66101,15.0 centimetre
66102,15.0 centimetre
66103,54.0 inch
66104,54.0 inch
66105,54.0 inch
66106,10.5 centimetre
66107,5.5 inch
66108,15.2 inch
66109,9.7 centimetre
66110,188.0 centimetre
66111,37.4 inch
66112,37.4 inch
66113,7.48 inch
66114,70.0 centimetre
66115,35.0 gram
66116,15.0 centimetre
66117,59.0 centimetre
66118,31.0 inch
66119,18.625 inch
66120,10.5 centimetre
66121,12.0 centimetre
66122,19.0 centimetre
66123,165.0 centimetre
66124,52.0 millimetre
66125,52.0 millimetre
66126,52.0 millimetre
66127,6.49 inch
66128,40.0 gram
66129,20.0 fluid ounce
66130,20.0 volt
66131,16.0 centimetre
66132,90.0 centimetre
66133,90.0 centimetre
66134,10.0 centimetre
66135,1.77 inch
66136,10.0 centimetre
66137,150.0 centimetre
66138,5.5 centimetre
66139,8.5 centimetre
66140,2.8 inch
66141,2.8 inch
66142,85.0 gram
66143,330 pound
66144,21.0 centimetre
66145,15.2 centimetre
66146,35.0 centimetre
66147,35.0 centimetre
66148,19.5 inch
66149,165.0 millimetre
66150,165.0 millimetre
66151,114.0 inch
66152,25.5 centimetre
66153,4.0 inch
66154,6.0 inch
66155,4.0 inch
66156,600.0 pound
66157,21.0 centimetre
66158,70.0 centimetre
66159,2.0 gram
66160,5.8 centimetre
66161,8.5 centimetre
66162,24.0 centimetre
66163,8.5 centimetre
66164,4.0 ton
66165,9.4 inch
66166,9.4 inch
66167,9.4 inch
66168,16.5 inch
66169,206.0 centimetre
66170,57.0 centimetre
66171,8.0 centimetre
66172,21.0 centimetre
66173,42.5 inch
66174,42.5 inch
66175,21.0 centimetre
66176,7.87 inch
66177,7.87 inch
66178,300.0 watt
66179,300.0 gram
66180,11.5 centimetre
66181,5.7 inch
66182,177.0 centimetre
66183,177.0 centimetre
66184,20.0 centimetre
66185,20.0 centimetre
66186,20.0 centimetre
66187,80.0 millimetre
66188,150.0 centimetre
66189,89.0 centimetre
66190,8.0 inch
66191,9.5 centimetre
66192,9.5 centimetre
66193,17.5 centimetre
66194,220.0 gram
66195,33.0 centimetre
66196,33.0 centimetre
66197,965.0 millimetre
66198,398.0 millimetre
66199,220.0 centimetre
66200,24.0 millimetre
66201,30.0 centimetre
66202,50.7 centimetre
66203,7.0 centimetre
66204,3.7 volt
66205,10.5 watt
66206,120.0 volt
66207,104.0 centimetre
66208,104.0 centimetre
66209,300.0 millimetre
66210,11.8 inch
66211,26.0 millimetre
66212,500.0 millimetre
66213,1500.0 watt
66214,1500.0 gram
66215,600.0 millimetre
66216,59.0 pound
66217,13.0 inch
66218,5.0 centimetre
66219,6.5 centimetre
66220,115.0 centimetre
66221,101.0 inch
66222,14.7 millimetre
66223,100.0 gram
66224,55.0 millimetre
66225,38.5 inch
66226,1700.0 watt
66227,230.0 volt
66228,38.5 centimetre
66229,38.5 centimetre
66230,3.8 centimetre
66231,40.0 inch
66232,30.0 inch
66233,30.0 inch
66234,30.0 inch
66235,34.0 inch
66236,105.0 centimetre
66237,270.0 pound
66238,100.0 gram
66239,11.0 centimetre
66240,1.0 pound
66241,72.0 centimetre
66242,103.0 millimetre
66243,103.0 millimetre
66244,6.0 inch
66245,7.0 centimetre
66246,9.0 centimetre
66247,110 kilogram
66248,16.5 centimetre
66249,18.0 centimetre
66250,16.5 centimetre
66251,31.0 centimetre
66252,63.0 inch
66253,5.91 inch
66254,50.0 millimetre
66255,13.0 centimetre
66256,150 gram
66257,3.15 inch
66258,3.15 inch
66259,24.0 volt
66260,7.0 centimetre
66261,10.0 centimetre
66262,70.0 millimetre
66263,34.0 millimetre
66264,8.7 inch
66265,140.0 centimetre
66266,96.0 millimetre
66267,3.7 centimetre
66268,4.53 inch
66269,4.53 inch
66270,34.75 inch
66271,120.0 millimetre
66272,585.0 millimetre
66273,50.0 centimetre
66274,12.0 volt
66275,80.0 centimetre
66276,150 kilogram
66277,16.0 centimetre
66278,14.0 centimetre
66279,14.0 centimetre
66280,29.0 centimetre
66281,18.0 volt
66282,18.0 volt
66283,0.9 inch
66284,9.0 inch
66285,33.5 centimetre
66286,16.0 centimetre
66287,10.2 centimetre
66288,78.7 inch
66289,78.7 inch
66290,2.5 inch
66291,2.5 inch
66292,25.0 centimetre
66293,60.0 gram
66294,42.0 inch
66295,130 gram
66296,14.0 centimetre
66297,24.0 inch
66298,13.0 centimetre
66299,340.0 gram
66300,35.0 centimetre
66301,90.0 centimetre
66302,72.0 inch
66303,43.0 inch
66304,47.0 inch
66305,35.0 centimetre
66306,13.5 centimetre
66307,13.5 centimetre
66308,3.0 centimetre
66309,100.0 centimetre
66310,550 pound
66311,12.5 centimetre
66312,249.0 gram
66313,16.0 inch
66314,7.5 kilogram
66315,23.0 centimetre
66316,60.0 centimetre
66317,83.0 centimetre
66318,31.6 inch
66319,22.4 inch
66320,5.0 gram
66321,1.4 inch
66322,30.0 centimetre
66323,6.48 inch
66324,2.08 inch
66325,165.0 centimetre
66326,45.0 centimetre
66327,15.0 centimetre
66328,15.0 centimetre
66329,12.0 ton
66330,42.0 inch
66331,42.0 ton
66332,36.0 volt
66333,11.0 centimetre
66334,29.0 centimetre
66335,180.0 centimetre
66336,180.0 centimetre
66337,28.0 centimetre
66338,40.0 centimetre
66339,112.0 centimetre
66340,29.5 centimetre
66341,0.98 inch
66342,53.0 inch
66343,13.0 inch
66344,8.5 inch
66345,8.5 inch
66346,14.6 centimetre
66347,14.6 centimetre
66348,19.6 inch
66349,19.6 inch
66350,19.6 inch
66351,65.0 centimetre
66352,42.0 centimetre
66353,5.5 centimetre
66354,21.7 inch
66355,9.45 inch
66356,73.66 centimetre
66357,73.6 centimetre
66358,10.0 centimetre
66359,48.3 millimetre
66360,9.1 inch
66361,4.75 inch
66362,4.75 inch
66363,4.75 inch
66364,17.7 inch
66365,17.7 inch
66366,1.5 inch
66367,1.5 inch
66368,1.5 inch
66369,1.6 inch
66370,3.2 inch
66371,1440.0 volt
66372,86.0 millimetre
66373,70.0 millimetre
66374,13.0 centimetre
66375,14.5 centimetre
66376,5.31 inch
66377,140.0 centimetre
66378,30.0 centimetre
66379,140.0 centimetre
66380,18000.0 pound
66381,51.0 centimetre
66382,71.0 centimetre
66383,71.0 centimetre
66384,50.5 centimetre
66385,25.5 centimetre
66386,25.5 centimetre
66387,4.5 centimetre
66388,30.0 centimetre
66389,15.0 centimetre
66390,13.0 centimetre
66391,88.0 centimetre
66392,6.5 centimetre
66393,6.5 centimetre
66394,8.2 pound
66395,18.0 volt
66396,3700.0 milliwatt
66397,2.9 inch
66398,5.8 inch
66399,140.0 centimetre
66400,10.0 centimetre
66401,30.0 centimetre
66402,11.81 inch
66403,9.75 inch
66404,9.75 inch
66405,18.0 centimetre
66406,18.0 centimetre
66407,18.0 centimetre
66408,13.5 centimetre
66409,24.0 gram
66410,18.5 centimetre
66411,26.5 centimetre
66412,78.0 centimetre
66413,7.0 inch
66414,24.0 inch
66415,24.0 inch
66416,3.7 volt
66417,112.0 millimetre
66418,112.0 millimetre
66419,36.5 centimetre
66420,9.2 inch
66421,14.4 inch
66422,14.4 inch
66423,9.8 foot
66424,9.8 pound
66425,30.0 volt
66426,100.0 millimetre
66427,100.0 millimetre
66428,87.0 millimetre
66429,4.0 centimetre
66430,400 gram
66431,4.1 inch
66432,3.3 inch
66433,15.0 centimetre
66434,15.0 centimetre
66435,100.0 gram
66436,15.0 centimetre
66437,20.0 centimetre
66438,4.0 centimetre
66439,6.1 inch
66440,130.0 inch
66441,7.7 centimetre
66442,5.9 inch
66443,5.9 inch
66444,70.0 centimetre
66445,12.3 centimetre
66446,29.5 centimetre
66447,66.5 centimetre
66448,200.0 centimetre
66449,20.0 centimetre
66450,336.0 gram
66451,14.5 centimetre
66452,29.5 inch
66453,12.0 volt
66454,24.0 gram
66455,70.3 centimetre
66456,90.5 centimetre
66457,153.0 centimetre
66458,153.0 centimetre
66459,120.0 millimetre
66460,"[115.0, 115.0] volt"
66461,3.6 watt
66462,10.1 centimetre
66463,23.0 centimetre
66464,23.0 centimetre
66465,7.25 inch
66466,7.25 inch
66467,18.0 volt
66468,1.75 pound
66469,195.0 gram
66470,120.0 volt
66471,2800.0 watt
66472,7.5 inch
66473,5.5 inch
66474,29.06 centimetre
66475,14.0 centimetre
66476,150.0 volt
66477,1500.0 watt
66478,43.3 inch
66479,43.3 inch
66480,43.3 inch
66481,15.0 centimetre
66482,78.0 centimetre
66483,32.5 inch
66484,50.12 inch
66485,164.0 centimetre
66486,15.0 centimetre
66487,706.0 millimetre
66488,142.0 gram
66489,960.0 gram
66490,16.1 inch
66491,6.0 centimetre
66492,11.0 centimetre
66493,25.5 centimetre
66494,16.6 centimetre
66495,15.0 centimetre
66496,15.0 centimetre
66497,6.0 centimetre
66498,10.12 inch
66499,5.5 inch
66500,21.0 volt
66501,52.0 inch
66502,52.0 inch
66503,220.0 pound
66504,21.0 centimetre
66505,21.0 centimetre
66506,8.4 centimetre
66507,87.0 millimetre
66508,10.0 centimetre
66509,20.0 centimetre
66510,16.5 centimetre
66511,6.5 inch
66512,72.0 inch
66513,5.0 millimetre
66514,320.0 millimetre
66515,140.0 centimetre
66516,140.0 centimetre
66517,65.0 millimetre
66518,160.0 millimetre
66519,8.0 inch
66520,24.0 volt
66521,24.0 volt
66522,5.9 inch
66523,32.0 watt
66524,34.0 volt
66525,4.0 gram
66526,0.53 inch
66527,19.0 centimetre
66528,17.5 centimetre
66529,17.5 centimetre
66530,14.0 centimetre
66531,4.8 inch
66532,20.0 inch
66533,5.5 inch
66534,5.5 inch
66535,5.5 inch
66536,32.4 centimetre
66537,10.0 millimetre
66538,3.9 inch
66539,31.5 inch
66540,6.0 pound
66541,36.0 gram
66542,8.0 centimetre
66543,8.0 centimetre
66544,5.0 centimetre
66545,408.0 millimetre
66546,5.0 centimetre
66547,5.0 centimetre
66548,17.0 centimetre
66549,9.0 inch
66550,31.0 inch
66551,40.0 centimetre
66552,60.0 centimetre
66553,65.0 pound
66554,35.5 inch
66555,11.7 inch
66556,11.8 inch
66557,4.33 inch
66558,4.33 inch
66559,30.0 centimetre
66560,137.0 centimetre
66561,5.0 volt
66562,45.0 inch
66563,151.5 centimetre
66564,64.0 centimetre
66565,48.3 inch
66566,44.5 centimetre
66567,44.5 centimetre
66568,29.5 centimetre
66569,15.0 centimetre
66570,9.25 inch
66571,7.75 inch
66572,25.75 inch
66573,288.0 gram
66574,30.0 centimetre
66575,10.0 centimetre
66576,30.0 centimetre
66577,73.1 centimetre
66578,12.0 volt
66579,0.8 watt
66580,18.0 millimetre
66581,30.0 millimetre
66582,10.0 centimetre
66583,13.6 centimetre
66584,51.0 centimetre
66585,13.6 centimetre
66586,7.9 inch
66587,2.25 inch
66588,9.0 inch
66589,195 gram
66590,100.0 millimetre
66591,200.0 millimetre
66592,800.0 pound
66593,52.0 centimetre
66594,18.0 centimetre
66595,8.27 inch
66596,8.27 inch
66597,18.0 inch
66598,18.0 inch
66599,1.5 centimetre
66600,1.5 centimetre
66601,1.5 centimetre
66602,80.0 centimetre
66603,80.0 centimetre
66604,2.0 ton
66605,43.0 millimetre
66606,43.0 millimetre
66607,27.0 millimetre
66608,20.0 inch
66609,50.0 pound
66610,13.0 centimetre
66611,165.0 millimetre
66612,20.0 centimetre
66613,27.0 centimetre
66614,60.0 centimetre
66615,60.0 centimetre
66616,32.0 centimetre
66617,75.49 centimetre
66618,0.8 inch
66619,7.1 inch
66620,0.6 centimetre
66621,14.5 centimetre
66622,8.5 fluid ounce
66623,145.0 millimetre
66624,65.0 millimetre
66625,20.0 centimetre
66626,6.0 centimetre
66627,2.0 centimetre
66628,2.0 centimetre
66629,2.0 centimetre
66630,135.0 gram
66631,135.0 millimetre
66632,135.0 millimetre
66633,15.0 millimetre
66634,15.0 millimetre
66635,15.0 millimetre
66636,24.0 centimetre
66637,4.7 inch
66638,7.5 centimetre
66639,3.5 inch
66640,3.5 inch
66641,150 kilogram
66642,60.0 centimetre
66643,8.6 inch
66644,42.0 centimetre
66645,6.0 centimetre
66646,260.0 millimetre
66647,78.0 millimetre
66648,34.5 millimetre
66649,8.0 centimetre
66650,32.0 inch
66651,16.0 inch
66652,24.0 inch
66653,6.0 centimetre
66654,7.6 centimetre
66655,16.0 centimetre
66656,165.0 millimetre
66657,212.0 centimetre
66658,78.0 centimetre
66659,14.0 centimetre
66660,500.0 gram
66661,7.09 inch
66662,40.0 centimetre
66663,80.0 centimetre
66664,10.0 centimetre
66665,5.4 inch
66666,0.8 inch
66667,33.0 centimetre
66668,7.1 inch
66669,7.1 inch
66670,120.0 gram
66671,22.5 centimetre
66672,19.0 centimetre
66673,19.0 centimetre
66674,7.9 centimetre
66675,90.0 centimetre
66676,150.0 centimetre
66677,60.0 centimetre
66678,48.0 centimetre
66679,22.0 centimetre
66680,16.0 inch
66681,1.0 pound
66682,270.0 gram
66683,2.05 inch
66684,8.8 centimetre
66685,8.0 centimetre
66686,85.0 centimetre
66687,85.0 centimetre
66688,120.0 volt
66689,205.0 millimetre
66690,12.0 ounce
66691,6.69 inch
66692,9.45 inch
66693,7.0 inch
66694,7.0 inch
66695,7.0 inch
66696,16.5 centimetre
66697,33.0 centimetre
66698,22.0 inch
66699,41.0 gram
66700,25.0 millimetre
66701,12.0 centimetre
66702,35.0 centimetre
66703,44.0 centimetre
66704,14.0 inch
66705,14.0 inch
66706,16.0 inch
66707,16.0 inch
66708,55.0 centimetre
66709,42.0 centimetre
66710,10.0 centimetre
66711,10.5 centimetre
66712,10.5 centimetre
66713,3.5 inch
66714,2.5 inch
66715,2.5 inch
66716,2.0 gram
66717,11.7 inch
66718,85.0 inch
66719,77.0 millimetre
66720,93.0 millimetre
66721,6.7 centimetre
66722,6.7 centimetre
66723,50.0 centimetre
66724,4.5 inch
66725,4.5 inch
66726,4.5 inch
66727,32.0 inch
66728,16.5 centimetre
66729,25.0 centimetre
66730,25.0 centimetre
66731,25.0 centimetre
66732,15.0 centimetre
66733,3.0 centimetre
66734,8.5 inch
66735,8.0 centimetre
66736,8.0 centimetre
66737,43.0 centimetre
66738,250 pound
66739,8.8 centimetre
66740,20.0 pound
66741,20.5 centimetre
66742,28.0 centimetre
66743,50.0 inch
66744,60.0 inch
66745,6.0 foot
66746,20.0 centimetre
66747,20.0 centimetre
66748,11.5 centimetre
66749,5.5 centimetre
66750,5.5 centimetre
66751,80.0 millimetre
66752,95.0 millimetre
66753,95.0 millimetre
66754,16.3 kilogram
66755,180.0 centimetre
66756,113.0 centimetre
66757,180.0 centimetre
66758,9.0 centimetre
66759,9.0 centimetre
66760,10.0 centimetre
66761,17.0 centimetre
66762,23.0 centimetre
66763,83.0 millimetre
66764,83.0 millimetre
66765,11.5 centimetre
66766,29.5 centimetre
66767,38.0 centimetre
66768,38.0 centimetre
66769,11.5 centimetre
66770,6.5 centimetre
66771,40.0 centimetre
66772,150.0 centimetre
66773,150.0 centimetre
66774,14.0 ounce
66775,330 pound
66776,27.0 inch
66777,3.7 volt
66778,200 kilogram
66779,25.0 centimetre
66780,30.0 centimetre
66781,15.0 millimetre
66782,3.9 inch
66783,10.0 centimetre
66784,8.7 inch
66785,2.8 inch
66786,120.0 volt
66787,52.6 gram
66788,5.0 centimetre
66789,110.0 millimetre
66790,6.1 inch
66791,6.0 inch
66792,127.0 millimetre
66793,6.4 centimetre
66794,13.0 inch
66795,20.0 inch
66796,1.6 inch
66797,10.5 gram
66798,52.0 inch
66799,10.2 inch
66800,272.0 gram
66801,33.0 millimetre
66802,33.0 millimetre
66803,15.2 centimetre
66804,7.0 inch
66805,35.0 centimetre
66806,7.5 inch
66807,7.5 inch
66808,138.0 gram
66809,138.0 gram
66810,1.5 inch
66811,2.5 inch
66812,160.0 centimetre
66813,160.0 centimetre
66814,150.0 centimetre
66815,48.0 inch
66816,10.0 centimetre
66817,10.0 centimetre
66818,11.0 centimetre
66819,5.7 centimetre
66820,11.0 centimetre
66821,32.0 centimetre
66822,13.0 inch
66823,32.0 centimetre
66824,110.0 millimetre
66825,25.0 centimetre
66826,10.5 centimetre
66827,10.5 centimetre
66828,54.0 millimetre
66829,54.0 millimetre
66830,50.0 millimetre
66831,6.25 inch
66832,18.2 kilogram
66833,191.0 gram
66834,11.1 centimetre
66835,12.0 volt
66836,12.0 watt
66837,12.0 gram
66838,16.0 centimetre
66839,22.0 centimetre
66840,17.0 inch
66841,109.0 centimetre
66842,109.0 centimetre
66843,11.2 centimetre
66844,5.8 centimetre
66845,5.8 centimetre
66846,10.4 centimetre
66847,78.0 inch
66848,41.3 inch
66849,4.33 inch
66850,25.0 pound
66851,8.0 inch
66852,26.0 inch
66853,3.0 kilowatt
66854,18.0 centimetre
66855,18.6 centimetre
66856,13.1 centimetre
66857,4.72 inch
66858,4.72 inch
66859,240.0 centimetre
66860,110.0 centimetre
66861,9.3 inch
66862,6.68 inch
66863,4.91 inch
66864,180.0 millimetre
66865,180.0 millimetre
66866,9.0 ounce
66867,3.5 centimetre
66868,45 gram
66869,10.0 millimetre
66870,18.0 volt
66871,18.0 volt
66872,1.18 metre
66873,25.0 metre
66874,25.0 millimetre
66875,10.8 centimetre
66876,9.5 inch
66877,9.12 inch
66878,8.6 centimetre
66879,300.0 pound
66880,7.0 centimetre
66881,14.5 centimetre
66882,14.5 centimetre
66883,22.0 centimetre
66884,22.0 centimetre
66885,118.0 millimetre
66886,43.0 centimetre
66887,43.0 centimetre
66888,57.0 pound
66889,60.0 centimetre
66890,60.0 centimetre
66891,5.0 volt
66892,30.0 centimetre
66893,13.0 centimetre
66894,2.41 fluid ounce
66895,88.0 centimetre
66896,15.0 millimetre
66897,31.0 centimetre
