index,prediction
45852,12.5 centimetre
45853,5.0 inch
45854,16.0 inch
45855,265.0 pound
45856,17.5 centimetre
45857,17.5 centimetre
45858,24.0 centimetre
45859,47.0 centimetre
45860,10.0 gram
45861,10.0 gram
45862,48.0 centimetre
45863,48.0 centimetre
45864,72.0 inch
45865,70.0 inch
45866,4.72 inch
45867,3.23 inch
45868,94.0 centimetre
45869,4.75 inch
45870,4.75 inch
45871,36.5 inch
45872,113 gram
45873,8800.0 milligram
45874,14.0 inch
45875,14.0 inch
45876,14.0 inch
45877,107.0 centimetre
45878,250.0 watt
45879,250.0 volt
45880,690.0 gram
45881,15.5 centimetre
45882,15.5 centimetre
45883,5.0 centimetre
45884,20.5 centimetre
45885,5.0 centimetre
45886,5.0 centimetre
45887,3.0 volt
45888,100.0 gram
45889,13.5 inch
45890,52.0 millimetre
45891,22.0 inch
45892,46.0 centimetre
45893,300.0 millimetre
45894,300.0 millimetre
45895,70.0 centimetre
45896,70.0 centimetre
45897,71.0 millimetre
45898,40.0 centimetre
45899,48.0 centimetre
45900,60.0 centimetre
45901,63.0 millimetre
45902,30.0 centimetre
45903,30.0 centimetre
45904,30.0 centimetre
45905,70.0 centimetre
45906,30.0 gram
45907,20.0 inch
45908,20.0 inch
45909,20.0 inch
45910,15.0 metre
45911,5.0 foot
45912,11.0 centimetre
45913,130.0 gram
45914,120.0 centimetre
45915,175.0 pound
45916,20.5 centimetre
45917,18.5 centimetre
45918,120.0 volt
45919,34.0 watt
45920,2.176 gram
45921,18.0 volt
45922,58.0 gram
45923,5.0 centimetre
45924,8.5 centimetre
45925,8.0 centimetre
45926,10.0 centimetre
45927,10.0 centimetre
45928,100.0 centimetre
45929,101.0 centimetre
45930,101.0 centimetre
45931,2000.0 gram
45932,4.0 centimetre
45933,18.0 centimetre
45934,1.18 inch
45935,90.0 centimetre
45936,70.0 centimetre
45937,20.0 centimetre
45938,22.0 centimetre
45939,10.3 centimetre
45940,100.0 gram
45941,3.1 inch
45942,5.2 inch
45943,11.81 inch
45944,1.77 inch
45945,5.0 volt
45946,92.0 millimetre
45947,42.0 gram
45948,263.0 millimetre
45949,115.0 millimetre
45950,312.0 gram
45951,6.0 centimetre
45952,6.0 centimetre
45953,32.5 inch
45954,5.0 centimetre
45955,5.0 centimetre
45956,20.0 centimetre
45957,11.0 inch
45958,311.0 millimetre
45959,300.0 millimetre
45960,45.5 centimetre
45961,5.0 centimetre
45962,75.0 centimetre
45963,110.0 centimetre
45964,14.3 centimetre
45965,14.3 centimetre
45966,15.9 centimetre
45967,12.0 volt
45968,22.0 centimetre
45969,15.0 centimetre
45970,22.0 centimetre
45971,43.3 inch
45972,29.0 inch
45973,240.0 millimetre
45974,120.0 gram
45975,100.0 watt
45976,9.0 kilogram
45977,1.9 inch
45978,1.9 inch
45979,160.0 centimetre
45980,3.8 volt
45981,24.0 centimetre
45982,18.0 millilitre
45983,6.8 inch
45984,8.1 inch
45985,1.5 inch
45986,7.8 inch
45987,9.6 gram
45988,33.0 millimetre
45989,33.0 millimetre
45990,160.0 centimetre
45991,14.2 inch
45992,14.2 inch
45993,59.0 inch
45994,14.0 centimetre
45995,66.0 millimetre
45996,66.0 millimetre
45997,1600.0 milligram
45998,18.3 centimetre
45999,7.5 centimetre
46000,220.0 volt
46001,100.0 gram
46002,1.0 watt
46003,460.0 gram
46004,3.8 volt
46005,4.1 inch
46006,1080.0 gram
46007,10.2 inch
46008,5.1 inch
46009,170.0 millimetre
46010,120.0 millimetre
46011,15 pound
46012,79.0 millimetre
46013,110.0 centimetre
46014,1.6 inch
46015,15.3 inch
46016,7.5 centimetre
46017,43.0 centimetre
46018,100.0 gram
46019,12.0 volt
46020,30.5 inch
46021,47.25 inch
46022,4.0 centimetre
46023,4.0 centimetre
46024,16.0 centimetre
46025,20.0 centimetre
46026,60.0 centimetre
46027,60.0 centimetre
46028,60.0 centimetre
46029,45.0 centimetre
46030,700.0 watt
46031,"[100.0, 110.0] volt"
46032,"[10.0, 11.0] watt"
46033,13.0 centimetre
46034,13.0 centimetre
46035,12.0 centimetre
46036,5.0 centimetre
46037,9.0 inch
46038,250.0 millilitre
46039,29.5 centimetre
46040,10.0 inch
46041,8.0 inch
46042,160.0 millimetre
46043,81.0 centimetre
46044,40.0 centimetre
46045,40.0 centimetre
46046,40.0 centimetre
46047,21.0 centimetre
46048,9.0 centimetre
46049,120.0 volt
46050,29.0 watt
46051,2328.0 gram
46052,24.0 volt
46053,17.0 centimetre
46054,10.0 centimetre
46055,31.5 inch
46056,77.0 centimetre
46057,23.3 centimetre
46058,15.0 inch
46059,14.2 inch
46060,18.0 centimetre
46061,24.0 centimetre
46062,8.3 centimetre
46063,8.3 centimetre
46064,8.3 centimetre
46065,4.0 inch
46066,9.0 inch
46067,9.0 inch
46068,1300.0 watt
46069,3.8 inch
46070,10.2 inch
46071,28.0 centimetre
46072,48.0 centimetre
46073,13.0 centimetre
46074,13.6 centimetre
46075,1.87 inch
46076,20.0 pound
46077,300.0 centimetre
46078,3.2 inch
46079,3.2 inch
46080,55.0 centimetre
46081,72.0 volt
46082,34.0 centimetre
46083,3.0 centimetre
46084,660.0 pound
46085,40.2 inch
46086,8.0 centimetre
46087,9.5 centimetre
46088,8.0 centimetre
46089,1.45 inch
46090,1.45 inch
46091,7.5 centimetre
46092,7.5 centimetre
46093,330.0 pound
46094,145.0 millimetre
46095,6.25 inch
46096,4.0 inch
46097,4.0 inch
46098,1100.0 millimetre
46099,1000.0 millimetre
46100,52.0 centimetre
46101,19.0 centimetre
46102,2.2 inch
46103,90.0 gram
46104,10.0 centimetre
46105,130.0 foot
46106,5.0 volt
46107,130.0 pound
46108,45.0 centimetre
46109,5.0 centimetre
46110,10.0 centimetre
46111,19.7 inch
46112,5.0 volt
46113,34.0 inch
46114,52.0 gram
46115,84.0 millimetre
46116,80.0 millimetre
46117,100.0 millimetre
46118,20.0 inch
46119,10.8 centimetre
46120,13.3 centimetre
46121,13.3 centimetre
46122,100.0 centimetre
46123,40.0 centimetre
46124,22.0 inch
46125,265.0 pound
46126,4.3 centimetre
46127,4.3 centimetre
46128,3.0 kilogram
46129,11.4 inch
46130,29.0 centimetre
46131,10.2 inch
46132,13.0 inch
46133,7.0 centimetre
46134,7.0 centimetre
46135,230.0 centimetre
46136,300.0 centimetre
46137,92.0 millimetre
46138,3.62 inch
46139,40.0 centimetre
46140,40.0 centimetre
46141,50.0 centimetre
46142,32.0 centimetre
46143,96.0 centimetre
46144,28.5 centimetre
46145,101.0 inch
46146,40.0 millimetre
46147,20.0 millimetre
46148,330.0 pound
46149,22.0 gram
46150,50.0 millimetre
46151,7.0 centimetre
46152,8.0 inch
46153,5.3 inch
46154,128.0 gram
46155,190.0 gram
46156,17.0 inch
46157,120.0 centimetre
46158,14.0 inch
46159,9.5 centimetre
46160,46.0 centimetre
46161,22.83 inch
46162,"[4.0, 22.0] pound"
46163,17.32 inch
46164,8.1 inch
46165,29.0 centimetre
46166,12.0 volt
46167,16.0 centimetre
46168,12.0 centimetre
46169,12.5 inch
46170,220.0 gram
46171,500.0 watt
46172,5.0 volt
46173,500.0 gram
46174,9.4 inch
46175,220.0 pound
46176,5.0 inch
46177,2.0 inch
46178,250 gram
46179,30.0 centimetre
46180,30.0 centimetre
46181,15.0 millilitre
46182,6.0 centimetre
46183,47.0 centimetre
46184,47.0 centimetre
46185,3.0 volt
46186,5.12 inch
46187,30.0 centimetre
46188,30.0 centimetre
46189,30.0 centimetre
46190,7.5 centimetre
46191,12.0 centimetre
46192,350.0 millimetre
46193,350.0 millimetre
46194,350.0 millimetre
46195,22.0 inch
46196,80.0 centimetre
46197,200.0 milligram
46198,45.0 centimetre
46199,70.0 centimetre
46200,12.0 inch
46201,1000.0 watt
46202,1000.0 volt
46203,47.0 inch
46204,300.0 watt
46205,300.0 gram
46206,27.0 centimetre
46207,13.0 millimetre
46208,43.0 centimetre
46209,23.0 centimetre
46210,54.0 centimetre
46211,12.0 inch
46212,8.0 inch
46213,7.01 inch
46214,90.0 centimetre
46215,90.0 centimetre
46216,45.0 inch
46217,35 kilogram
46218,9.0 centimetre
46219,3.34 inch
46220,5.5 centimetre
46221,5.5 centimetre
46222,5.5 centimetre
46223,5.0 centimetre
46224,18.0 centimetre
46225,7.0 centimetre
46226,6.7 inch
46227,3.7 volt
46228,13.0 centimetre
46229,7.5 centimetre
46230,39.4 inch
46231,105.0 centimetre
46232,55.0 centimetre
46233,55.0 centimetre
46234,55.0 centimetre
46235,43.0 centimetre
46236,90.0 millimetre
46237,1200.0 gram
46238,1200.0 watt
46239,24.4 inch
46240,139.0 centimetre
46241,60.0 gram
46242,600.0 millimetre
46243,22.2 centimetre
46244,11.0 centimetre
46245,15.0 centimetre
46246,15.0 centimetre
46247,15.0 centimetre
46248,5.0 centimetre
46249,7.5 centimetre
46250,5.2 centimetre
46251,10.0 watt
46252,10.0 centimetre
46253,120.0 centimetre
46254,10.0 centimetre
46255,370.0 millimetre
46256,400.0 millimetre
46257,29.9 inch
46258,70.0 millimetre
46259,90.0 centimetre
46260,40.0 pound
46261,15.7 inch
46262,20.3 inch
46263,254.0 centimetre
46264,18.0 millimetre
46265,26.0 centimetre
46266,26.0 centimetre
46267,180.0 millimetre
46268,180.0 millimetre
46269,3.5 centimetre
46270,31.0 centimetre
46271,20.0 gram
46272,370.0 gram
46273,27.0 centimetre
46274,23.0 centimetre
46275,180.0 centimetre
46276,39.5 inch
46277,17.7 inch
46278,2.9 inch
46279,10.2 inch
46280,32.0 centimetre
46281,32.0 centimetre
46282,1.0 gram
46283,100.0 watt
46284,5.45 inch
46285,5.45 inch
46286,5.6 inch
46287,80.0 centimetre
46288,9.0 inch
46289,1.0 fluid ounce
46290,770.0 gram
46291,10.0 centimetre
46292,28.0 centimetre
46293,256.0 gram
46294,12.5 centimetre
46295,500 gram
46296,2.4 inch
46297,100.0 ton
46298,1.6 pound
46299,38.0 pound
46300,245.0 pound
46301,1.2 centimetre
46302,1.2 centimetre
46303,1.2 centimetre
46304,52.0 centimetre
46305,118.0 millimetre
46306,11.8 centimetre
46307,118.0 centimetre
46308,16.0 fluid ounce
46309,52.0 centimetre
46310,8.0 centimetre
46311,5.0 centimetre
46312,5.0 centimetre
46313,1.0 ton
46314,25.59 inch
46315,30.0 centimetre
46316,2.0 fluid ounce
46317,100.0 gram
46318,9.0 centimetre
46319,22.2 inch
46320,22.0 inch
46321,22.2 inch
46322,22.0 centimetre
46323,36.0 inch
46324,38.0 gram
46325,6.5 centimetre
46326,10.0 centimetre
46327,120.0 volt
46328,15.7 centimetre
46329,132.0 centimetre
46330,274.0 centimetre
46331,300.0 centimetre
46332,300.0 centimetre
46333,300.0 centimetre
46334,12.0 volt
46335,1.2 watt
46336,9.0 inch
46337,9.0 inch
46338,9.0 inch
46339,6.1 inch
46340,1.77 inch
46341,3.93 inch
46342,114.0 millimetre
46343,6.0 millimetre
46344,17.0 ounce
46345,10.5 inch
46346,17.5 centimetre
46347,44.0 centimetre
46348,44.0 centimetre
46349,10.0 centimetre
46350,10.0 centimetre
46351,10.0 centimetre
46352,18.5 centimetre
46353,3.35 inch
46354,4.2 gram
46355,13.0 centimetre
46356,13.0 centimetre
46357,35.0 centimetre
46358,10.0 centimetre
46359,29.5 centimetre
46360,29.5 centimetre
46361,29.5 centimetre
46362,227.0 gram
46363,38.0 millimetre
46364,80.0 centimetre
46365,10.0 inch
46366,10.0 inch
46367,10.0 inch
46368,69.0 millimetre
46369,69.0 millimetre
46370,17.3 inch
46371,13.0 inch
46372,13.0 inch
46373,5.11 inch
46374,6.29 inch
46375,133.0 gram
46376,30.0 centimetre
46377,30.0 centimetre
46378,30.0 centimetre
46379,8.5 centimetre
46380,13.0 centimetre
46381,13.0 centimetre
46382,7.2 centimetre
46383,7.2 centimetre
46384,66.75 inch
46385,6.0 gram
46386,24 ounce
46387,29.5 inch
46388,39.4 inch
46389,102.0 millimetre
46390,44.0 millimetre
46391,42.0 millimetre
46392,42.0 millimetre
46393,77.0 millimetre
46394,285.0 millimetre
46395,14.5 centimetre
46396,8.0 centimetre
46397,60.0 centimetre
46398,20.0 centimetre
46399,20.0 centimetre
46400,100 kilogram
46401,17.0 centimetre
46402,1.0 fluid ounce
46403,62.0 millimetre
46404,62.0 millimetre
46405,62.0 millimetre
46406,9.0 volt
46407,9.0 watt
46408,9.0 pound
46409,1500.0 gram
46410,29.7 inch
46411,60.0 gram
46412,8.6 pound
46413,13.0 centimetre
46414,3.0 pound
46415,1.8 gram
46416,50.0 millimetre
46417,100.0 millimetre
46418,100.0 millimetre
46419,120.0 volt
46420,3246.0 gram
46421,34.0 watt
46422,4.3 inch
46423,4.3 inch
46424,245.0 millimetre
46425,20.0 gram
46426,8.0 inch
46427,8.5 centimetre
46428,7.0 centimetre
46429,14.0 centimetre
46430,10.0 centimetre
46431,25.0 centimetre
46432,9.75 inch
46433,16.7 inch
46434,21.0 centimetre
46435,12.0 centimetre
46436,12.0 centimetre
46437,220.0 gram
46438,100.0 gram
46439,426.0 millimetre
46440,426.0 millimetre
46441,3.3 centimetre
46442,1.0 gram
46443,8.0 watt
46444,120.0 volt
46445,90.0 centimetre
46446,90.0 centimetre
46447,3.7 volt
46448,19.0 inch
46449,19.0 inch
46450,8.6 inch
46451,2.3 inch
46452,21.6 inch
46453,45.0 centimetre
46454,15.0 centimetre
46455,406.0 millimetre
46456,160.0 centimetre
46457,7.6 centimetre
46458,4.13 inch
46459,9.2 centimetre
46460,9.2 centimetre
46461,180.0 centimetre
46462,12.0 centimetre
46463,12.0 centimetre
46464,16.0 centimetre
46465,48.0 centimetre
46466,24.0 centimetre
46467,60.0 centimetre
46468,121.0 centimetre
46469,30.4 centimetre
46470,35.0 centimetre
46471,64.0 centimetre
46472,6.0 inch
46473,42.5 gram
46474,172.0 gram
46475,145.0 millimetre
46476,7.5 centimetre
46477,7.8 inch
46478,9.8 inch
46479,9.8 inch
46480,0.78 inch
46481,12.5 centimetre
46482,8.0 centimetre
46483,1.0 centimetre
46484,0.4 inch
46485,1.0 centimetre
46486,108.0 centimetre
46487,7.0 centimetre
46488,18.47 inch
46489,48.0 centimetre
46490,48.0 centimetre
46491,48.0 centimetre
46492,21.0 centimetre
46493,9.0 centimetre
46494,1600.0 watt
46495,3.5 millimetre
46496,5.5 inch
46497,11.8 inch
46498,64.0 centimetre
46499,30.5 centimetre
46500,170.0 millimetre
46501,10.0 centimetre
46502,65.0 millimetre
46503,50.0 millimetre
46504,440.0 millimetre
46505,8.0 ounce
46506,32.0 gram
46507,32.5 centimetre
46508,21.6 gram
46509,70.0 millimetre
46510,135.0 millimetre
46511,9.5 centimetre
46512,181.5 centimetre
46513,165.0 centimetre
46514,165.0 centimetre
46515,7.0 inch
46516,3.5 pound
46517,100.0 millimetre
46518,13.4 inch
46519,7.9 inch
46520,50.0 centimetre
46521,50.0 centimetre
46522,0.78 inch
46523,45.0 centimetre
46524,45.0 centimetre
46525,2.5 centimetre
46526,12.0 inch
46527,12.0 inch
46528,108.0 millimetre
46529,120.0 centimetre
46530,9.0 centimetre
46531,5.9 inch
46532,11.0 centimetre
46533,7.0 centimetre
46534,100.0 centimetre
46535,15.0 centimetre
46536,100.0 centimetre
46537,6.0 centimetre
46538,22.2 centimetre
46539,34.5 centimetre
46540,18.4 centimetre
46541,18.4 centimetre
46542,11.0 centimetre
46543,182.4 centimetre
46544,23.4 gram
46545,20.0 inch
46546,19.5 centimetre
46547,26.8 centimetre
46548,7.0 centimetre
46549,19.0 centimetre
46550,8.0 inch
46551,100.0 millimetre
46552,12.0 fluid ounce
46553,43.0 centimetre
46554,12.0 volt
46555,100.0 watt
46556,29.8 centimetre
46557,81.2 centimetre
46558,21.0 centimetre
46559,43.0 millimetre
46560,43.0 millimetre
46561,35.0 millimetre
46562,164.0 millimetre
46563,5.0 centimetre
46564,5.0 centimetre
46565,"[150.0, 240.0] volt"
46566,1700.0 watt
46567,30.0 centimetre
46568,30.0 centimetre
46569,54.0 inch
46570,34.0 centimetre
46571,34.0 centimetre
46572,61.0 centimetre
46573,18.0 inch
46574,14.0 centimetre
46575,130.0 centimetre
46576,18.0 centimetre
46577,10.5 gram
46578,90.0 inch
46579,15.5 centimetre
46580,48.375 inch
46581,35.0 centimetre
46582,12.0 centimetre
46583,228.0 centimetre
46584,120.0 volt
46585,42.0 centimetre
46586,750.0 millilitre
46587,10.5 gram
46588,18.0 centimetre
46589,22.0 centimetre
46590,45.0 centimetre
46591,97.0 centimetre
46592,12.0 foot
46593,12.0 foot
46594,12.0 foot
46595,19.6 centimetre
46596,5.2 centimetre
46597,22.05 inch
46598,1500.0 watt
46599,180.0 volt
46600,180.0 gram
46601,33.0 inch
46602,72.0 inch
46603,18.5 inch
46604,18.5 inch
46605,106.0 centimetre
46606,96.0 centimetre
46607,5.3 centimetre
46608,53.0 centimetre
46609,1.7 centimetre
46610,7.4 centimetre
46611,7.4 centimetre
46612,10.6 gram
46613,21.0 gram
46614,32.0 millimetre
46615,9.0 inch
46616,100.0 centimetre
46617,6.3 inch
46618,6.3 inch
46619,4.8 centimetre
46620,41.9 inch
46621,41.9 inch
46622,22.0 centimetre
46623,150.0 centimetre
46624,70.0 centimetre
46625,13.0 centimetre
46626,15.3 centimetre
46627,41.0 centimetre
46628,4.0 inch
46629,4.0 inch
46630,10.0 centimetre
46631,30.0 metre
46632,30.0 metre
46633,30.0 centimetre
46634,30.0 centimetre
46635,30.0 centimetre
46636,7.7 inch
46637,5.3 inch
46638,1.5 metre
46639,110.0 watt
46640,110.0 gram
46641,75.0 millimetre
46642,154.0 millimetre
46643,17.0 volt
46644,55.0 centimetre
46645,45.0 centimetre
46646,25.0 centimetre
46647,11.0 inch
46648,8.8 inch
46649,1720.0 millimetre
46650,1720.0 millimetre
46651,1.5 inch
46652,1.83 inch
46653,55.0 pound
46654,120.0 centimetre
46655,45.0 centimetre
46656,117.0 centimetre
46657,2.1 centimetre
46658,1.2 volt
46659,51.0 centimetre
46660,22.0 ounce
46661,7.4 centimetre
46662,1300.0 gram
46663,183.0 centimetre
46664,41.2 centimetre
46665,5.5 centimetre
46666,13.5 inch
46667,16.5 inch
46668,4.5 kilogram
46669,40.0 pound
46670,10.3 inch
46671,10.3 inch
46672,1800.0 watt
46673,272.0 gram
46674,2.25 inch
46675,32 gram
46676,6.8 centimetre
46677,3.2 centimetre
46678,3.2 centimetre
46679,160.0 centimetre
46680,40.0 centimetre
46681,40.0 centimetre
46682,11.5 centimetre
46683,20.0 millimetre
46684,20.0 millimetre
46685,20.0 millimetre
46686,170.0 centimetre
46687,8.5 centimetre
46688,5.9 inch
46689,6.8 inch
46690,1040.0 millilitre
46691,32.0 fluid ounce
46692,4.2 centimetre
46693,4.2 centimetre
46694,1360.0 watt
46695,220.0 volt
46696,100.0 gram
46697,11.8 inch
46698,3.2 inch
